match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,player_sofascoreId,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_keyPass,captain,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_fouls,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_wasFouled,stat_totalOffside,stat_goals,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10408391,away,Real Betis,Víctor Ruiz,victor-ruiz,V. Ruiz,D,184,91,M,82400,EUR,601689600,D,6,6,False,30.0,28.0,6.0,17.0,18.0,12.0,5.0,,,,90.0,40.0,7.2,3.0,0.0,0.0,0.00524183,0,,,,30,,5.0,11.0,1.0,3.0,,2.0,2.0,,,1.0,1.0,,2.0,1.0,,2.0,,,,,,,,,,,,,,,,
10408391,away,Real Betis,Juan Miranda,juan-miranda,J. Miranda,D,185,2208,M,855829,EUR,948240000,D,33,33,False,19.0,14.0,2.0,7.0,8.0,18.0,6.0,,,,90.0,48.0,7.2,16.0,0.0092,0.0,0.00606109,1,,,,33,,1.0,7.0,1.0,6.0,,4.0,3.0,,,1.0,4.0,2.0,3.0,3.0,,1.0,1.0,7.0,,2.0,,,,,,1.0,1.0,,,,,
10408391,away,Real Betis,Guido Rodríguez,guido-rodriguez,G. Rodríguez,M,185,3908,M,609752,EUR,766108800,M,5,5,False,31.0,26.0,4.0,11.0,13.0,18.0,4.0,,,,45.0,39.0,6.6,6.0,0.0189,0.0,0.0445132,1,,,,2,guiido_rodriguez,3.0,15.0,1.0,4.0,1.0,1.0,1.0,,,1.0,4.0,1.0,,1.0,,,2.0,,,1.0,,,,,,,2.0,,,,,
10408391,away,Real Betis,Andrés Guardado,andres-guardado,A. Guardado,M,169,1007,M,14942,EUR,528249600,M,18,18,False,49.0,43.0,6.0,22.0,24.0,25.0,6.0,,,,90.0,64.0,7.3,7.0,0.0,0.0,0.0205052,0,,,,,,5.0,21.0,1.0,9.0,,6.0,3.0,,True,,5.0,2.0,2.0,,,1.0,1.0,,,3.0,,2.0,1.0,,,,1.0,,,,,
10408391,away,Real Betis,Sergio Canales,sergio-canales,S. Canales,M,176,2979,M,41560,EUR,666662400,M,10,10,False,34.0,26.0,3.0,11.0,14.0,25.0,,,,,58.0,47.0,6.2,18.0,0.0,0.0,0.0147155,0,,,,10,,2.0,15.0,,1.0,,1.0,,1.0,,,4.0,,,1.0,,,,5.0,,,2.0,2.0,,,,,,,,,,
10408391,away,Real Betis,Ayoze Pérez,ayoze-perez,A. Pérez,F,180,3785,M,345195,EUR,743385600,M,21,21,False,9.0,7.0,,2.0,2.0,7.0,3.0,,,,71.0,20.0,5.7,8.0,0.0176,0.0,0.00231731,1,,,,22,,,5.0,,1.0,1.0,1.0,,,,1.0,10.0,1.0,,1.0,,,3.0,,,1.0,3.0,2.0,,,,,,1.0,,,,
10408391,away,Real Betis,Rodri Sánchez,rodri-sanchez,R. Sánchez,M,175,565,M,1031421,EUR,958435200,M,28,28,False,42.0,39.0,3.0,15.0,16.0,28.0,4.0,,,,90.0,59.0,7.1,9.0,0.0507,0.0445,0.0459045,2,,,,10,,1.0,24.0,,4.0,,1.0,,1.0,,,3.0,,1.0,1.0,2.0,,,2.0,,1.0,1.0,4.0,3.0,,,,,,,,,
10408391,away,Real Betis,Borja Iglesias,borja-iglesias,B. Iglesias,F,187,4084,M,785989,EUR,727228800,F,9,9,False,18.0,14.0,1.0,5.0,5.0,13.0,4.0,,,,82.0,25.0,7.0,9.0,0.9381,0.9726,0.0243657,1,,,,7,,1.0,9.0,1.0,1.0,,,,,,2.0,6.0,,,3.0,1.0,,,,,2.0,1.0,1.0,,,,,,,1.0,,,
10408391,away,Real Betis,Paul Akouokou,paul-akouokou,P. Akouokou,M,190,438,M,839309,EUR,882576000,M,4,4,True,13.0,12.0,,5.0,6.0,7.0,1.0,,,,45.0,16.0,6.4,1.0,0.0,0.0,0.00603654,0,,,,24,,,7.0,1.0,2.0,,1.0,1.0,,,,4.0,,1.0,,,,2.0,,,2.0,,,,,,,,,,,,
10408391,away,Real Betis,Luiz Henrique,luiz-henrique,L. Henrique,M,182,12996,M,1035995,EUR,978393600,F,11,11,True,11.0,10.0,,4.0,4.0,9.0,5.0,,,,32.0,23.0,6.8,5.0,0.0,0.0,0.00604373,0,,Luiz Henrique,,11,luizhenrique_07,,8.0,1.0,6.0,,2.0,2.0,,,,3.0,,,2.0,,,,2.0,2.0,1.0,2.0,1.0,1.0,,,,2.0,,,,,
10408391,away,Real Betis,Juanmi,juanmi,Juanmi,F,169,648,M,96369,EUR,737856000,F,7,7,True,7.0,7.0,,3.0,3.0,4.0,1.0,,,,19.0,9.0,6.2,2.0,0.0,0.0,0.00336655,0,,,,7,,,4.0,,,,,,,,,5.0,,,1.0,,,1.0,,,3.0,1.0,,,,,,,,,,,
10408391,away,Real Betis,Youssouf Sabaly,youssouf-sabaly,Y. Sabaly,D,174,5678,M,111803,EUR,731289600,D,23,23,True,4.0,3.0,2.0,2.0,3.0,1.0,2.0,,,,8.0,6.0,6.6,1.0,0.0,0.0,0.00016762,0,,,,17,youssouf_sabaly23,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408391,away,Real Betis,Willian José,willian-jose,W. José,F,189,3025,M,123223,EUR,690854400,F,12,12,True,8.0,6.0,,2.0,2.0,6.0,,,,,8.0,10.0,6.6,3.0,0.0,0.0,0.0139343,0,,,,12,,,4.0,,1.0,,,,,,1.0,2.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,
10408391,away,Real Betis,Dani Martín,dani-martin,D. Martín,G,186,54,M,900670,EUR,899856000,G,25,25,True,,,,,,,,,,,,,,,,0.0,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408391,away,Real Betis,Claudio Bravo,claudio-bravo,C. Bravo,G,184,2223,M,13249,EUR,419040000,G,1,1,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408391,away,Real Betis,Edgar González,edgar-gonzalez,E. González,D,193,375,M,914522,EUR,859852800,D,3,3,True,,,,,,,,,,,,,,,,0.0,,0,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408391,away,Real Betis,Abner Vinícius,abner-vinicius,Abner Vinícius,D,181,3931,M,973838,EUR,959385600,D,20,20,True,,,,,,,,,,,,,,,,0.0,,0,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408391,away,Real Betis,Martín Montoya,martin-montoya,M. Montoya,D,174,175,M,99517,EUR,671587200,D,2,2,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408391,away,Real Betis,Joaquín,joaquin,Joaquín,M,181,477,,1749,EUR,364521600,M,17,17,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
