match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_gender,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,player_jerseyNumber,stat_aerialLost,stat_outfielderBlock,stat_keyPass,stat_wonContest,stat_goalAssist,stat_dispossessed,stat_bigChanceCreated,captain,stat_shotOffTarget,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,player_sofascoreId,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork
10433997,home,Ümraniyespor,Oğuz Gürbulak,oguz-gurbulak,O. Gürbulak,M,178,15,139439,EUR,713404800,M,20,20,True,,,,,,,,,,,,,,,,0,M,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,
10433997,home,Ümraniyespor,Valentin Gheorghe,gheorghe-valentin,V. Gheorghe,M,175,86,845365,EUR,855878400,M,7,7,True,,,,,,,,,,,,,,,,0,M,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,
10433997,home,Ümraniyespor,Adel Bettaieb,adel-bettaieb,A. Bettaieb,F,184,290,987832,EUR,854409600,F,27,27,True,,,,,,,,,,,,,,,,0,M,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,
10433997,away,Başakşehir FK,Volkan Babacan,volkan-babacan,V. Babacan,G,192,197,30143,EUR,587260800,G,1,1,False,44.0,26.0,32.0,15.0,19.0,24.0,7.0,20.0,10.0,3.0,4.0,90.0,54.0,7.4,18.0,0,M,,1.0,,1.0,,,,,,,,1.0,,,,1,,,,,,,,,,,,,,,,,
10433997,away,Başakşehir FK,Şener Özbayraklı,sener-ozbayrakli,Ş. Özbayraklı,D,172,44,129992,EUR,632966400,D,2,2,False,50.0,39.0,7.0,5.0,25.0,29.0,14.0,22.0,2.0,,,83.0,66.0,6.6,13.0,0,,1.0,,3.0,3.0,1.0,,,,2.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
10433997,away,Başakşehir FK,Youssouf Ndayishimiye,youssouf-ndayishimiye,Y. Ndayishimiye,D,183,1812,985934,EUR,909446400,D,55,55,False,101.0,90.0,10.0,3.0,57.0,60.0,33.0,41.0,7.0,,,90.0,108.0,7.6,11.0,1,M,,1.0,,3.0,,,4.0,,1.0,1.0,,1.0,,,,55,,,,,,,,,,,1.0,1.0,,,,,
10433997,away,Başakşehir FK,Ahmed Touba,ahmed-touba,A. Touba,D,190,4977,856216,EUR,889747200,D,59,59,False,89.0,84.0,7.0,5.0,63.0,63.0,21.0,26.0,4.0,,,90.0,91.0,6.5,5.0,0,M,,2.0,4.0,2.0,1.0,,1.0,,,,,,1.0,,,5,2.0,,,,,,,,,,,,Toubaahmed59,,,,
10433997,away,Başakşehir FK,Lucas Lima,lucas-lima,L. Lima,D,178,140,248529,EUR,687052800,D,60,60,False,65.0,53.0,6.0,4.0,22.0,23.0,31.0,44.0,7.0,,,90.0,94.0,6.3,18.0,0,M,2.0,1.0,9.0,5.0,2.0,1.0,,,2.0,1.0,1.0,2.0,3.0,,,3,2.0,,,,,1.0,,,,,,,,,,,
10433997,away,Başakşehir FK,Mahmut Tekdemir,mahmut-tekdemir,M. Tekdemir,D,178,50,43666,EUR,569721600,M,21,21,False,53.0,49.0,5.0,5.0,23.0,24.0,26.0,29.0,3.0,,,90.0,68.0,6.8,7.0,2,M,,1.0,4.0,6.0,1.0,,1.0,1.0,2.0,2.0,1.0,3.0,1.0,,,,1.0,,,,,1.0,,True,,,,,,2.0,,,
10433997,away,Başakşehir FK,Serdar Gürler,serdar-gurler,S. Gürler,M,176,112,96520,EUR,684806400,M,7,7,False,28.0,26.0,1.0,,7.0,7.0,20.0,23.0,3.0,,,74.0,46.0,7.4,11.0,1,M,2.0,,9.0,5.0,,2.0,1.0,,3.0,2.0,4.0,1.0,3.0,,,7,3.0,,1.0,1.0,,3.0,,,,1.0,1.0,1.0,,,1.0,,
10433997,away,Başakşehir FK,Danijel Aleksić,danijel-aleksic,D. Aleksić,M,182,137,45377,EUR,672969600,M,8,8,False,38.0,31.0,5.0,3.0,11.0,13.0,20.0,27.0,5.0,,,90.0,54.0,7.3,12.0,2,M,2.0,1.0,4.0,5.0,1.0,1.0,1.0,,2.0,1.0,1.0,2.0,1.0,,,9,,,,,,1.0,,,,,1.0,1.0,,1.0,,,
10433997,away,Başakşehir FK,Berkay Özcan,berkay-ozcan,B. Özcan,M,178,161,806964,EUR,887500800,M,19,19,False,31.0,30.0,,,2.0,2.0,28.0,29.0,3.0,,,83.0,43.0,6.8,5.0,3,M,,1.0,2.0,5.0,,3.0,,1.0,1.0,1.0,2.0,1.0,,,,8,,,2.0,2.0,,1.0,,,,,1.0,,,2.0,,1.0,1.0
10433997,away,Başakşehir FK,Mounir Chouiar,mounir-chouiar,M. Chouiar,M,178,1621,845274,EUR,917049600,M,11,11,False,33.0,26.0,2.0,2.0,8.0,8.0,19.0,27.0,5.0,,,89.0,49.0,7.6,10.0,1,M,2.0,1.0,5.0,6.0,,2.0,,2.0,2.0,1.0,1.0,1.0,2.0,,,23,2.0,,3.0,2.0,1.0,1.0,,,1.0,1.0,,,,,1.0,,
10433997,away,Başakşehir FK,Stefano Okaka,stefano-okaka,S. Okaka,F,186,329,13148,EUR,618624000,F,77,77,False,32.0,21.0,,,10.0,11.0,11.0,21.0,1.0,,,90.0,49.0,6.9,19.0,1,M,,1.0,5.0,6.0,,1.0,1.0,,1.0,1.0,7.0,3.0,4.0,,,7,1.0,,2.0,1.0,,1.0,1.0,,,,,,,1.0,,,
10433997,away,Başakşehir FK,Ömer Ali Şahiner,omer-ali-sahiner,Ö. A. Şahiner,D,175,88,103912,EUR,694310400,M,42,42,True,1.0,,,,,,,1.0,,,,16.0,4.0,6.5,1.0,0,M,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,
10433997,away,Başakşehir FK,Léo Duarte,leo-duarte,L. Duarte,D,183,505,839982,EUR,837561600,D,5,5,True,2.0,2.0,,,2.0,2.0,,,,,,14.0,3.0,6.4,,0,M,,,1.0,,,,,,,,,,1.0,,,5,,,,,,,,,,,,,,,,,
10433997,away,Başakşehir FK,Bertrand Traoré,bertrand-traore,B. Traoré,F,180,34499,218160,EUR,810345600,F,9,9,True,1.0,1.0,,,1.0,1.0,,,1.0,,,14.0,2.0,6.5,,1,M,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,bertrandtraore10,1.0,,,
10433997,away,Başakşehir FK,Patryk Szysz,patryk-szysz,P. Szysz,M,177,284,831930,EUR,891388800,M,18,18,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,1.0,5.0,,1.0,0,M,,,2.0,1.0,,,,,1.0,1.0,,,1.0,Patryk,Szysz,21,,,1.0,,1.0,1.0,1.0,,,,,,,,,,
10433997,away,Başakşehir FK,Muhammed Şengezer,muhammed-sengezer,M. Şengezer,G,185,464,827418,EUR,852422400,G,16,16,True,,,,,,,,,,,,,,,,0,M,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,
10433997,away,Başakşehir FK,Junior Caiçara,junior-caicara,J. Caiçara,D,173,99,128440,EUR,609638400,D,80,80,True,,,,,,,,,,,,,,,,0,M,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,
10433997,away,Başakşehir FK,Francis Nzaba,francis-nzaba,F. Nzaba,D,178,86,1158797,EUR,1026864000,D,32,32,True,,,,,,,,,,,,,,,,0,M,,,,,,,,,,,,,,Francis Nzaba,,15,,,,,,,,,,,,,,,,,
10433997,away,Başakşehir FK,Okechukwu Azubuike,okechukwu-azubuike,O. Azubuike,M,180,73,807114,EUR,861408000,M,14,14,True,,,,,,,,,,,,,,,,0,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433997,away,Başakşehir FK,Batuhan Çelik,batuhan-celik,B. Çelik,F,186,43,1148977,EUR,1105488000,F,15,15,True,,,,,,,,,,,,,,,,0,M,,,,,,,,,,,,,,Batuhan Celik,,9,,,,,,,,,,,,,,,,,
10433997,away,Başakşehir FK,Philippe Keny,philippe-keny,P. P. Keny,F,186,355,988909,EUR,926985600,F,17,17,True,,,,,,,,,,,,,,,,0,M,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,
