match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_errorLeadToAShot,stat_totalCross,stat_accurateCross,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,stat_dispossessed,stat_totalContest,stat_wonContest,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_challengeLost,player_sofascoreId,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalsPrevented
12530737,home,Başakşehir FK,Matchoi Djaló,matchoi-djalo,M. Djaló,M,17,175.0,190,M,989599,EUR,1049932800,F,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530737,home,Başakşehir FK,Serdar Gürler,serdar-gurler,S. Gürler,M,7,176.0,112,M,96520,EUR,684806400,M,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530737,away,Sivasspor,Đorđe Nikolić,dorde-nikolic,Đ. Nikolić,G,,195.0,79,M,797144,EUR,860889600,G,13,13,False,37.0,15.0,35.0,13.0,0.0,3.0,7.0,12.0,30.0,,,11.0,4.0,90.0,51.0,6.9,22.0,0.00685485,0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,1.0,0.2955
12530737,away,Sivasspor,Achilleas Poungouras,achilleas-poungouras,A. Poungouras,D,15,187.0,79,M,783466,EUR,818812800,D,44,44,False,19.0,17.0,3.0,2.0,0.0,9.0,10.0,8.0,9.0,1.0,1.0,2.0,,67.0,24.0,6.7,2.0,0.00560397,0,1.0,1.0,4.0,,,,,1.0,,,,,,,Achilleas,Poungouras,,,,,,,,,,,,,,,,,,,,,
12530737,away,Sivasspor,Noah Sonko Sundberg,noah-sonko-sundberg,N. S. Sundberg,D,20,186.0,238,M,279541,EUR,834019200,D,27,27,False,31.0,26.0,2.0,,0.0,15.0,15.0,11.0,16.0,4.0,4.0,2.0,,90.0,43.0,6.8,5.0,0.00360072,0,4.0,5.0,10.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530737,away,Sivasspor,Emirhan Başyiğit,emirhan-basyigit,E. Başyiğit,D,5,190.0,94,M,1149004,EUR,1114387200,D,53,53,False,24.0,20.0,3.0,1.0,0.0,10.0,10.0,10.0,15.0,3.0,5.0,2.0,,90.0,40.0,6.8,5.0,0.00474535,0,3.0,4.0,6.0,,,2.0,1.0,,,1.0,,2.0,,,Emirhan Basyigit,,,,,,,,,,,,,,,,,,,,,,
12530737,away,Sivasspor,Murat Paluli,murat-paluli,M. Paluli,D,7,175.0,36,M,893014,EUR,776390400,M,7,7,False,29.0,26.0,1.0,,0.0,8.0,8.0,18.0,23.0,1.0,4.0,1.0,,90.0,48.0,6.6,7.0,0.14902,0,3.0,6.0,4.0,1.0,1.0,1.0,2.0,,,2.0,,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,
12530737,away,Sivasspor,Efkan Bekiroğlu,efkan-bekiroglu,E. Bekiroğlu,M,11,185.0,168,M,800458,EUR,811036800,M,80,80,False,26.0,21.0,1.0,1.0,0.0,6.0,7.0,15.0,20.0,,2.0,1.0,,73.0,37.0,6.3,9.0,0.023708,1,,4.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,1.0,1.0,,,1.0,,0.5486,,,1.0,,,1.0,,,,,,,,
12530737,away,Sivasspor,Samuel Moutoussamy,moutoussamy-samuel,S. Moutoussamy,M,92,178.0,6621,M,892624,EUR,839808000,M,12,12,False,32.0,27.0,2.0,,0.0,6.0,6.0,21.0,28.0,,4.0,4.0,,90.0,48.0,6.7,11.0,0.0243409,1,,3.0,,3.0,3.0,1.0,,,,2.0,,,2.0,,Samuel,Moutoussamy,1.0,1.0,,,,,0.0278,,,,1.0,,1.0,,,,,,,,
12530737,away,Sivasspor,Charis Charisis,charis-charisis,C. Charisis,M,8,177.0,130,M,317297,EUR,789868800,M,8,8,False,37.0,21.0,7.0,2.0,0.0,8.0,10.0,15.0,30.0,1.0,8.0,5.0,,90.0,56.0,7.0,19.0,0.077195,1,1.0,3.0,,3.0,2.0,4.0,,,,3.0,2.0,2.0,1.0,1.0,,,,1.0,,,,,0.0402,,,1.0,,,1.0,,,,,,,,
12530737,away,Sivasspor,Uğur Çiftçi,ugur-ciftci,U. Çiftçi,D,58,180.0,65,M,142850,EUR,704937600,M,3,3,False,25.0,20.0,2.0,,0.0,6.0,7.0,16.0,22.0,,4.0,6.0,,90.0,50.0,7.4,8.0,0.495399,0,,2.0,4.0,3.0,2.0,1.0,2.0,1.0,,4.0,2.0,3.0,1.0,2.0,,,,,,True,,,,,1.0,,,,,,,,,,,,
12530737,away,Sivasspor,Veljko Simić,veljko-simic,V. Simić,M,21,180.0,292,M,188117,EUR,792979200,F,22,22,False,23.0,17.0,,,0.0,5.0,5.0,12.0,18.0,1.0,2.0,1.0,,89.0,29.0,6.6,6.0,0.0166624,2,2.0,5.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,1.0,,0.2834,,,2.0,,,1.0,,,,,,,,
12530737,away,Sivasspor,Rey Manaj,rey-manaj,R. Manaj,F,9,182.0,2059,M,587882,EUR,856742400,F,9,9,False,14.0,11.0,1.0,,0.0,3.0,3.0,8.0,11.0,5.0,8.0,3.0,,90.0,30.0,6.8,9.0,0.101483,2,4.0,10.0,1.0,,,3.0,4.0,,,,,,4.0,1.0,,,1.0,1.0,,,,,0.0759,,1.0,,2.0,,,,,,,,,,
12530737,away,Sivasspor,Bengali-Fodé Koita,bengali-fode-koita,B. Koita,M,55,186.0,217,M,51407,EUR,656467200,F,55,55,True,11.0,7.0,,,0.0,3.0,4.0,4.0,7.0,,,,,23.0,11.0,6.5,4.0,0.00455944,0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530737,away,Sivasspor,Garry Rodrigues,garry-rodrigues,G. Rodrigues,M,10,173.0,946,M,787429,EUR,659664000,F,24,24,True,12.0,9.0,,,0.0,,,9.0,12.0,,,,,17.0,14.0,6.4,4.0,0.0056059,0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12530737,away,Sivasspor,Bekir Turaç Böke,turac-boke,B. T. Böke,F,14,190.0,68,M,997681,EUR,929923200,F,46,46,True,,,,,0.0,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530737,away,Sivasspor,Ali Şaşal Vural,ali-sasal-vural,A. Ş. Vural,G,,187.0,62,M,94540,EUR,647568000,G,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530737,away,Sivasspor,Ziya Erdal,ziya-erdal,Z. Erdal,D,,182.0,28,M,138312,EUR,568339200,D,58,58,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530737,away,Sivasspor,Alaaddin Okumuş,alaaddin-okumus,A. Okumuş,D,22,175.0,23,M,844640,EUR,809136000,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530737,away,Sivasspor,Jan Biegański,jan-bieganski,J. Biegański,D,6,183.0,204,M,935966,EUR,1038960000,M,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530737,away,Sivasspor,Oguzhan Aksoy,oguzhan-aksoy,O. Aksoy,M,25,,9,M,1640657,EUR,1164326400,F,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530737,away,Sivasspor,Muhammed Sinan Kaya,muhammed-sinan-kaya,M. S. Kaya,F,66,,29,M,1655216,EUR,1153785600,M,66,66,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530737,away,Sivasspor,Queensy Menig,queensy-menig,Q. Menig,F,,174.0,209,M,232318,EUR,808790400,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
