match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_wasFouled,stat_totalOffside,stat_challengeLost,stat_outfielderBlock,stat_fouls,captain,stat_bigChanceCreated,stat_dispossessed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,player_sofascoreId,stat_goalAssist,stat_goals
10438066,away,FC Arouca,David Simão,,,david-simao,D. Simão,M,8,183,75,M,54672,EUR,642729600,M,5,5,False,54.0,40.0,6.0,2.0,19.0,24.0,21.0,32.0,6.0,,,,90.0,67.0,6.6,20.0,1,2.0,,2.0,,6.0,1.0,,1.0,1.0,1.0,2.0,3.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,
10438066,away,FC Arouca,André Bukia,,,andre-bukia,A. Bukia,M,95,173,93,M,798904,EUR,794188800,F,7,7,False,37.0,29.0,4.0,2.0,13.0,15.0,16.0,23.0,7.0,,,,86.0,48.0,6.7,13.0,1,1.0,,1.0,,6.0,2.0,1.0,,,,1.0,2.0,,,1.0,,,,2.0,,,,2.0,,,1.0,,,,,,
10438066,away,FC Arouca,Oday Dabbagh,,,oday-dabbagh,O. Dabbagh,F,27,182,6559,M,920458,EUR,912643200,F,15,15,False,26.0,18.0,,,7.0,10.0,11.0,16.0,1.0,,,,80.0,41.0,6.4,17.0,0,,,10.0,4.0,12.0,4.0,1.0,,,7.0,,2.0,,,,,,2.0,,1.0,,,,,,,,,,,,
10438066,away,FC Arouca,Antony Alves,Antony,,antony-alves,A. Alves,M,11,178,335,M,1105971,EUR,999907200,F,11,11,False,21.0,17.0,1.0,,4.0,5.0,14.0,17.0,4.0,,,,72.0,35.0,7.4,7.0,4,1.0,1.0,2.0,2.0,4.0,2.0,2.0,,,1.0,2.0,1.0,,,1.0,1.0,2.0,1.0,,,,,,,,1.0,,,,,,1.0
10438066,away,FC Arouca,Arsénio Nunes,,,arsenio-nunes,A. Nunes,F,12,180,45,M,252087,EUR,620438400,M,8,8,True,3.0,3.0,,,2.0,2.0,1.0,1.0,2.0,,,,18.0,6.0,6.6,1.0,0,,,2.0,,3.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
10438066,away,FC Arouca,Rafa Mújica,,,rafa-mujica,R. Mújica,F,19,183,746,M,845424,EUR,909619200,F,19,19,True,3.0,1.0,,,1.0,2.0,,1.0,1.0,,,,10.0,7.0,6.5,2.0,0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
10438066,away,FC Arouca,Bogdan Milovanov,,,bogdan-milovanov,B. Milovanov,D,3,178,86,M,914162,EUR,892944000,D,21,21,True,,,,,,,,,,,,,10.0,1.0,6.7,,0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
10438066,away,FC Arouca,Nino Galović,,,nino-galovic,N. Galović,D,,184,65,M,161431,EUR,710380800,D,44,44,True,,,,,,,,,,,,,10.0,2.0,6.7,,0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,
10438066,away,FC Arouca,João Valido,,,joao-valido,J. Valido,G,1,185,54,M,973352,EUR,952041600,G,92,92,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438066,away,FC Arouca,Sema Velázquez,,,sema-velazquez,S. Velázquez,D,4,184,107,M,838389,EUR,652752000,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438066,away,FC Arouca,Oriol Busquets,,,oriol-busquets,O. Busquets,M,66,185,483,M,817621,EUR,916790400,M,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438066,away,FC Arouca,Yaw Moses,,,yaw-moses,Y. Moses,M,6,170,71,M,892757,EUR,930787200,M,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438066,away,FC Arouca,Bruno Marques,,,bruno-marques,Bruno Marques,F,22,194,113,M,978517,EUR,919641600,F,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
