match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_totalOffside,stat_aerialLost,player_firstName,player_lastName,stat_challengeLost,captain,stat_wonContest,stat_penaltyWon,stat_goalAssist,stat_hitWoodwork,stat_shotOffTarget,stat_bigChanceCreated,stat_penaltyFaced,stat_outfielderBlock,stat_penaltyConceded
11453146,away,Al-Riyadh,Knowledge Musona,knowledge-musona,K. Musona,M,,174.0,675,M,,118368,EUR,645926400,M,11,11,False,47.0,38.0,8.0,7.0,14.0,16.0,26.0,46.0,,5.0,1.0,5.0,,,,,90.0,75.0,7.3,25.0,1,15.0,2.0,4.0,1.0,1.0,,,5.0,3.0,,2.0,5.0,,,,,,,,,,,,,,,1.0,,,,
11453146,away,Al-Riyadh,Yahia Al-Shehri,yahia-al-shehri,Y. A. Shehri,M,88,164.0,76,M,,196396,EUR,646358400,F,88,88,False,25.0,22.0,1.0,1.0,13.0,15.0,9.0,10.0,,1.0,,4.0,,,,,60.0,29.0,7.0,3.0,1,,,,,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11453146,away,Al-Riyadh,Saleh Al Abbas,saleh-al-abbas,S. A. Abbas,F,14,177.0,52,M,,989766,EUR,797904000,F,14,14,False,21.0,16.0,1.0,,9.0,11.0,7.0,10.0,1.0,5.0,,3.0,,,,,90.0,36.0,7.3,11.0,2,,,8.0,1.0,,,,1.0,1.0,3.0,,,2.0,,1.0,5.0,1.0,7.0,,,,,,,,,,,,,
11453146,away,Al-Riyadh,Andre Gray,andre-gray,A. Gray,F,45,178.0,272,M,,73951,EUR,677894400,F,9,9,False,23.0,20.0,,,6.0,6.0,14.0,18.0,2.0,2.0,,,,,,,90.0,30.0,6.6,6.0,0,1.0,,4.0,,1.0,,,,,,1.0,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,
11453146,away,Al-Riyadh,Hussain Al-Nuweqi,hussain-al-nuweqi,H. Al-Nuweqi,D,27,170.0,14,M,,1525073,EUR,817948800,D,27,27,True,22.0,20.0,1.0,,12.0,13.0,8.0,14.0,,2.0,1.0,3.0,,,,,45.0,39.0,6.3,8.0,2,5.0,,2.0,,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,Hussain Al-Nuweqi,,,,,,,,1.0,,,,1.0
11453146,away,Al-Riyadh,Abdulhadi Al-Harajin,abdulhadi-al-harajin,A. Al-Harajin,M,8,171.0,18,M,,818887,EUR,785289600,M,15,15,True,16.0,11.0,3.0,1.0,3.0,4.0,9.0,16.0,,,,,,,,,30.0,22.0,6.3,9.0,0,4.0,1.0,2.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
11453146,away,Al-Riyadh,Ali Al-Zaqan,ali-al-zaqan,A. Al-Zaqan,M,26,176.0,10,M,,830121,EUR,688953600,M,26,26,True,3.0,2.0,,,,,2.0,3.0,,,,,,,,,14.0,5.0,7.2,1.0,2,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,,
11453146,away,Al-Riyadh,Rakan Najjar,rakan-najjar,R. Najjar,G,1,187.0,31,M,,869271,EUR,801792000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453146,away,Al-Riyadh,Amiri Kurdi,amiri-kurdi,A. Kurdi,D,,179.0,20,M,,115129,EUR,684547200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453146,away,Al-Riyadh,Alin Toșca,alin-tosca,A. Toșca,D,,181.0,131,M,,110210,EUR,700531200,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453146,away,Al-Riyadh,Mohamed Al Oqil,mohamed-al-oqil,M. A. Oqil,M,18,177.0,5,M,,1521957,EUR,870134400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Mohamed Al Oqil,,,,,,,,,,,,
11453146,away,Al-Riyadh,Fahad Al-Reshedi,fahad-al-reshedi,F. Al-Reshedi,M,80,173.0,10,M,,818573,EUR,676339200,M,80,80,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453146,away,Al-Riyadh,Juanmi,juanmi,Juanmi,F,7,169.0,641,M,,96369,EUR,737856000,F,10,10,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
