match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_fouls,stat_keyPass,stat_aerialWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_interceptionWon,player_firstName,player_lastName,stat_unsuccessfulTouch,player_sofascoreId,stat_dispossessed,stat_wasFouled,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_goals,stat_totalKeeperSweeper,stat_errorLeadToAShot,stat_ownGoals,stat_hitWoodwork
12499287,away,Bologna,Santiago Castro,santiago-castro,S. Castro,F,9,178,6420,M,1116577,EUR,1095465600,F,9,9,True,6.0,6.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,4.0,,,,27.0,13.0,8.0,3.0,0.0261281,1,,,,3.0,,,,,1.0,,2.0,1.0,,1.0,,0.2792,0.237,,,Santiago Castro,,1.0,,1.0,2.0,,,,,,1.0,,,,
12499287,away,Bologna,Samuel Iling Junior,samuel-iling-junior,S. I. Junior,F,19,182,2419,M,996919,EUR,1065225600,F,14,14,True,18.0,14.0,2.0,1.0,0.0,1.0,1.0,14.0,21.0,,3.0,1.0,,,27.0,32.0,7.4,11.0,0.145584,1,,,4.0,2.0,,,,,1.0,,5.0,2.0,,1.0,,0.0448,0.305,,1.0,,,1.0,,,,1.0,,,,,1.0,,,,
12499287,away,Bologna,Jhon Lucumí,jhon-lucumi,J. Lucumí,D,26,185,4571,M,818481,EUR,898819200,D,26,26,True,25.0,23.0,3.0,2.0,0.0,14.0,14.0,9.0,11.0,,,3.0,,,10.0,26.0,6.7,2.0,0.00561208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499287,away,Bologna,Dan Ndoye,dan-ndoye,D. Ndoye,M,14,184,4721,M,944327,EUR,972432000,F,11,11,True,10.0,6.0,1.0,1.0,0.0,2.0,3.0,4.0,7.0,,3.0,1.0,,,10.0,17.0,6.5,8.0,0.00499557,0,,,,2.0,,,,,,,4.0,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,
12499287,away,Bologna,Federico Ravaglia,federico-ravaglia,F. Ravaglia,G,13,196,580,M,850952,EUR,942278400,G,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499287,away,Bologna,Emil Holm,emil-holm,E. Holm,D,2,191,1648,M,965264,EUR,958176000,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499287,away,Bologna,Charalampos Lykogiannis,charalampos-lykogiannis,C. Lykogiannīs,D,22,188,706,M,98212,EUR,751248000,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499287,away,Bologna,Lorenzo De Silvestri,lorenzo-de-silvestri,L. De Silvestri,D,29,185,372,M,14718,EUR,580348800,D,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499287,away,Bologna,Martin Erlić,martin-erlic,M. Erlić,D,6,192,1953,M,789234,EUR,885600000,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499287,away,Bologna,Benjamín Domínguez,benjamin-dominguez,B. Domínguez,M,30,172,3282,M,1162611,EUR,1063929600,F,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Benjamín Domínguez,,,,,,,,,,,,,,,
12499287,away,Bologna,Tommaso Corazza,corazza-tommaso,T. Corazza,M,27,174,263,M,1137366,EUR,1088467200,D,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499287,away,Bologna,Nikola Moro,nikola-moro,N. Moro,M,6,182,2495,M,814882,EUR,889660800,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499287,away,Bologna,Kacper Urbański,kacper-urbanski,K. Urbański,M,82,182,5357,M,1012383,EUR,1094515200,M,82,82,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,kacper_urbanski10,,,,,,,,,,,,
12499287,away,Bologna,Jesper Karlsson,jesper-karlsson,J. Karlsson,F,11,179,1272,M,834597,EUR,901324800,F,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
