match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_goalAssist,stat_blockedScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_bigChanceCreated,stat_goodHighClaim,stat_lastManTackle,stat_ownGoals
10385518,away,Southampton,Roméo Lavia,romeo-lavia,R. Lavia,M,45,181,16643,M,romeolavia,1069488,EUR,1073347200,M,45,45,False,,52.0,50.0,3.0,3.0,21.0,21.0,29.0,31.0,13.0,,,90.0,66.0,7.0,3.0,0.0361,0.0,0.0328518,1,,Romeo Lavia,,,,1.0,7.0,,1.0,1.0,,1.0,1.0,,,,,,1.0,2.0,1.0,,,1.0,,,4.0,,,,,
10385518,away,Southampton,Oriol Romeu,oriol-romeu,O. Romeu,M,28,182,14412,M,oriolromeu,69416,EUR,685670400,M,6,6,False,,29.0,28.0,,,9.0,10.0,19.0,20.0,8.0,,,75.0,40.0,6.8,3.0,0.0,0.0,0.19922,0,,,,,2.0,1.0,6.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,1.0,2.0,,,,,
10385518,away,Southampton,Joe Aribo,joe-aribo,J. Aribo,M,18,183,1387,M,,818073,EUR,837907200,F,7,7,False,,21.0,16.0,,,5.0,6.0,11.0,15.0,2.0,,,90.0,37.0,6.4,13.0,0.0358,0.2382,0.00987866,1,,,,5.0,2.0,11.0,4.0,1.0,3.0,1.0,,1.0,1.0,,1.0,,,,3.0,1.0,1.0,,,,,3.0,,,,,,
10385518,away,Southampton,Adam Armstrong,adam-armstrong,A. Armstrong,F,9,172,1450,M,,361352,EUR,855532800,F,9,9,False,,10.0,10.0,,,6.0,6.0,4.0,4.0,,,,45.0,14.0,6.4,2.0,0.0405,0.0,0.00175521,1,,Adam,Armstrong,1.0,,4.0,,1.0,,,1.0,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,
10385518,away,Southampton,Jack Stephens,jack-stephens,J. Stephens,D,5,185,213,M,,134361,EUR,759628800,D,5,5,True,,25.0,23.0,1.0,1.0,4.0,5.0,19.0,20.0,,,,45.0,33.0,6.5,5.0,0.0,0.0,0.0169807,0,,Jack,Stephens,,1.0,2.0,2.0,,,,,2.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,
10385518,away,Southampton,Stuart Armstrong,stuart-armstrong,S. Armstrong,M,16,183,281,M,,117083,EUR,701913600,M,17,17,True,,15.0,13.0,1.0,,1.0,2.0,12.0,13.0,3.0,,,45.0,21.0,6.0,6.0,0.0,0.0,0.0107415,0,,,,1.0,,6.0,2.0,2.0,,,,,,1.0,,,,,3.0,2.0,1.0,,,,,1.0,,,,,,
10385518,away,Southampton,Romain Perraud,romain-perraud,R. Perraud,D,15,173,596,M,,827519,EUR,874886400,D,15,15,True,,5.0,4.0,,,,,4.0,7.0,,,,18.0,13.0,6.8,3.0,0.0794,0.0,0.00248928,2,,,,,,,2.0,,,,1.0,,,,,,2.0,,,1.0,,,,1.0,,,1.0,,,,,
10385518,away,Southampton,Ibrahima Diallo,diallo-ibrahima,I. Diallo,M,6,180,255,M,,873050,EUR,920851200,M,27,27,True,,9.0,9.0,,,,,9.0,9.0,1.0,,,15.0,16.0,6.2,4.0,0.063,0.0,0.016353,1,,,,,,3.0,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,1.0,,2.0,,,,,,
10385518,away,Southampton,Nathan Redmond,nathan-redmond,N. Redmond,M,15,173,419,M,,115346,EUR,762912000,M,11,11,True,,,,,,,,,1.0,,,,1.0,1.0,,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
10385518,away,Southampton,Alex McCarthy,alex-mccarthy,A. McCarthy,G,1,193,297,M,,45502,EUR,628646400,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385518,away,Southampton,Armel Bella-Kotchap,armel-bella-kotchap,A. Bella-Kotchap,D,37,190,1085,M,,976025,EUR,1008028800,D,37,37,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385518,away,Southampton,Mohamed Elyounoussi,mohamed-elyounoussi,M. Elyounoussi,M,10,176,2069,M,,119151,EUR,775958400,M,24,24,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385518,away,Southampton,Che Adams,che-adams,C. Adams,F,19,175,2940,M,,773409,EUR,837216000,F,10,10,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
