match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_jerseyNumber,stat_totalCross,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_totalContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_hitWoodwork,stat_wonContest,stat_errorLeadToAShot,stat_fouls,stat_goals,player_lastName,captain,stat_totalOffside
12448313,away,NAC Breda,Jan Van den Bergh,jan-van-den-bergh,J. Van den Bergh,D,189,155,M,929498,EUR,781056000,D,5,5,False,44.0,32.0,9.0,2.0,0.0,26.0,30.0,6.0,14.0,4.0,5.0,,,,,90.0,56.0,5.9,17.0,0.00242065,1,,,52,,1.0,,1.0,,,1.0,,1.0,4.0,2.0,,0.1008,,,1.0,,,,,1.0,,1.0,1.0,,,,,,True,
12448313,away,NAC Breda,Boy Kemper,boy-kemper,B. Kemper,D,185,120,M,858242,EUR,929923200,D,4,4,False,29.0,22.0,6.0,2.0,0.0,16.0,16.0,7.0,15.0,2.0,6.0,,,,,90.0,49.0,6.7,10.0,0.129941,0,,Boy,4,2.0,5.0,1.0,1.0,1.0,1.0,,2.0,,4.0,,,,1.0,2.0,2.0,,,,1.0,1.0,1.0,,,2.0,,1.0,,Kemper,,
12448313,away,NAC Breda,Maximilien Balard,balard-maximilien,M. Balard,M,178,164,M,1096511,EUR,974592000,M,16,16,False,29.0,23.0,2.0,1.0,0.0,16.0,17.0,7.0,12.0,,4.0,,,,,90.0,40.0,6.5,8.0,0.00790495,0,,Maximilien,16,,3.0,1.0,2.0,1.0,1.0,,1.0,,5.0,2.0,,,,,1.0,,,,,2.0,,,,1.0,,1.0,,Balard,,
12448313,away,NAC Breda,Boyd Lucassen,boyd-lucassen,B. Lucassen,D,173,39,M,912651,EUR,899251200,M,2,2,False,11.0,9.0,,,0.0,3.0,4.0,7.0,8.0,,3.0,,,,,73.0,20.0,6.4,5.0,0.0913197,0,,Boyd,2,1.0,2.0,,2.0,1.0,1.0,1.0,,1.0,5.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,2.0,,Lucassen,,
12448313,away,NAC Breda,Matthew Garbett,matthew-garbett,M. Garbett,M,188,184,M,1002607,EUR,1018656000,M,7,7,False,15.0,14.0,2.0,2.0,0.0,7.0,7.0,7.0,8.0,1.0,2.0,,,,,74.0,29.0,6.4,5.0,0.00880366,0,,,28,,4.0,,1.0,1.0,1.0,,,,7.0,3.0,,,,,4.0,,,,,2.0,,,,3.0,1.0,1.0,,,,
12448313,away,NAC Breda,Dominik Janošek,dominik-janosek,D. Janošek,M,183,161,M,891420,EUR,897696000,M,39,39,False,20.0,16.0,,,0.0,8.0,11.0,8.0,9.0,,3.0,,,,,30.0,26.0,6.8,7.0,0.0145892,0,,,39,,1.0,,1.0,,,2.0,1.0,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
12448313,away,NAC Breda,Raul Paula,paula-raul,R. Paula,M,177,105,M,1083398,EUR,1074988800,M,11,11,False,10.0,6.0,,,0.0,2.0,3.0,4.0,7.0,,2.0,,,,,40.0,14.0,6.5,5.0,0.00644267,2,,Raul Paula,11,,1.0,,,,,1.0,,,1.0,,,0.4167,,,1.0,1.0,,,,,,2.0,,1.0,,1.0,,,,
12448313,away,NAC Breda,Elías Már Ómarsson,elias-mar-omarsson,E. Már Ómarsson,F,183,190,M,187031,EUR,790387200,F,10,10,False,16.0,12.0,1.0,1.0,0.0,9.0,10.0,3.0,6.0,1.0,4.0,,,,,74.0,22.0,6.6,7.0,0.00439888,1,,,22,,,,,,,2.0,,,,,1.0,0.1005,,,,,,,,,,,,,,,,,,
12448313,away,NAC Breda,Leo Sauer,sauer-leo,L. Sauer,M,184,1911,M,1150938,EUR,1134691200,F,77,77,True,16.0,16.0,,,0.0,6.0,6.0,12.0,16.0,2.0,5.0,,,,,60.0,35.0,6.9,8.0,0.0757198,0,,Leo Sauer,16,6.0,7.0,,,1.0,,1.0,4.0,2.0,5.0,1.0,,,2.0,,3.0,,,,2.0,,,,,,,1.0,,,,
12448313,away,NAC Breda,Kacper Kostorz,kacper-kostorz,K. Kostorz,F,188,270,M,882645,EUR,935193600,F,9,9,True,12.0,9.0,,,0.0,3.0,3.0,6.0,9.0,,1.0,,,,,50.0,24.0,7.1,7.0,0.344156,1,,,,,4.0,,1.0,1.0,1.0,2.0,,,6.0,,,0.4692,2.0,4.0,4.0,1.0,1.0,0.7082,,1.0,2.0,,,3.0,,,,,,
12448313,away,NAC Breda,Roy Kuijpers,roy-kuijpers,R. Kuijpers,F,175,50,M,1046728,EUR,948067200,F,17,17,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,,,,17.0,9.0,5.7,3.0,0.00065412,3,,,17,,,,,,,2.0,,,1.0,,,0.5183,,,,2.0,,,,,,3.0,,,,1.0,,,,
12448313,away,NAC Breda,Casper Staring,casper-staring,C. Staring,M,186,53,M,1048427,EUR,980985600,M,6,6,True,13.0,10.0,2.0,1.0,0.0,5.0,7.0,5.0,6.0,,2.0,,,,,16.0,16.0,6.8,3.0,0.191757,1,,,6,,1.0,,1.0,1.0,1.0,,,,,,1.0,0.0794,1.0,,,,,,,,,,,,,,,,,
12448313,away,NAC Breda,Saná Fernandes,sana-fernandes,S. Fernandes,F,165,364,M,1513787,EUR,1141948800,F,19,19,True,7.0,6.0,1.0,,0.0,1.0,1.0,6.0,7.0,,2.0,,,,,16.0,18.0,6.8,4.0,0.00684195,1,,,77,1.0,3.0,,2.0,2.0,2.0,,1.0,,2.0,,,0.0186,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,
12448313,away,NAC Breda,Tein Troost,tein-troost,T. Troost,G,186,83,M,961617,EUR,1011052800,G,49,49,True,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448313,away,NAC Breda,Roy Kortsmit,roy-kortsmit,R. Kortsmit,G,190,35,M,168437,EUR,714787200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,Roy,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kortsmit,,
12448313,away,NAC Breda,Enes Mahmutović,enes-mahmutovic,E. Mahmutović,D,190,129,M,571964,EUR,864259200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,Enes,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mahmutović,,
12448313,away,NAC Breda,Martin Koscelník,martin-koscelnik,M. Koscelník,D,179,64,M,798808,EUR,794102400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448313,away,NAC Breda,Manel Royo,manel-royo,Royo,D,184,35,M,867318,EUR,762393600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448313,away,NAC Breda,Adam Kaied,adam-kaied,A. Kaied,F,177,5317,M,1106666,EUR,1015027200,F,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
