match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_wonTackle,stat_fouls,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_accurateCross,stat_goals,stat_dispossessed,captain,stat_bigChanceCreated,stat_aerialLost,stat_totalOffside,stat_bigChanceMissed,player_sofascoreId,stat_errorLeadToAGoal,stat_blockedScoringAttempt
10913445,away,Al-Hilal,Saud Abdulhamid,abdulhamid-saud,S. Abdulhamid,D,23,178,8457,M,966849,EUR,932256000,D,66,66,False,49.0,43.0,7.0,4.0,24.0,24.0,19.0,27.0,,1.0,9.0,,,,,90.0,72.0,5.9,14.0,0,,2.0,5.0,2.0,1.0,1.0,1.0,1.0,,,,,,1.0,3.0,,3.0,,,,,1.0,,,,1.0,,s.abdulhamed66,,
10913445,away,Al-Hilal,Khalifah Al-Dawsari,khalifah-al-dawsari,K. Al-Dawsari,D,4,176,460,M,931837,EUR,915235200,D,4,4,False,80.0,76.0,3.0,1.0,58.0,59.0,18.0,21.0,2.0,2.0,10.0,,,,,90.0,89.0,6.7,4.0,1,,,3.0,3.0,,,,1.0,2.0,1.0,,,,,2.0,1.0,,,,,,,,,1.0,,,,,
10913445,away,Al-Hilal,Hyun Soo Jang,hyun-soo-jang,H. S. Jang,D,20,187,185,M,160875,EUR,686016000,D,20,20,False,67.0,64.0,10.0,8.0,44.0,44.0,20.0,23.0,3.0,1.0,10.0,,,,,90.0,76.0,5.7,6.0,0,,,6.0,1.0,,1.0,,1.0,,1.0,,,,1.0,2.0,,1.0,,,,,1.0,,,2.0,,,,1.0,
10913445,away,Al-Hilal,Mohammed Al-Burayk,mohammed-al-burayk,M. Al-Burayk,D,2,173,281,M,804096,EUR,716515200,D,2,2,False,56.0,51.0,3.0,3.0,21.0,23.0,30.0,35.0,1.0,2.0,3.0,,,,,88.0,79.0,6.9,11.0,0,,2.0,2.0,9.0,1.0,2.0,1.0,3.0,3.0,,2.0,,,2.0,,,1.0,,,,,,,,,2.0,,,,
10913445,away,Al-Hilal,Gustavo Cuéllar,gustavo-cuellar,G. Cuéllar,M,6,175,1944,M,180059,EUR,719020800,M,6,6,False,77.0,70.0,9.0,3.0,32.0,32.0,38.0,45.0,,1.0,7.0,,,,,76.0,87.0,6.4,8.0,0,,,2.0,7.0,2.0,4.0,4.0,3.0,,,,,,2.0,,,,,,,,,,,,,,,,
10913445,away,Al-Hilal,Mohamed Kanno,mohamed-kanno,M. Kanno,M,28,191,1575,M,828524,EUR,780192000,M,28,28,False,63.0,56.0,7.0,5.0,20.0,21.0,36.0,43.0,,2.0,8.0,,,,,90.0,76.0,7.0,9.0,2,,1.0,3.0,5.0,1.0,4.0,4.0,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,1.0
10913445,away,Al-Hilal,Moussa Marega,moussa-marega,M. Marega,F,7,183,1093,M,298300,EUR,671587200,M,17,17,False,20.0,19.0,,,9.0,9.0,10.0,11.0,,1.0,1.0,,,,,62.0,27.0,6.1,6.0,0,,,7.0,,1.0,1.0,,,,,,,,,3.0,,2.0,,,,,1.0,,,1.0,,,,,
10913445,away,Al-Hilal,André Carrillo,andre-carrillo,A. Carrillo,M,19,180,14534,M,115182,EUR,676857600,M,19,19,False,59.0,55.0,6.0,4.0,24.0,24.0,32.0,41.0,,,2.0,,,,,62.0,73.0,7.0,11.0,1,,6.0,1.0,4.0,,2.0,2.0,1.0,1.0,,,1.0,,1.0,,,,,,1.0,,1.0,,,,1.0,,18andrecarrillo,,
10913445,away,Al-Hilal,Michael,michael,Michael,M,96,166,9025,M,878084,EUR,826588800,M,96,96,False,24.0,17.0,1.0,,4.0,4.0,13.0,21.0,,2.0,3.0,,,,,90.0,50.0,6.5,17.0,2,,1.0,7.0,7.0,,5.0,2.0,1.0,4.0,2.0,,2.0,,1.0,2.0,,3.0,,,,,2.0,,,,,,Michael19,,
10913445,away,Al-Hilal,Odion Ighalo,odion-ighalo,O. Ighalo,F,,183,2180,M,29774,EUR,613958400,F,9,9,False,18.0,15.0,,,5.0,5.0,10.0,13.0,,,2.0,,,,,89.0,31.0,7.0,7.0,2,,,5.0,7.0,,2.0,2.0,,5.0,1.0,,,,,2.0,2.0,2.0,,,,,2.0,,,1.0,1.0,,,,
10913445,away,Al-Hilal,Luciano Vietto,luciano-vietto,L. Vietto,F,19,173,1084,M,249407,EUR,755049600,F,10,10,True,14.0,13.0,2.0,2.0,4.0,4.0,9.0,13.0,,,1.0,,,,,28.0,21.0,6.7,6.0,1,,3.0,2.0,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0
10913445,away,Al-Hilal,Abdullah Al-Hamdan,abdullah-al-hamdan,A. Al-Hamdan,F,9,185,1411,M,915991,EUR,937094400,F,14,14,True,17.0,15.0,,,4.0,4.0,12.0,15.0,,,2.0,,,,,28.0,27.0,6.8,5.0,1,,2.0,,2.0,,,,1.0,1.0,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,,1.0
10913445,away,Al-Hilal,Nasser Al-Dawsari,nasser-al-dawsari,N. Al-Dawsari,M,16,178,1153,M,872607,EUR,914025600,M,16,16,True,5.0,5.0,,,3.0,3.0,2.0,2.0,,,,,,,,11.0,5.0,6.5,,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10913445,away,Al-Hilal,Saleh Al-Shehri,saleh-al-shehri,S. Al-Shehri,F,11,184,1112,M,818779,EUR,752112000,F,11,11,True,1.0,1.0,,,1.0,1.0,,,,,,,,,,1.0,2.0,,,1,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10913445,away,Al-Hilal,Mohammed Al-Owais,mohammed-al-owais,M. Al-Owais,G,33,185,753,M,791416,EUR,687052800,G,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913445,away,Al-Hilal,Mohammed Jahfali,mohammed-jahfali,M. Jahfali,D,70,185,103,M,791561,EUR,656726400,D,70,70,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913445,away,Al-Hilal,Muath Faqeehi,muath-faqeehi,M. Faqeehi,D,42,188,464,M,1457521,EUR,1022716800,D,42,42,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Muath Muath,,,,,,,,,,,,
10913445,away,Al-Hilal,Musab Al Juwayr,musab-fahd-aljuwayr,M. A. Juwayr,M,10,175,850,M,1106234,EUR,1056067200,M,43,43,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Musab Fahz Aljuwayr,,,,,,,,,,,,
10913445,away,Al-Hilal,Abdullah Otayf,abdullah-otayf,A. Otayf,M,14,176,163,M,160925,EUR,712800000,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
