match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_outfielderBlock,stat_goalAssist,stat_blockedScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_hitWoodwork,stat_goodHighClaim,stat_bigChanceCreated,stat_bigChanceMissed
10913392,home,Al-Hilal,Mohammed Al-Qahtani,al-qahtani-mohammed,M. Al-Qahtani,M,167.0,790,M,1134261,EUR,1027382400.0,M,56,56,True,,,,,,,,,,,,,,,,,,0,Mohammed Al-Qahtani,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913392,home,Al-Hilal,Suhayb Al-Zaid,suhayb-al-zaid,S. Al-Zaid,M,175.0,122,M,1652171,EUR,1092268800.0,M,39,39,True,,,,,,,,,,,,,,,,,,0,Suhayb,Al-Zaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913392,away,Al-Ittihad,Marcelo Grohe,marcelo-grohe,M. Grohe,G,188.0,626,M,39427,EUR,537494400.0,G,34,34,False,,23.0,10.0,18.0,5.0,6.0,8.0,4.0,15.0,,8.0,4.0,6.0,90.0,36.0,6.9,14.0,0,,,43,,,,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,1.0,,2.0,,
10913392,away,Al-Ittihad,Omar Hawsawi,omar-hawsawi,O. Hawsawi,D,184.0,54,M,350072,EUR,496627200.0,D,5,5,False,,31.0,22.0,2.0,,17.0,22.0,5.0,9.0,4.0,7.0,,,90.0,41.0,6.6,10.0,0,,,,,,,,1.0,,2.0,,,,,,,,1.0,,,,,,,2.0,,,,,,,,
10913392,away,Al-Ittihad,Ahmed Hegazy,ahmed-hegazy,A. Hegazy,D,194.0,4623,M,159653,EUR,664761600.0,D,26,26,False,True,24.0,18.0,9.0,4.0,12.0,15.0,6.0,9.0,6.0,3.0,,,90.0,38.0,6.7,7.0,1,,,26,ahmedhegazy6,,,1.0,4.0,2.0,6.0,,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,1.0,,,,
10913392,away,Al-Ittihad,Ahmed Sharahili,ahmed-sharahili,A. Sharahili,D,184.0,296,M,794331,EUR,768355200.0,D,20,20,False,,18.0,14.0,5.0,3.0,11.0,13.0,3.0,5.0,3.0,5.0,,,90.0,32.0,7.1,4.0,0,,,20,,,,,,3.0,2.0,,,,,2.0,2.0,,,3.0,,,,,6.0,1.0,,,,,,,,
10913392,away,Al-Ittihad,Madallah Al-Olayan,madallah-al-olayan,M. Al-Olayan,D,170.0,81,M,818813,EUR,777772800.0,M,33,33,False,,36.0,32.0,6.0,3.0,9.0,9.0,23.0,27.0,2.0,1.0,,,90.0,56.0,7.5,7.0,1,,,33,,,,,,,8.0,,,3.0,3.0,3.0,2.0,1.0,2.0,,,1.0,1.0,,,,,,,,,,,
10913392,away,Al-Ittihad,Bruno Henrique,bruno-henrique,B. Henrique,M,180.0,899,M,345113,EUR,624931200.0,M,19,19,False,,36.0,31.0,3.0,1.0,16.0,18.0,17.0,20.0,1.0,5.0,,,90.0,48.0,7.3,6.0,0,,,8,,2.0,2.0,1.0,1.0,5.0,6.0,1.0,,1.0,,2.0,2.0,,3.0,2.0,,4.0,,,1.0,,,,,,,,1.0,
10913392,away,Al-Ittihad,Awad Al-Nashri,awad-al-nashri,A. Al-Nashri,M,176.0,241,M,1048371,EUR,1016150400.0,M,14,14,False,,21.0,18.0,1.0,1.0,11.0,14.0,7.0,7.0,1.0,6.0,,,90.0,31.0,6.5,3.0,0,Awad Al Nashri,,14,,,,1.0,,7.0,3.0,3.0,,,,3.0,1.0,,,3.0,,,,,3.0,,,,,,,,,
10913392,away,Al-Ittihad,Ahmed Bamasud,ahmed-bamasud,A. Bamasud,D,175.0,114,M,893197,EUR,816998400.0,M,95,95,False,,11.0,10.0,2.0,2.0,4.0,4.0,7.0,8.0,,2.0,,,72.0,40.0,7.3,9.0,1,,,18,,1.0,1.0,1.0,,7.0,9.0,,2.0,5.0,1.0,4.0,2.0,1.0,4.0,,,1.0,,1.0,,1.0,,,1.0,,,,,
10913392,away,Al-Ittihad,Igor Coronado,igor-coronado,I. Coronado,M,170.0,5336,M,152098,EUR,714096000.0,F,10,10,False,,35.0,22.0,5.0,4.0,10.0,14.0,13.0,24.0,1.0,6.0,,,78.0,52.0,7.9,18.0,3,,,77,igor_coronado,3.0,1.0,,,2.0,4.0,,,2.0,,2.0,2.0,1.0,2.0,,,1.0,1.0,2.0,,,,,1.0,,,,,
10913392,away,Al-Ittihad,Romarinho,romarinho,Romarinho,M,176.0,1742,M,797619,EUR,660960000.0,F,90,90,False,,25.0,21.0,2.0,2.0,6.0,8.0,15.0,17.0,1.0,2.0,,,90.0,41.0,7.4,9.0,5,,,,,,,2.0,,6.0,4.0,1.0,1.0,3.0,2.0,,,1.0,2.0,1.0,,1.0,2.0,2.0,,,,1.0,,,,,1.0,
10913392,away,Al-Ittihad,Abderrazak Hamdallah,abderrazak-hamdallah,A. Hamdallah,F,182.0,11081,M,826961,EUR,661392000.0,F,9,9,False,,20.0,13.0,,,6.0,7.0,7.0,13.0,1.0,4.0,,,89.0,36.0,7.6,8.0,3,,,9,abderrazak_hamdallah,,,3.0,2.0,4.0,9.0,,,7.0,6.0,,,,1.0,,1.0,2.0,2.0,1.0,,,2.0,,,,,,2.0,3.0
10913392,away,Al-Ittihad,Hamdan Al-Shamrani,hamdan-al-shamrani,H. Al-Shamrani,D,176.0,29,M,882132,EUR,850521600.0,D,27,27,True,,3.0,1.0,1.0,,1.0,2.0,,1.0,4.0,1.0,,,18.0,12.0,6.2,2.0,0,,,27,,,,1.0,,4.0,3.0,3.0,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,
10913392,away,Al-Ittihad,Hélder Costa,helder-costa,H. Costa,F,178.0,550,,138891,EUR,758332800.0,F,17,17,True,,4.0,4.0,,,,,4.0,4.0,,,,,12.0,7.0,7.2,,0,,,,,,,,1.0,1.0,4.0,1.0,,2.0,2.0,,,,1.0,,,2.0,,,,,,,,,,,1.0,
10913392,away,Al-Ittihad,Haroune Camara,haroune-camara,H. Camara,F,187.0,2967,M,926730,EUR,883612800.0,F,70,70,True,,1.0,1.0,,,1.0,1.0,,,,,,,8.0,1.0,6.5,,0,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913392,away,Al-Ittihad,Abdullah Al-Jadani,abdullah-al-jadani,A. Al-Jadani,G,183.0,41,M,818618,EUR,686707200.0,G,21,21,True,,,,,,,,,,,,,,,,,,0,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913392,away,Al-Ittihad,Sultan Al Sulayi,sultan-al-sulayi,S. A. Sulayi,D,,1,M,1404291,EUR,,D,38,38,True,,,,,,,,,,,,,,,,,,0,Sultan Al Sulayi,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913392,away,Al-Ittihad,Abdulaziz Al-Bishi,abdulaziz-al-bishi,A. Al-Bishi,M,172.0,241,M,791417,EUR,763344000.0,F,11,11,True,,,,,,,,,,,,,,,,,,0,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913392,away,Al-Ittihad,Abdulrahman Alobud,abdulrahman-alobud,A. Alobud,M,174.0,531,M,872275,EUR,801964800.0,M,24,24,True,,,,,,,,,,,,,,,,,,0,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913392,away,Al-Ittihad,Mohammed Al-Saiari,mohammed-al-saiari,M. Al-Saiari,F,174.0,26,M,828525,EUR,736300800.0,F,80,80,True,,,,,,,,,,,,,,,,,,0,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913392,away,Al-Ittihad,Marwan Alsahafi,alsahafi-marwan,M. Alsahafi,F,179.0,1132,M,1474689,EUR,1076976000.0,M,36,36,True,,,,,,,,,,,,,,,,,,0,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
