match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_hitWoodwork,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_outfielderBlock,stat_lastManTackle,stat_interceptionWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_goalAssist,stat_bigChanceMissed,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_goalsPrevented,stat_penaltyWon,stat_penaltyMiss
10385427,away,Fulham,Bobby Decordova-Reid,,,bobby-decordova-reid,B. Reid,M,14,170,1230,M,,151499,EUR,728611200,M,14,14,False,17.0,10.0,2.0,,4.0,7.0,6.0,11.0,3.0,5.0,,,,,89.0,33.0,6.8,15.0,0.0,0.0,0.0326491,0,,1.0,,2.0,1.0,4.0,5.0,1.0,3.0,2.0,,,5.0,,2.0,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,
10385427,away,Fulham,Aleksandar Mitrović,,,aleksandar-mitrovic,A. Mitrović,F,9,189,24281,M,AleksMitrović,192144,EUR,779673600,F,9,9,False,16.0,12.0,1.0,1.0,3.0,4.0,9.0,12.0,2.0,2.0,,,,,90.0,31.0,5.7,10.0,1.0322,0.0,0.00452045,3,,,,3.0,2.0,11.0,3.0,1.0,2.0,,,1.0,1.0,,,5.0,,2.0,,1.0,,,,,,3.0,,,1.0,,,,,,,1.0
10385427,away,Fulham,Tosin Adarabioyo,,,tosin-adarabioyo,T. Adarabioyo,D,4,196,10523,M,tosinadarabioyo,352668,EUR,875059200,D,4,4,True,1.0,1.0,,,1.0,1.0,,,,,,,,,13.0,1.0,6.2,,0.0,0.0,6.7e-07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385427,away,Fulham,Daniel James,,,daniel-james,D. James,M,7,172,4111,M,Daniel_James97,828639,EUR,879120000,M,21,21,True,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,12.0,2.0,6.4,,0.0,0.0,3.63e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385427,away,Fulham,Tom Cairney,,,tom-cairney,T. Cairney,M,10,185,581,M,,82566,EUR,664329600,M,10,10,True,1.0,1.0,,,,,1.0,1.0,,,,,,,1.0,1.0,,,0.0,0.0,0.00025491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385427,away,Fulham,Harry Wilson,,,harry-wilson,H. Wilson,M,8,173,4932,M,,355528,EUR,858988800,M,8,8,True,1.0,,,,,1.0,,,,,,,,,1.0,2.0,,1.0,0.0,0.0,0.0,0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10385427,away,Fulham,Carlos Vinícius,,,carlos-vinicius,C. Vinícius,F,95,190,7091,M,,891920,EUR,796089600,F,30,30,True,,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385427,away,Fulham,Marek Rodák,,,marek-rodak,M. Rodák,G,1,188,517,M,,358694,EUR,850435200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385427,away,Fulham,Manor Solomon,,,manor-solomon,M. Solomon,M,19,167,5398,M,,862223,EUR,932774400,F,11,11,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385427,away,Fulham,Luke Harris,,,luke-harris,L. Harris,M,28,177,240,M,,1134729,EUR,1112486400,M,38,38,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385427,away,Fulham,Nathaniel Chalobah,,,nathaniel-chalobah,N. Chalobah,M,14,185,168,M,,98450,EUR,787190400,M,12,12,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
