match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_shotOffTarget,stat_fouls,stat_totalContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalCross,stat_accurateCross,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,captain,stat_bigChanceMissed,stat_goals,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated
10407172,away,Royale Union Saint-Gilloise,Simon Adingra,simon-adingra,S. Adingra,M,24,175,53010,M,1110842,EUR,1009843200,M,11,11,False,24.0,22.0,2.0,2.0,7.0,7.0,18.0,5.0,1.0,1.0,3.0,3.0,,,,90.0,40.0,7.4,10.0,1,,,15.0,,5.0,1.0,1.0,1.0,2.0,3.0,,3.0,,,4.0,,,1.0,,3.0,1.0,,,,,simon.adingra,1.0,1.0
10407172,away,Royale Union Saint-Gilloise,Dante Vanzeir,dante-vanzeir,D. Vanzeir,F,13,175,638,M,822673,EUR,892684800,F,13,13,False,10.0,9.0,,,1.0,2.0,10.0,8.0,,,4.0,1.0,,,,69.0,26.0,7.1,10.0,2,,,8.0,1.0,2.0,1.0,1.0,,1.0,1.0,,3.0,,1.0,4.0,,,2.0,,1.0,2.0,,,,1.0,,,
10407172,away,Royale Union Saint-Gilloise,Victor Okoh Boniface,victor-okoh-boniface,V. O. Boniface,F,22,193,28827,M,978521,EUR,977529600,F,7,7,False,23.0,14.0,2.0,2.0,7.0,9.0,15.0,4.0,,1.0,4.0,4.0,,,,84.0,41.0,6.5,18.0,2,,,7.0,,3.0,,,1.0,,,2.0,,2.0,1.0,3.0,,,1.0,,,,,,,,boniface_jrn,,
10407172,away,Royale Union Saint-Gilloise,Cameron Puertas,cameron-puertas,C. Puertas,M,18,178,1145,M,916176,EUR,903398400,M,23,23,True,18.0,16.0,,,6.0,7.0,13.0,5.0,,,2.0,,,,,45.0,33.0,6.7,7.0,1,,,11.0,1.0,3.0,2.0,1.0,1.0,,2.0,,3.0,,1.0,,1.0,,2.0,1.0,,,,,,,,,
10407172,away,Royale Union Saint-Gilloise,Bart Nieuwkoop,bart-nieuwkoop,B. Nieuwkoop,D,2,180,335,M,797279,EUR,826156800,D,2,2,True,18.0,16.0,2.0,2.0,12.0,12.0,6.0,2.0,1.0,,3.0,,,,,21.0,19.0,6.6,2.0,0,,,4.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
10407172,away,Royale Union Saint-Gilloise,Loïc Lapoussin,loic-lapoussin,L. Lapoussin,M,,181,710,M,902987,EUR,827884800,F,94,94,True,16.0,13.0,3.0,2.0,3.0,3.0,14.0,3.0,,,6.0,1.0,,,,21.0,30.0,7.1,7.0,0,,,11.0,,8.0,1.0,,2.0,,,,,,1.0,7.0,,,1.0,1.0,5.0,,,,,,,,
10407172,away,Royale Union Saint-Gilloise,Oussama El Azzouzi,oussama-el-azzouzi,O. E. Azzouzi,M,17,189,7762,M,1127191,EUR,991094400,M,6,6,True,7.0,7.0,,,3.0,3.0,4.0,,,,1.0,1.0,,,,9.0,8.0,6.5,1.0,0,Oussama El Azzouzi,,4.0,,,,,,,,,,,,,,,,,,,,,,,o.elazzouzi,,
10407172,away,Royale Union Saint-Gilloise,José Rodríguez,jose-rodriguez,J. Rodríguez,M,,180,59,M,138394,EUR,787536000,M,4,4,True,5.0,4.0,,,1.0,1.0,4.0,,,,,,,,,12.0,5.0,6.5,1.0,0,José,Rodríguez,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
10407172,away,Royale Union Saint-Gilloise,Lucas Pirard,lucas-pirard,L. Pirard,G,21,191,83,M,190379,EUR,794793600,G,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407172,away,Royale Union Saint-Gilloise,Ross Sykes,ross-sykes,R. Sykes,D,26,196,237,M,845558,EUR,922406400,D,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
