match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOwnHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_aerialWon,stat_outfielderBlock,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_dispossessed,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11453215,away,Al-Ahli,Roger Ibañez,roger-ibanez,R. Ibañez,D,3,185.0,2314,M,888949,EUR,911779200,D,3,3,False,75.0,61.0,11.0,4.0,0.0,23.0,41.0,54.0,7.0,90.0,88.0,7.3,16.0,2,21.0,2.0,1.0,,2.0,3.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,1.0,,,,1.0,,1.0,,1.0,,,
11453215,away,Al-Ahli,Merih Demiral,merih-demiral,M. Demiral,D,28,190.0,4099,M,806968,EUR,889056000,D,28,28,False,82.0,72.0,9.0,3.0,0.0,31.0,42.0,51.0,6.0,90.0,90.0,7.2,12.0,1,30.0,,,,1.0,2.0,,,,,1.0,,1.0,,1.0,,1.0,,,1.0,,,,,,1.0,,,merihdemiral,,
11453215,away,Al-Ahli,Abdulbaset Hindi,abdulbaset-hindi,A. Hindi,D,37,181.0,80,M,949218,EUR,854841600,D,37,37,False,80.0,69.0,4.0,1.0,0.0,36.0,38.0,45.0,5.0,90.0,90.0,7.2,12.0,0,31.0,1.0,,1.0,2.0,5.0,,,,,3.0,,,,,2.0,2.0,,,3.0,,,,,,,,,,,
11453215,away,Al-Ahli,Saad Yaslam Balobaid,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168.0,155,M,1066588,EUR,948931200,D,31,31,False,35.0,26.0,,,0.0,13.0,17.0,23.0,1.0,89.0,59.0,6.7,13.0,0,10.0,1.0,1.0,,3.0,4.0,1.0,1.0,,,1.0,,3.0,3.0,2.0,,,,,1.0,,Saad Yaslam Balobaid,,,1.0,,,,,,
11453215,away,Al-Ahli,Ziyad Aljohani,ziyad-aljohani,Z. Aljohani,M,30,180.0,354,M,1048372,EUR,1005436800,M,30,30,False,52.0,46.0,4.0,3.0,0.0,18.0,30.0,39.0,10.0,90.0,65.0,7.1,12.0,0,16.0,5.0,,1.0,7.0,3.0,2.0,,,,,,3.0,2.0,,,4.0,2.0,,,,Ziyad Aljohani,,,,,,,,,
11453215,away,Al-Ahli,Franck Kessié,franck-kessie,F. Kessié,M,79,183.0,43381,M,359226,EUR,850953600,M,79,79,False,57.0,50.0,6.0,5.0,0.0,17.0,33.0,41.0,3.0,90.0,67.0,6.9,10.0,2,17.0,1.0,,1.0,4.0,1.0,1.0,1.0,,,,,,,1.0,1.0,2.0,,,,,,,1.0,,1.0,,,franckkessie,,
11453215,away,Al-Ahli,Fahad Ayed Al-Rashidi,al-rashidi-fahad-ayed,F. A. Al-Rashidi,F,97,175.0,231,M,974517,EUR,863740800,M,19,19,False,25.0,21.0,,,0.0,4.0,19.0,23.0,1.0,72.0,36.0,7.1,7.0,2,3.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,2.0,,,1.0,,,1.0,2.0,1.0,,,,,
11453215,away,Al-Ahli,Roberto Firmino,roberto-firmino,R. Firmino,M,9,181.0,30860,M,143697,EUR,686361600,M,10,10,False,40.0,34.0,,,0.0,11.0,25.0,30.0,6.0,90.0,55.0,7.2,12.0,1,10.0,1.0,1.0,1.0,2.0,2.0,,2.0,1.0,,,,1.0,,5.0,,,2.0,True,,,,,,,1.0,,,BobbyFirmino,,
11453215,away,Al-Ahli,Sumaihan Al-Nabit,sumaihan-al-nabit,S. Al-Nabit,M,88,174.0,111,M,893167,EUR,827884800,M,8,8,False,29.0,22.0,2.0,1.0,0.0,5.0,18.0,34.0,2.0,72.0,52.0,7.3,21.0,0,5.0,10.0,1.0,,3.0,7.0,,5.0,4.0,,,,,,3.0,2.0,1.0,1.0,,1.0,,,,,1.0,,,,,,
11453215,away,Al-Ahli,Firas Al-Buraikan,firas-al-buraikan,F. Al-Buraikan,F,9,181.0,1082,M,893307,EUR,958262400,F,20,20,False,12.0,8.0,,,0.0,1.0,7.0,11.0,2.0,90.0,21.0,6.6,7.0,1,1.0,,,3.0,7.0,3.0,1.0,3.0,2.0,,,,,,1.0,,2.0,,,1.0,,,,1.0,1.0,,,,,,
11453215,away,Al-Ahli,Gabri Veiga,gabri-veiga,G. Veiga,M,10,184.0,5191,M,1010505,EUR,1022457600,M,24,24,True,2.0,1.0,,,0.0,,1.0,4.0,2.0,18.0,6.0,6.4,5.0,0,,2.0,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
11453215,away,Al-Ahli,Abdulkarim Darisi,abdulkarim-darisi,A. Darisi,F,14,184.0,469,M,1548394,EUR,1050537600,M,45,45,True,3.0,2.0,,,0.0,1.0,1.0,3.0,2.0,18.0,7.0,6.2,5.0,0,1.0,1.0,,,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,
11453215,away,Al-Ahli,Bassam Al-Hurayji,bassam-al-hurayji,B. Al-Hurayji,D,66,175.0,126,M,1085357,EUR,954288000,D,6,6,True,4.0,3.0,,,0.0,2.0,1.0,2.0,,1.0,5.0,,1.0,0,2.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,Mohammed Bassam Alhurayji,,,,,,,,,
11453215,away,Al-Ahli,Abdulrahman Al Sanbi,abdulrahman-al-sanbi,A. A. Sanbi,G,1,181.0,227,M,1066728,EUR,981072000,G,1,1,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Abdulrahman Al Sanbi,,,,,,,,,
11453215,away,Al-Ahli,Rayan Hamed,rayan-hamed,R. Hamed,D,46,176.0,226,M,1429251,EUR,1018656000,D,46,46,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Rayan Hamed,,,,,,,,,
11453215,away,Al-Ahli,Fahad Al Hamad,fahad-al-hamad,F. A. Hamad,D,26,188.0,37,M,996459,EUR,899251200,D,26,26,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453215,away,Al-Ahli,Faisal Al-Sibyani,faisal-al-sibyani,F. Al-Sibyani,M,6,172.0,54,M,1217924,EUR,1057536000,M,65,65,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453215,away,Al-Ahli,Ali Al-Asmari,ali-al-asmari,A. Al-Asmari,M,40,185.0,72,M,881838,EUR,853027200,M,40,40,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453215,away,Al-Ahli,Ayman Fallatah,ayman-fallatah,A. Fallatah,M,95,190.0,80,M,1517641,EUR,1065052800,M,95,95,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
