match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialWon,captain,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_wonContest,stat_challengeLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceCreated,stat_totalOffside,stat_hitWoodwork,stat_bigChanceMissed
14083129,away,Levante UD,Pablo Martínez,pablo-martinez,P. Martínez,M,10,182,306,M,927066,EUR,888105600,M,10,10,False,27.0,24.0,3.0,2.0,0.0,12.0,14.0,12.0,13.0,1.0,4.0,,,,,,,90.0,37.0,6.6,6.0,0.0311395,,2,,0.12,0.11,-0.12,,,,1.0,2.0,2.0,,,1.0,,1.0,1.0,,True,,,1.0,1.0,1.0,0.0411,1.0,-0.07,,,,,1.0,,,,,,,
14083129,away,Levante UD,Oriol Rey,rey-oriol,O. Rey,M,20,175,383,M,859769,EUR,888364800,M,20,20,False,21.0,15.0,,,0.0,9.0,12.0,6.0,9.0,2.0,5.0,,,,,,,90.0,32.0,6.3,9.0,0.0208791,,1,,-0.02,0.11,-0.15,,,,,6.0,3.0,,,2.0,1.0,,3.0,1.0,,,,,1.0,2.0,0.0067,,-0.02,1.0,,2.0,,,,,,,,,
14083129,away,Levante UD,Roger Brugué,roger-brugue,R. Brugué,M,7,173,193,M,909554,EUR,847065600,M,7,7,False,13.0,12.0,,,0.0,3.0,3.0,9.0,10.0,1.0,3.0,,,,,,,90.0,27.0,5.9,8.0,0.00293333,,2,,-0.06,0.02,-0.07,,,,,6.0,,,,,,,1.0,,,,4.0,1.0,2.0,2.0,0.1663,,-0.51,,,,,,,,,,,,
14083129,away,Levante UD,Iván Romero,ivan-romero,I. Romero,F,9,172,1322,M,1014042,EUR,986860800,F,9,9,False,14.0,11.0,1.0,,0.0,3.0,3.0,8.0,11.0,,1.0,,,,,,,84.0,32.0,7.0,6.0,0.0449023,,2,,0.0,0.11,0.13,,,,1.0,3.0,8.0,,,1.0,,6.0,1.0,,,1.0,,1.0,1.0,3.0,0.3428,1.0,-0.34,2.0,1.0,,,1.0,,,,,,,1.0
14083129,away,Levante UD,José Luis Morales,jose-luis-morales,J. L. Morales,F,11,180,1811,M,344129,EUR,553996800,F,11,11,True,9.0,7.0,,,0.0,1.0,1.0,6.0,8.0,,2.0,,,,,,,28.0,12.0,6.2,4.0,0.00908792,,0,,-0.22,-0.31,0.0,,,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
14083129,away,Levante UD,Víctor García,victor-garcia,V. García,M,17,177,108,M,952222,EUR,852076800,D,17,17,True,11.0,7.0,2.0,1.0,0.0,2.0,2.0,5.0,9.0,,5.0,,,,,,,22.0,29.0,6.7,13.0,0.00566538,,1,,0.06,0.14,0.13,,,,3.0,4.0,2.0,,1.0,2.0,1.0,,1.0,,,,,2.0,,2.0,0.0378,,-0.14,1.0,,,1.0,,,0.2317,,,,,
14083129,away,Levante UD,Jon Ander Olasagasti,jon-ander-olasagasti,J. A. Olasagasti,M,8,176,263,M,1010383,EUR,966384000,M,8,8,True,12.0,12.0,1.0,1.0,0.0,3.0,3.0,9.0,9.0,,,,,,,,,22.0,19.0,6.8,3.0,0.0859712,,0,,0.18,0.0,0.13,,,,4.0,1.0,1.0,,,,,1.0,1.0,,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,
14083129,away,Levante UD,Iker Losada,iker-losada,I. Losada,M,18,175,443,M,992331,EUR,996624000,F,18,18,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,,,,,,,,13.0,5.0,6.5,,0.00129773,,0,,0.01,,0.13,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14083129,away,Levante UD,Carlos Espí,espi-carlos,C. Espí,F,19,194,328,M,1649918,EUR,1122163200,F,19,19,True,3.0,1.0,,,0.0,,,1.0,3.0,,,,,,,,,13.0,5.0,6.3,4.0,0.00216966,,0,,-0.13,,-0.01,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,
14083129,away,Levante UD,Pablo Cuñat,pablo-cunat,P. Cuñat,G,1,188,281,M,1085579,EUR,1019952000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083129,away,Levante UD,Alejandro Primo,alejandro-primo,A. Primo,G,32,185,34,M,1215079,EUR,1089417600,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Alejandro Primo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083129,away,Levante UD,Diego Pampín,diego-pampin,D. Pampín,D,6,173,127,M,855837,EUR,953078400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083129,away,Levante UD,Matias Moreno,matias-moreno,M. Moreno,D,2,195,1092,M,1496360,EUR,1064361600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Matias Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083129,away,Levante UD,Sergio Lozano,sergio-lozano,S. Lozano,M,21,175,165,M,914749,EUR,922233600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083129,away,Levante UD,Paco Cortés,paco-cortes,P. Cortés,F,27,178,91,M,1869106,EUR,1186790400,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Paco Cortés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
