match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_outfielderBlock,stat_duelLost,stat_fouls,stat_accurateCross,stat_aerialLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_wonTackle,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,player_firstName,player_lastName,stat_dispossessed,stat_goalAssist,stat_bigChanceMissed,captain,stat_goals,player_sofascoreId,stat_errorLeadToAShot,stat_clearanceOffLine
10438013,away,Gil Vicente,Gabriel Pereira,gabriel-pereira,G. Pereira,D,5,188,592,M,992652,EUR,957657600,D,13,13,False,68.0,56.0,10.0,6.0,47.0,50.0,9.0,18.0,3.0,6.0,1.0,,,,90.0,79.0,7.0,13.0,0,,4.0,1.0,,1.0,2.0,2.0,3.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
10438013,away,Gil Vicente,Rúben Fernandes,ruben-fernandes,R. Fernandes,D,26,186,38,M,59751,EUR,515721600,D,26,26,False,46.0,38.0,13.0,7.0,28.0,32.0,10.0,14.0,4.0,4.0,1.0,,,,90.0,59.0,7.2,8.0,2,,4.0,3.0,,,2.0,1.0,2.0,,,2.0,,1.0,1.0,,,,2.0,,,,,,,,,True,,,,
10438013,away,Gil Vicente,Adrián Marín,adrian-marin,A. Marín,D,21,181,96,M,547242,EUR,852768000,D,19,19,False,30.0,21.0,4.0,1.0,9.0,13.0,12.0,20.0,5.0,4.0,1.0,,,,90.0,63.0,6.3,17.0,0,3.0,4.0,2.0,3.0,,,,5.0,,,1.0,3.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,
10438013,away,Gil Vicente,Vítor Carvalho,vitor-carvalho,V. Carvalho,M,6,183,434,M,887754,EUR,864691200,M,21,21,False,61.0,57.0,5.0,5.0,30.0,32.0,27.0,30.0,9.0,7.0,1.0,,,,90.0,76.0,7.2,8.0,1,1.0,1.0,,5.0,1.0,2.0,,6.0,3.0,,1.0,,3.0,1.0,,2.0,,1.0,,,,,,,,,,,,,
10438013,away,Gil Vicente,Giorgi Aburjania,giorgi-aburjania,G. Aburjania,M,29,187,130,M,156569,EUR,789004800,M,8,8,False,54.0,43.0,6.0,3.0,21.0,23.0,22.0,31.0,4.0,5.0,2.0,,,,90.0,63.0,6.8,13.0,0,,1.0,,,,,,3.0,,,,1.0,2.0,2.0,,,1.0,,,,,,,2.0,,,,,,,
10438013,away,Gil Vicente,Murilo Souza,murilo-souza,M. Souza,F,77,176,196,M,611880,EUR,783561600,M,77,77,False,25.0,20.0,1.0,,8.0,9.0,12.0,19.0,1.0,2.0,,,,,75.0,41.0,6.1,17.0,1,3.0,,,,2.0,,,6.0,,,1.0,,4.0,1.0,,,1.0,1.0,,,1.0,,,2.0,,,,,,,
10438013,away,Gil Vicente,Kanya Fujimoto,kanya-fujimoto,K. Fujimoto,M,27,176,609,M,925987,EUR,930787200,M,10,10,False,20.0,19.0,,,8.0,8.0,11.0,14.0,1.0,1.0,1.0,,,,62.0,30.0,6.2,8.0,0,2.0,,1.0,,1.0,,,4.0,1.0,,,1.0,3.0,,,,1.0,,,,,,,,,,,,,,
10438013,away,Gil Vicente,Marlon,marlon,Marlon,M,20,176,128,M,965796,EUR,874281600,M,11,11,False,17.0,15.0,,,5.0,6.0,10.0,11.0,1.0,4.0,,,,,75.0,27.0,6.4,5.0,1,,,,,1.0,,,3.0,1.0,,1.0,,2.0,1.0,,,,,,1.0,,,,,,,,,,,
10438013,away,Gil Vicente,Fran Navarro,fran-navarro,F. Navarro,F,39,179,1028,M,914772,EUR,886464000,F,9,9,False,12.0,10.0,,,4.0,4.0,6.0,8.0,1.0,4.0,1.0,,,,90.0,19.0,6.7,5.0,1,,,,,2.0,,1.0,3.0,1.0,,1.0,,,,,,,,1.0,,3.0,,,1.0,,,,,,,
10438013,away,Gil Vicente,Pedro Tiba,pedro-tiba,P. Tiba,M,,174,70,M,138700,EUR,588988800,M,25,25,True,15.0,9.0,1.0,,,2.0,9.0,13.0,2.0,1.0,,,,,28.0,18.0,6.7,6.0,0,,,,2.0,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
10438013,away,Gil Vicente,Bilel Aouacheria,bilel-aouacheria,B. Aouacheria,M,,180,52,M,583826,EUR,765244800,F,7,7,True,3.0,2.0,,,1.0,1.0,1.0,3.0,4.0,2.0,3.0,,,,15.0,9.0,6.6,3.0,0,1.0,,,1.0,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
10438013,away,Gil Vicente,Kevin Medina,kevin-medina,K. Medina,F,11,173,148,M,1092777,EUR,983145600,F,17,17,True,9.0,7.0,2.0,,4.0,5.0,3.0,4.0,2.0,1.0,,,,,15.0,15.0,6.9,4.0,1,,,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,,1.0,,,1.0,,,Kevin Medina,,1.0,,,,,,,
10438013,away,Gil Vicente,Brian Araújo,brian-araujo,B. Araújo,G,99,188,43,M,990450,EUR,956966400,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438013,away,Gil Vicente,Manuel Lopes,manuel-lopes,M. Lopes,D,4,185,50,M,1066691,EUR,959558400,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Manuel Lopes,,,,,,,,,
10438013,away,Gil Vicente,Henrique  Gomes,henrique-gomes,H. Gomes,D,55,185,29,M,803760,EUR,817689600,D,55,55,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438013,away,Gil Vicente,Roan Wilson,roan-wilson,R. Wilson,M,14,180,138,M,1001806,EUR,1020211200,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438013,away,Gil Vicente,Miguel Monteiro,miguel-monteiro,M. Monteiro,F,27,187,14,M,1484340,EUR,1059004800,F,59,59,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Miguel Monteiro,,,,,,,,,
10438013,away,Gil Vicente,Juan Manuel Boselli,juan-manuel-boselli,J. M. Boselli,F,20,174,192,M,873720,EUR,942105600,F,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
