match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_keyPass,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_totalContest,stat_onTargetScoringAttempt,stat_fouls,stat_expectedGoalsOnTarget,player_sofascoreId,stat_unsuccessfulTouch,stat_dispossessed,stat_wonContest,stat_totalOffside,stat_goals,stat_goalAssist,stat_penaltyWon,stat_penaltyMiss,stat_penaltyFaced,stat_punches,stat_penaltyConceded
11369884,away,Club Brugge KV,Éder Balanta,eder-balanta,É. Balanta,M,,181,410,M,322529,EUR,730857600,M,39,39,False,,23.0,16.0,3.0,1.0,10.0,13.0,6.0,10.0,1.0,5.0,,,,,,54.0,33.0,6.7,9.0,0.0107754,0,,,2.0,2.0,4.0,1.0,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,
11369884,away,Club Brugge KV,Hans Vanaken,hans-vanaken,H. Vanaken,M,20,194,2941,M,118085,EUR,714614400,M,20,20,False,True,47.0,35.0,3.0,2.0,24.0,26.0,11.0,21.0,2.0,4.0,,,,,,90.0,58.0,7.0,13.0,0.0163262,1,,2.0,4.0,3.0,8.0,,,,1.0,,1.0,1.0,1.0,0.0452,1.0,,1.0,,,,,2.0,,,,,,1.0,2.0,,,,,,,,
11369884,away,Club Brugge KV,Andreas Skov Olsen,andreas-skov-olsen,A. Skov Olsen,M,7,187,2523,M,888537,EUR,946425600,F,7,7,False,,31.0,23.0,2.0,,12.0,12.0,12.0,25.0,,5.0,,,,,,90.0,54.0,7.0,20.0,0.0950665,1,,,,4.0,4.0,2.0,,1.0,,2.0,,,2.0,0.0499,,,2.0,,,6.0,1.0,3.0,,,,,2.0,1.0,2.0,,,1.0,,,,,
11369884,away,Club Brugge KV,Ferran Jutglà,ferran-jutgla,F. Jutglà,F,9,175,3732,M,949962,EUR,917827200,F,9,9,False,,24.0,22.0,,,12.0,12.0,10.0,12.0,,2.0,,,,,,90.0,30.0,6.7,4.0,0.00733303,0,,6.0,,8.0,3.0,,,,,,1.0,1.0,2.0,,,,,,,,,,,2.0,,,2.0,,,,,,,,,,
11369884,away,Club Brugge KV,Philip Zinckernagel,philip-zinckernagel,P. Zinckernagel,F,11,175,1060,M,328247,EUR,787536000,F,77,77,False,,20.0,18.0,1.0,1.0,13.0,14.0,5.0,7.0,,3.0,,,,,,54.0,30.0,6.6,7.0,0.0863392,0,,1.0,1.0,3.0,2.0,,,,,,,,,,,,1.0,,,1.0,,2.0,,1.0,,,3.0,,1.0,1.0,,,,,,,
11369884,away,Club Brugge KV,Maxim De Cuyper,maxim-de-cuyper,M. De Cuyper,D,29,183,4477,M,997152,EUR,977443200,D,55,55,True,,23.0,21.0,1.0,1.0,12.0,12.0,9.0,11.0,3.0,3.0,,,,,,36.0,30.0,7.3,2.0,0.00370717,1,,,,,1.0,,,,,,1.0,,,0.0675,,,,,,,,,1.0,,0.5876,,,,,,1.0,,,,,,
11369884,away,Club Brugge KV,Hugo Vetlesen,hugo-vetlesen,H. Vetlesen,M,10,174,784,M,877236,EUR,951696000,M,10,10,True,,29.0,22.0,3.0,2.0,11.0,13.0,11.0,16.0,1.0,6.0,,,,,,36.0,34.0,6.7,7.0,0.00348416,0,,,,1.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
11369884,away,Club Brugge KV,Antonio Nusa,nusa-antonio,A. Nusa,M,7,180,11508,M,1121923,EUR,1113696000,F,32,32,True,,10.0,8.0,,,5.0,5.0,3.0,7.0,1.0,3.0,,,,,,35.0,26.0,6.2,11.0,0.0117227,0,,,,5.0,1.0,,,,,,,,1.0,,,,,,,2.0,,4.0,,,,nusaantonio,1.0,1.0,,,,,,,,,
11369884,away,Club Brugge KV,Igor Thiago,igor-thiago,I. Thiago,F,9,191,31387,M,1016907,EUR,993513600,F,99,99,True,,3.0,1.0,,,1.0,1.0,,2.0,1.0,2.0,,,,,,10.0,8.0,7.0,3.0,5.86e-06,1,,1.0,1.0,1.0,2.0,,,,1.0,,,,,0.0631,1.0,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,
11369884,away,Club Brugge KV,Nordin Jackers,nordin-jackers,N. Jackers,G,29,185,424,M,361722,EUR,873417600,G,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369884,away,Club Brugge KV,Joel Ordóñez,joel-ordonez,J. Ordóñez,D,4,188,4924,M,1187275,EUR,1082505600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369884,away,Club Brugge KV,Michał Skóraś,michal-skoras,M. Skóraś,F,8,172,3088,M,942479,EUR,950572800,F,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
