match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_outfielderBlock,player_firstName,player_lastName,stat_accurateCross,stat_totalContest,stat_unsuccessfulTouch,stat_totalOffside,stat_dispossessed,stat_wonContest,stat_wasFouled,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_goodHighClaim,player_sofascoreId
11408396,away,SC Farense,Facundo Cáseres,facundo-caseres,F. Cáseres,M,5,178,226,M,989837,EUR,991008000,M,5,5,False,,17.0,16.0,1.0,,12.0,12.0,4.0,5.0,5.0,,,,,89.0,26.0,6.8,2.0,0.00215618,0,,,1.0,1.0,4.0,4.0,1.0,,,,2.0,1.0,2.0,2.0,2.0,,,,,,,,,1.0,,,,1.0,,,,,,
11408396,away,SC Farense,Marco Matias,marco-matias,M. Matias,F,77,177,35,M,77929,EUR,610761600,M,77,77,False,True,15.0,12.0,2.0,2.0,5.0,7.0,7.0,8.0,5.0,,,,,89.0,27.0,7.2,5.0,0.0204151,2,,,1.0,,2.0,5.0,,1.0,,,1.0,1.0,3.0,3.0,,0.1125,,1.0,,,,,2.0,,,,1.0,1.0,1.0,,,,,
11408396,away,SC Farense,Mohamed Belloumi,mohamed-belloumi,M. Belloumi,F,10,174,4940,M,1125839,EUR,1022889600,F,62,62,False,,18.0,11.0,1.0,1.0,1.0,4.0,10.0,14.0,1.0,,,,,80.0,30.0,7.3,9.0,0.070695,2,,,2.0,2.0,4.0,3.0,,,1.0,,4.0,,1.0,1.0,1.0,0.0393,0.0197,1.0,,,,,2.0,,,,,,4.0,,1.0,,,b.m.belooumi.10
11408396,away,SC Farense,Bruno Duarte,bruno-duarte,B. Duarte,F,17,182,1470,M,878830,EUR,827625600,F,9,9,False,,26.0,14.0,,,4.0,8.0,10.0,19.0,1.0,,,,,90.0,40.0,7.2,18.0,0.00689856,2,,1.0,12.0,7.0,19.0,9.0,1.0,,2.0,1.0,1.0,,1.0,1.0,2.0,0.2507,0.6556,,,,,,3.0,1.0,,2.0,1.0,,,,,,,
11408396,away,SC Farense,Rafael Barbosa,rafael-barbosa,R. Barbosa,M,27,170,124,M,823128,EUR,828057600,F,8,8,False,,12.0,7.0,2.0,,5.0,8.0,2.0,5.0,3.0,,,,,62.0,28.0,6.2,12.0,0.00159147,3,,1.0,1.0,,8.0,3.0,,1.0,2.0,,,,,,3.0,0.4212,0.3437,,,,,,3.0,1.0,1.0,2.0,1.0,2.0,,,,1.0,,
11408396,away,SC Farense,Mattheus,mattheus,Mattheus,M,,182,151,M,243575,EUR,773539200,M,27,27,True,,7.0,4.0,1.0,1.0,,1.0,4.0,6.0,2.0,,,,,28.0,15.0,6.7,4.0,0.0109664,1,,,,1.0,2.0,3.0,,,,,1.0,1.0,2.0,2.0,2.0,0.0255,,1.0,,,,,1.0,,,,,,,,,,,
11408396,away,SC Farense,Zach Muscat,zach-muscat,Z. Muscat,D,22,184,90,M,97622,EUR,745977600,D,6,6,True,,,,,,,,,,,,,,,10.0,6.0,6.3,1.0,,0,,,2.0,,3.0,1.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,
11408396,away,SC Farense,Vítor Gonçalves,vitor-goncalves,V. Gonçalves,M,8,174,14,M,170483,EUR,701827200,M,80,80,True,,2.0,1.0,,,,,2.0,3.0,,,,,,10.0,5.0,6.5,2.0,0.00338181,0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,
11408396,away,SC Farense,Andre Seruca,andre-seruca,A. Seruca,M,50,191,30,M,1131129,EUR,972777600,M,50,50,True,,,,,,,,,,,,,,,9.0,,6.2,,,0,,,,,,,,,,,,,,,,,,,,André Seruca,,,,,,,,,,,,,,
11408396,away,SC Farense,Elves Baldé,elves-balde,E. Baldé,F,21,168,195,M,846040,EUR,938822400,F,7,7,True,,3.0,2.0,,,,,2.0,3.0,,,,,,9.0,5.0,6.3,2.0,0.00286869,0,,,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,
11408396,away,SC Farense,Miguel Carvalho,miguel-carvalho,M. Carvalho,G,22,185,13,M,786018,EUR,835228800,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408396,away,SC Farense,Talocha,talocha,Talocha,D,31,180,43,M,778216,EUR,620438400,D,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408396,away,SC Farense,Rui Costa,rui-costa,R. Costa,F,7,179,88,M,845782,EUR,824774400,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408396,away,SC Farense,Cristian Ponde,cristian-ponde,C. Ponde,F,20,179,38,M,190169,EUR,791078400,F,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
