match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_accurateCross,stat_blockedScoringAttempt,stat_challengeLost,stat_outfielderBlock,stat_totalOffside,player_sofascoreId,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_bigChanceMissed
14065131,home,VfL Wolfsburg,Bence Dárdai,bence-dardai,B. Dárdai,M,8,185,1186,M,1418624,EUR,1138060800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Bence Dárdai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065131,home,VfL Wolfsburg,Andreas Skov Olsen,andreas-skov-olsen,A. Skov Olsen,M,7,187,2523,M,888537,EUR,946425600,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065131,away,TSG Hoffenheim,Oliver Baumann,oliver-baumann,O. Baumann,G,1,185,1392,M,40244,EUR,644284800,G,1,1,False,52.0,39.0,25.0,12.0,0.0,29.0,31.0,10.0,21.0,,1.0,,13.0,4.0,,,,90.0,61.0,7.1,13.0,0.00752394,0.2975,0,-0.5913,0.34,-0.09,-0.12,0.09,,,,,1.0,,,,,,,,,1.0,,,,,,,,True,,,1.0,,,,,1.0,1.0,
14065131,away,TSG Hoffenheim,Robin Hranáč,robin-hranac,R. Hranáč,D,2,189,292,M,957615,EUR,949104000,D,2,2,False,61.0,51.0,11.0,6.0,0.0,39.0,42.0,12.0,19.0,5.0,6.0,3.0,2.0,,,,,90.0,67.0,6.6,11.0,0.00704852,,0,,0.22,0.03,-0.32,,,,,1.0,3.0,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,
14065131,away,TSG Hoffenheim,Albian Hajdari,albian-hajdari,A. Hajdari,D,21,189,835,M,1000269,EUR,1053216000,D,21,21,False,40.0,33.0,8.0,2.0,0.0,26.0,27.0,7.0,13.0,1.0,3.0,5.0,4.0,,,,,45.0,49.0,6.6,8.0,0.0344583,,0,,0.22,0.03,-0.08,,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
14065131,away,TSG Hoffenheim,Bernardo,bernardo,Bernardo,D,13,186,580,M,828571,EUR,800409600,D,13,13,False,36.0,31.0,2.0,,0.0,17.0,17.0,14.0,19.0,1.0,5.0,4.0,4.0,,,,,90.0,62.0,6.8,8.0,0.00696644,,0,,0.13,0.19,-0.09,,,,,1.0,2.0,,,,,3.0,3.0,2.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,
14065131,away,TSG Hoffenheim,Vladimír Coufal,vladimir-coufal,V. Coufal,D,34,179,1730,M,138024,EUR,714441600,M,34,34,False,41.0,33.0,4.0,4.0,1.0,14.0,18.0,19.0,23.0,1.0,4.0,2.0,6.0,,,,,90.0,72.0,7.3,20.0,0.0944149,,0,,0.25,-0.08,-0.07,,,,8.0,,2.0,,,,1.0,,2.0,1.0,2.0,1.0,2.0,2.0,,,,,,,1.0,,,1.0,,,,,,
14065131,away,TSG Hoffenheim,Grischa Prömel,grischa-promel,G. Prömel,M,6,182,280,M,253993,EUR,789609600,M,6,6,False,34.0,30.0,2.0,1.0,1.0,20.0,20.0,10.0,14.0,2.0,3.0,3.0,3.0,,,,,83.0,46.0,7.9,7.0,0.120367,,2,,0.08,-0.04,-0.07,,,,1.0,1.0,3.0,2.0,,,,,,,1.0,1.0,,1.0,1.0,0.3016,0.49,1.0,0.7479,,1.0,,,,,,1.0,,,
14065131,away,TSG Hoffenheim,Leon Avdullahu,avdullahu-leon,L. Avdullahu,M,7,185,842,M,1493305,EUR,1077494400,M,7,7,False,51.0,44.0,6.0,4.0,0.0,27.0,29.0,17.0,22.0,3.0,7.0,1.0,4.0,,,,,90.0,60.0,7.1,8.0,0.0326019,,0,,0.28,0.1,-0.16,,,,,1.0,3.0,,,,,1.0,1.0,,1.0,3.0,2.0,,,,,,,,,,1.0,,,,,,,
14065131,away,TSG Hoffenheim,Wouter Burger,wouter-burger,W. Burger,M,18,190,820,M,916946,EUR,982281600,M,18,18,False,38.0,28.0,8.0,3.0,0.0,11.0,14.0,17.0,24.0,,4.0,2.0,5.0,,,,,90.0,55.0,8.9,16.0,0.0385862,,3,,0.0,0.05,0.17,,,,3.0,1.0,4.0,,,,,,4.0,3.0,3.0,,2.0,1.0,1.0,0.3803,0.89,2.0,1.7331,,,,1.0,1.0,,,2.0,,,
14065131,away,TSG Hoffenheim,Bazoumana Touré,bazoumana-toure,B. Touré,M,29,175,3686,M,1568123,EUR,1141257600,M,29,29,False,14.0,10.0,1.0,1.0,0.0,5.0,6.0,5.0,8.0,,4.0,,2.0,,,,,63.0,31.0,6.3,13.0,0.117836,,0,,-0.24,0.28,-0.14,,Bazoumana Touré,,3.0,,4.0,2.0,2.0,1.0,,,2.0,2.0,4.0,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,
14065131,away,TSG Hoffenheim,Fisnik Asllani,fisnik-asllani,F. Asllani,F,11,186,3700,M,1010117,EUR,1028764800,F,11,11,False,15.0,11.0,1.0,1.0,0.0,4.0,5.0,7.0,10.0,1.0,4.0,,2.0,,,,,45.0,24.0,6.3,8.0,0.0109242,,1,,-0.37,0.16,-0.08,,,,,,3.0,1.0,2.0,1.0,,,1.0,,2.0,1.0,,,1.0,0.0615,-0.23,,,,,,1.0,,1.0,,,,,
14065131,away,TSG Hoffenheim,Tim Lemperle,tim-lemperle,T. Lemperle,F,19,186,851,M,1014290,EUR,1012867200,F,19,19,False,22.0,15.0,1.0,1.0,0.0,4.0,4.0,11.0,18.0,,1.0,,3.0,,,,,75.0,34.0,6.0,12.0,0.242407,,0,,-0.13,0.13,-0.06,,,,,2.0,6.0,1.0,,,,,1.0,,4.0,,3.0,1.0,,,,,,,,,1.0,,2.0,,,,,
14065131,away,TSG Hoffenheim,Ozan Kabak,ozan-kabak,O. Kabak,D,5,185,2402,M,857740,EUR,953942400,D,5,5,True,25.0,20.0,5.0,2.0,0.0,13.0,15.0,7.0,10.0,3.0,4.0,4.0,1.0,,,,,45.0,33.0,6.4,7.0,0.00365802,,1,,0.09,-0.03,-0.14,,,,,1.0,5.0,1.0,,,,,1.0,1.0,,,3.0,,,0.094,-0.1,,,,,1.0,,,,,,,,
14065131,away,TSG Hoffenheim,Andrej Kramarić,andrej-kramaric,A. Kramarić,F,27,177,7591,M,67647,EUR,677289600,F,27,27,True,19.0,17.0,,,1.0,5.0,5.0,12.0,14.0,,,,1.0,,,,,45.0,29.0,7.3,5.0,0.766459,,1,,0.43,0.33,0.0,,,,6.0,,,,,,2.0,,,,,,,3.0,,0.0484,-0.15,1.0,0.031,,3.0,,,,,andrejkramaric,,,,
14065131,away,TSG Hoffenheim,Max Moerstedt,max-moerstedt,M. Moerstedt,F,33,194,1285,M,1418703,EUR,1137283200,F,33,33,True,11.0,8.0,1.0,,0.0,2.0,3.0,6.0,8.0,2.0,3.0,,2.0,,,,,27.0,16.0,6.6,5.0,0.00901403,,0,,-0.1,0.12,0.14,,Max Moerstedt,,,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14065131,away,TSG Hoffenheim,Ihlas Bebou,ihlas-bebou,I. Bebou,F,9,183,465,M,254297,EUR,767059200,F,9,9,True,6.0,6.0,,,0.0,1.0,1.0,5.0,5.0,,,,,,,,,15.0,12.0,6.2,4.0,0.0106642,,2,,-0.14,0.31,0.0,,,,,,2.0,1.0,,,,,,,3.0,,1.0,,2.0,0.3445,-0.61,,,,,,,,1.0,,,,,1.0
14065131,away,TSG Hoffenheim,Alexander Prass,alexander-prass,A. Prass,M,22,180,665,M,978062,EUR,990835200,D,22,22,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,,,,,15.0,5.0,6.8,,0.0026774,,0,,0.05,,0.14,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14065131,away,TSG Hoffenheim,Luca Philipp,luca-philipp,L. Philipp,G,37,192,119,M,943550,EUR,975369600,G,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065131,away,TSG Hoffenheim,Kevin Akpoguma,kevin-akpoguma,K. Akpoguma,D,25,192,335,M,187423,EUR,798249600,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065131,away,TSG Hoffenheim,Umut Tohumcu,umut-tohumcu,U. Tohumcu,M,8,176,432,M,1083410,EUR,1092182400,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Umut Tohumcu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065131,away,TSG Hoffenheim,Muhammed Damar,muhammed-damar,M. Damar,M,10,185,484,M,1128638,EUR,1081468800,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
