match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_wonContest,player_firstName,player_lastName,stat_challengeLost,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_totalOffside,stat_expectedGoals,player_sofascoreId,stat_accurateCross,stat_bigChanceCreated,stat_errorLeadToAShot,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_goals,stat_bigChanceMissed
12450260,away,Stade Rennais,Azor Matusiwa,azor-matusiwa,A. Matusiwa,M,5,173,458,M,856495,EUR,893721600,M,6,6,False,74.0,64.0,3.0,3.0,0.0,23.0,27.0,41.0,47.0,3.0,9.0,13.0,4.0,,,,,,89.0,91.0,7.7,11.0,0.0359321,0,,,2.0,2.0,1.0,2.0,2.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,
12450260,away,Stade Rennais,Adrien Truffert,truffert-adrien,A. Truffert,M,3,176,1506,M,999028,EUR,1006214400,M,3,3,False,45.0,37.0,6.0,4.0,0.0,14.0,17.0,25.0,38.0,,1.0,9.0,,,,,,,90.0,78.0,6.8,25.0,0.118474,1,,10.0,5.0,,,,1.0,1.0,,1.0,,1.0,4.0,,,,,,1.0,,0.0362,,2.0,,,True,1.0,0.1317,,,
12450260,away,Stade Rennais,Mohamed Kader Meite,mohamed-kader-meite,M. K. Meite,F,75,191,2028,M,1606642,EUR,1192060800,F,62,62,False,18.0,12.0,1.0,1.0,0.0,3.0,4.0,9.0,15.0,5.0,8.0,1.0,2.0,,,,,,90.0,33.0,6.5,18.0,0.0827112,0,,1.0,9.0,,,,1.0,,3.0,,1.0,5.0,,,,,,,6.0,,,,,,,,,,,,
12450260,away,Stade Rennais,Arnaud Kalimuendo,arnaud-kalimuendo,A. Kalimuendo,F,25,175,3552,M,954061,EUR,1011484800,F,9,9,False,11.0,7.0,,,0.0,1.0,2.0,6.0,9.0,1.0,4.0,1.0,2.0,,,,,,70.0,25.0,6.5,9.0,0.0179399,2,,,12.0,1.0,,,1.0,,4.0,,5.0,2.0,1.0,,,,1.0,1.0,2.0,,0.1132,,,,,,1.0,0.0801,,,
12450260,away,Stade Rennais,Ismael Koné,ismael-kone,I. Koné,M,90,188,2687,M,1134351,EUR,1023321600,M,90,90,True,22.0,20.0,4.0,4.0,0.0,2.0,3.0,18.0,21.0,,4.0,,2.0,,,,,,28.0,33.0,6.9,6.0,0.0290529,0,,2.0,2.0,1.0,,,1.0,1.0,,,,1.0,2.0,1.0,Ismael Koné,,,,,,,,,,,,,,,,
12450260,away,Stade Rennais,Kyogo Furuhashi,furuhashi-kyogo,K. Furuhashi,F,9,170,4184,M,877766,EUR,790560000,F,7,7,True,3.0,,1.0,,0.0,,1.0,,2.0,,,,,,,,,,20.0,4.0,6.4,4.0,,0,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,Kyogo_Furuhashi,,,,,,,,,
12450260,away,Stade Rennais,Kazeem Olaigbe,kazeem-olaigbe,K. Olaigbe,F,70,178,771,M,1004346,EUR,1041465600,F,19,19,True,3.0,2.0,1.0,1.0,0.0,,1.0,2.0,2.0,,2.0,1.0,,,,,,,8.0,8.0,6.9,3.0,0.00624768,1,,,2.0,,,,,,,,,,4.0,2.0,,,,,,,0.0268,,,,,,1.0,0.1805,,,
12450260,away,Stade Rennais,Steve Mandanda,steve-mandanda,S. Mandanda,G,30,185,792,M,27029,EUR,480816000,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450260,away,Stade Rennais,Christopher Wooh,christopher-wooh,C. Wooh,D,3,190,3805,M,930231,EUR,1000771200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,chriswooh,,,,,,,,,
12450260,away,Stade Rennais,Mahamadou Nagida,nagida-mahamadou,M. Nagida,D,18,176,1024,M,1545409,EUR,1119916800,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Mahamadou Nagida,,,,,,,,,,,,,,,,
12450260,away,Stade Rennais,Hans Hateboer,hans-hateboer,H. Hateboer,D,33,185,622,M,356352,EUR,758073600,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450260,away,Stade Rennais,Ayanda Sishuba,sishuba-ayanda,A. Sishuba,M,28,169,460,M,1514294,EUR,1107302400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450260,away,Stade Rennais,Naouirou Ahamada,naouirou-ahamada,N. Ahamada,M,8,183,454,M,997104,EUR,1017360000,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
