match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_wonContest,stat_outfielderBlock,stat_fouls,captain,stat_totalCross,stat_aerialWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_accurateCross,stat_totalOffside,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_errorLeadToAGoal,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_ownGoals,stat_hitWoodwork,stat_bigChanceMissed
14771808,away,Al-Hilal,Sergej Milinković-Savić,sergej-milinkovic-savic,S. Milinković-Savić,M,22,191,13384,M,331447,EUR,793843200,M,22,22,False,52.0,43.0,,,0.0,8.0,9.0,35.0,43.0,6.0,3.0,,4.0,,,,,90.0,65.0,6.5,14.0,0.837687,,3,,0.02,0.42,-0.16,,,,3.0,3.0,1.0,1.0,,,,3.0,,1.0,1.0,,,1.0,2.0,1.0,1.0,0.1073,-0.39,,,5.0,,1.0,,0.0535,,sms,,,1.0,,,
14771808,away,Al-Hilal,Malcom,malcom,Malcom,M,10,171,13905,M,551772,EUR,856915200,M,10,10,False,55.0,50.0,,,0.0,3.0,3.0,47.0,52.0,4.0,,,2.0,,,,,90.0,66.0,6.1,11.0,0.196321,,2,,-0.91,0.42,-0.12,,,,1.0,3.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,,1.0,,0.0417,-0.17,,,2.0,1.0,1.0,,0.3092,,malcomoliveira_97,,,,,1.0,
14771808,away,Al-Hilal,Salem Al-Dawsari,salem-al-dawsari,S. Al-Dawsari,M,29,171,11126,M,160893,EUR,682560000,M,29,29,False,74.0,63.0,,,1.0,5.0,5.0,58.0,69.0,3.0,1.0,,2.0,,,,,90.0,97.0,10.0,15.0,0.429195,,3,,-0.16,0.58,-0.09,,,,,10.0,8.0,,,2.0,1.0,1.0,2.0,6.0,,,True,2.0,,,1.0,1.2057,0.84,2.0,,4.0,,2.0,2.0,1.3238,,29salem,,,,,,
14771808,away,Al-Hilal,Marcos Leonardo,marcos-leonardo,M. Leonardo,F,9,177,22653,M,1047227,EUR,1051833600,F,9,9,False,13.0,7.0,,,0.0,2.0,2.0,5.0,11.0,6.0,,,1.0,,,,,90.0,24.0,6.0,10.0,0.152844,,2,,-1.0,0.34,-0.02,,,,2.0,2.0,2.0,,,,,,1.0,1.0,,1.0,,,,1.0,1.0,0.274,-0.58,,,1.0,2.0,,,,,marcosleonardo09,,,,,,2.0
14771808,away,Al-Hilal,Hamad Al Yami,hamad-al-yami,H. A. Yami,D,88,170,585,M,981158,EUR,926899200,D,88,88,True,24.0,22.0,,,0.0,7.0,7.0,15.0,17.0,2.0,,,1.0,,,,,59.0,39.0,6.6,5.0,0.03056,,0,,-0.17,0.03,-0.13,,Hamad,Al Yami,1.0,5.0,,,,2.0,2.0,,2.0,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,
14771808,away,Al-Hilal,Kaio César,kaio-cesar,Kaio César,M,37,168,5030,M,1396009,EUR,1076803200,F,11,11,True,14.0,11.0,,,0.0,1.0,1.0,10.0,13.0,5.0,2.0,,1.0,,,,,30.0,23.0,6.2,8.0,0.318361,,0,,-0.2,0.33,-0.16,,Kaio César,,,2.0,3.0,,,,,2.0,1.0,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,
14771808,away,Al-Hilal,Ali Albulayhi,ali-albulayhi,A. Albulayhi,D,3,182,1057,M,1138857,EUR,627609600,D,5,5,True,7.0,7.0,,,0.0,1.0,1.0,6.0,6.0,,,,,,,,,13.0,7.0,6.7,,0.00346821,,0,,0.05,0.01,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771808,away,Al-Hilal,Mohamed Kanno,mohamed-kanno,M. Kanno,M,28,191,1575,M,828524,EUR,780192000,M,28,28,True,27.0,26.0,,,0.0,3.0,3.0,23.0,24.0,,,,1.0,,,,,13.0,29.0,6.7,1.0,0.0583631,,1,,0.12,0.08,0.13,,,,,,,1.0,,,,,,,,,,,,,,0.0117,-0.13,,,,,1.0,,0.0088,,,,,,,,
14771808,away,Al-Hilal,Mohammed Al-Rubaie,mohammed-al-rubaie,M. Al-Rubaie,G,17,190,648,M,920497,EUR,871516800,G,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771808,away,Al-Hilal,Meshal Al Dawood,meshal-al-dawood,M. A. Dawood,D,55,182,41,M,2167762,EUR,1202428800,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Meshal Al Dawood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771808,away,Al-Hilal,Abdulelah Al-Malki,abdulelah-al-malki,A. Al-Malki,M,88,170,376,M,818840,EUR,781833600,M,89,89,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771808,away,Al-Hilal,Abdullah Al-Hamdan,abdullah-al-hamdan,A. Al-Hamdan,F,9,185,1411,M,915991,EUR,937094400,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771808,away,Al-Hilal,Abdullah Radif,abdullah-radif,A. H. Radif,F,21,185,510,M,1101759,EUR,1043107200,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Abdullah Radif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
