match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_interceptionWon,stat_accurateCross,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside,stat_goals
12764456,away,GNK Dinamo Zagreb,Ivan Nevistić,ivan-nevistic,I. Nevistić,G,33,195,929,M,357582,EUR,901843200,G,33,33,False,32.0,26.0,14.0,8.0,0.0,21.0,24.0,5.0,8.0,1.0,5.0,,,1.0,2.0,1.0,,,90.0,37.0,7.2,6.0,0.00062363,0,0.1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764456,away,GNK Dinamo Zagreb,Kévin Théophile-Catherine,kevin-theophile-catherine,K. Théophile-Catherine,D,28,183,786,M,44225,EUR,625536000,D,28,28,False,35.0,28.0,1.0,1.0,0.0,21.0,23.0,7.0,12.0,,3.0,,,,,,,,90.0,41.0,6.9,8.0,0.00558047,1,,,,1.0,2.0,2.0,3.0,,,,,1.0,,1.0,,0.0142,,,1.0,,1.0,1.0,,,2.0,,,,,,
12764456,away,GNK Dinamo Zagreb,Maxime Bernauer,maxime-bernauer,M. Bernauer,D,6,184,560,M,802137,EUR,899251200,D,6,6,False,61.0,56.0,8.0,4.0,0.0,41.0,43.0,15.0,18.0,6.0,5.0,,,,,,,,90.0,71.0,7.3,5.0,0.00672103,0,,,,,,,2.0,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,
12764456,away,GNK Dinamo Zagreb,Raúl Torrente,raul-torrente,R. Torrente,D,4,193,726,M,1134758,EUR,1000080000,D,4,4,False,57.0,46.0,11.0,3.0,0.0,36.0,40.0,10.0,19.0,5.0,4.0,1.0,,,,,,,90.0,76.0,7.7,13.0,0.00379449,1,,,2.0,3.0,,4.0,6.0,,,,,1.0,1.0,,2.0,0.0285,,,,,4.0,4.0,,,,,,,,,
12764456,away,GNK Dinamo Zagreb,Stefan Ristovski,stefan-ristovski,S. Ristovski,D,33,180,897,M,73146,EUR,697852800,M,22,22,False,40.0,36.0,2.0,1.0,2.0,17.0,19.0,22.0,26.0,1.0,4.0,1.0,,,,,,,90.0,64.0,8.3,8.0,0.353579,1,,,5.0,2.0,,3.0,1.0,,,1.0,,,,1.0,,0.019,,4.0,,,1.0,,,,,3.0,1.0,,,,
12764456,away,GNK Dinamo Zagreb,Petar Sučić,petar-sucic,P. Sučić,M,8,184,8046,M,1091303,EUR,1067040000,M,25,25,False,28.0,22.0,2.0,1.0,0.0,8.0,10.0,15.0,23.0,1.0,4.0,1.0,,,,,,,88.0,51.0,6.3,16.0,0.122914,2,,,5.0,1.0,,8.0,4.0,3.0,,,,2.0,,2.0,1.0,0.1883,,,2.0,1.0,3.0,,,,1.0,1.0,,,,,
12764456,away,GNK Dinamo Zagreb,Arijan Ademi,arijan-ademi,A. Ademi,M,8,183,1114,M,51168,EUR,675475200,M,5,5,False,22.0,20.0,1.0,1.0,0.0,10.0,11.0,10.0,12.0,,1.0,,,,,,,,59.0,40.0,7.9,5.0,0.0149566,3,,True,1.0,1.0,3.0,2.0,8.0,1.0,1.0,2.0,,1.0,,1.0,2.0,0.2485,,1.0,,1.0,2.0,1.0,,,3.0,,1.0,,,,
12764456,away,GNK Dinamo Zagreb,Josip Mišić,josip-misic,J. Mišić,M,27,187,1002,M,243713,EUR,772761600,M,27,27,False,74.0,65.0,7.0,6.0,0.0,37.0,42.0,28.0,33.0,2.0,8.0,1.0,,,,,,,90.0,82.0,7.1,10.0,0.0200807,0,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,1.0,1.0,,,2.0,,,,,1.0,
12764456,away,GNK Dinamo Zagreb,Takuya Ogiwara,takuya-ogiwara,T. Ogiwara,D,26,175,387,M,925904,EUR,943315200,M,3,3,False,25.0,20.0,5.0,,0.0,12.0,13.0,10.0,20.0,,2.0,1.0,,,,,,,77.0,50.0,6.8,14.0,0.231668,1,,,8.0,,,4.0,5.0,4.0,2.0,,,1.0,,1.0,,0.0097,,1.0,1.0,,3.0,1.0,,,,2.0,,,,,
12764456,away,GNK Dinamo Zagreb,Martin Baturina,martin-baturina,M. Baturina,M,20,172,10779,M,1090019,EUR,1045353600,F,10,10,False,37.0,35.0,3.0,3.0,0.0,15.0,15.0,21.0,27.0,1.0,8.0,2.0,,,,,,,88.0,62.0,7.5,15.0,0.12337,1,,,5.0,,,8.0,7.0,7.0,5.0,1.0,,,,3.0,1.0,0.1073,,2.0,1.0,3.0,1.0,1.0,,,,1.0,,martinbaturina,,,
12764456,away,GNK Dinamo Zagreb,Sandro Kulenović,sandro-kulenovic,S. Kulenović,F,17,191,3201,M,826026,EUR,944265600,F,17,17,False,23.0,14.0,,,0.0,6.0,9.0,8.0,15.0,2.0,1.0,,,,,,,,78.0,41.0,7.0,15.0,0.00506762,3,,,1.0,4.0,3.0,6.0,4.0,1.0,,,2.0,1.0,,4.0,1.0,0.5434,1.1353,,1.0,,,,,,1.0,,,,1.0,,1.0
12764456,away,GNK Dinamo Zagreb,Marko Rog,marko-rog,M. Rog,M,,180,1193,M,573616,EUR,806112000,M,30,30,True,11.0,10.0,,,0.0,9.0,10.0,1.0,1.0,,2.0,2.0,,,,,,,31.0,16.0,6.8,2.0,0.00026538,2,,,,,,3.0,2.0,,,,2.0,,,1.0,1.0,0.138,0.1523,,1.0,,1.0,1.0,,,,,,,,,
12764456,away,GNK Dinamo Zagreb,Ronaël Pierre-Gabriel,ronael-pierre-gabriel,R. Pierre-Gabriel,D,18,175,900,M,826293,EUR,897696000,D,18,18,True,6.0,6.0,,,0.0,3.0,3.0,3.0,3.0,,1.0,,,,,,,,13.0,9.0,6.7,,0.00433105,0,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,
12764456,away,GNK Dinamo Zagreb,Bruno Petković,bruno-petkovic,B. Petković,F,9,192,6171,M,309306,EUR,779673600,F,9,9,True,6.0,5.0,,,0.0,3.0,3.0,2.0,3.0,,1.0,,,,,,,,12.0,10.0,7.6,1.0,0.012723,1,,,,,1.0,,3.0,,,,1.0,,,,1.0,0.1714,0.9228,,,,1.0,1.0,,,,,,brunopetkovic,,,1.0
12764456,away,GNK Dinamo Zagreb,Luka Stojković,luka-stojkovic,L. Stojković,M,7,182,1543,M,1102829,EUR,1067299200,M,7,7,True,12.0,12.0,3.0,3.0,0.0,10.0,10.0,2.0,2.0,,,1.0,,,,,,,2.0,15.0,,,0.0042844,2,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,0.259,,1.0,,,,,,,,,,,,,
12764456,away,GNK Dinamo Zagreb,Lukas Kačavenda,lukas-kacavenda,L. Kačavenda,M,44,174,993,M,1083207,EUR,1046563200,M,8,8,True,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,1.0,1.0,,,,,,,,2.0,6.0,,,0.02915,0,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
12764456,away,GNK Dinamo Zagreb,Danijel Zagorac,danijel-zagorac,D. Zagorac,G,1,186,619,M,65485,EUR,539654400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764456,away,GNK Dinamo Zagreb,Samy Mmaee,samy-mmaee,S. Mmaee,D,3,185,4497,M,578198,EUR,842140800,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764456,away,GNK Dinamo Zagreb,Arber Hoxha,arber-hoxha,A. Hoxha,M,11,185,1846,M,890663,EUR,907632000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764456,away,GNK Dinamo Zagreb,Juan Córdoba,cordoba-juan,J. Córdoba,M,70,170,1019,M,1162190,EUR,1057881600,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764456,away,GNK Dinamo Zagreb,Marko Pjaca,marko-pjaca,M. Pjaca,M,7,186,3792,M,190435,EUR,799718400,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,MarkoPjaca,,,
12764456,away,GNK Dinamo Zagreb,Dario Špikić,dario-spikic,D. Špikić,M,18,183,794,M,826024,EUR,922060800,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764456,away,GNK Dinamo Zagreb,Nathanaël Mbuku,nathanael-mbuku,N. Mbuku,F,7,170,6692,M,963399,EUR,1016236800,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
