match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_sofascoreId,stat_wonContest,stat_aerialLost,stat_onTargetScoringAttempt,stat_wasFouled,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,captain,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_saves,stat_goals,stat_goalAssist
10385581,away,Crystal Palace,Joachim Andersen,,,joachim-andersen,J. Andersen,D,5,190,2378,M,362682,EUR,833500800,D,16,16,False,47.0,35.0,12.0,3.0,29.0,32.0,6.0,15.0,2.0,7.0,,90.0,51.0,6.6,12.0,0.0,0.0,0.00138537,0,,,,1.0,5.0,2.0,1.0,,,1.0,,1.0,,,2.0,,,,2.0,,,,,,,,,,,,,
10385581,away,Crystal Palace,Marc Guéhi,,,marc-guehi,M. Guéhi,D,15,182,22326,M,877994,EUR,963446400,D,6,6,False,41.0,34.0,9.0,3.0,25.0,27.0,9.0,14.0,3.0,8.0,,89.0,47.0,6.7,7.0,0.0,0.0,0.00333349,0,,,,,3.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,MarcGuehi13,,1.0,,,,,,,,,,,,,
10385581,away,Crystal Palace,Tyrick Mitchell,,,tyrick-mitchell,T. Mitchell,M,3,174,1388,M,988275,EUR,936144000,D,3,3,False,30.0,27.0,,,20.0,22.0,7.0,8.0,1.0,7.0,,90.0,46.0,7.2,7.0,0.0,0.0,0.00393423,0,,,,1.0,2.0,5.0,,,1.0,,3.0,2.0,2.0,,2.0,,,1.0,,,1.0,,,,,,,,,,,
10385581,away,Crystal Palace,Eberechi Eze,,,eberechi-eze,E. Eze,F,10,178,55840,M,864921,EUR,899078400,M,10,10,False,30.0,23.0,2.0,2.0,9.0,11.0,14.0,19.0,,5.0,,90.0,56.0,8.5,14.0,0.3349,1.1639,0.0505162,3,,,,1.0,11.0,11.0,3.0,3.0,5.0,,,4.0,3.0,3.0,,,eze,4.0,4.0,2.0,2.0,,1.0,,,,,,,,2.0,
10385581,away,Crystal Palace,Cheick Doucouré,,,cheick-doucoure,C. Doucouré,M,28,181,1463,M,906047,EUR,947289600,M,28,28,False,30.0,24.0,2.0,,14.0,15.0,10.0,15.0,2.0,6.0,,85.0,40.0,7.0,6.0,0.1645,0.0,0.0171753,2,,,,2.0,2.0,2.0,,,,,2.0,,,,1.0,1.0,,,1.0,,,,1.0,,,1.0,,,,,,1.0
10385581,away,Crystal Palace,Jeffrey Schlupp,,,jeffrey-schlupp,J. Schlupp,D,27,178,764,M,148710,EUR,725068800,M,15,15,False,21.0,13.0,2.0,,6.0,7.0,8.0,15.0,,4.0,,85.0,36.0,6.9,10.0,0.0238,0.0,0.069238,1,,1.0,1.0,1.0,3.0,6.0,,,3.0,1.0,,3.0,3.0,1.0,1.0,,,2.0,1.0,,,,,,,1.0,,,,,,
10385581,away,Crystal Palace,Michael Olise,,,michael-olise,M. Olise,M,17,185,76795,M,978838,EUR,1008115200,F,7,7,False,32.0,25.0,5.0,3.0,9.0,10.0,16.0,26.0,1.0,3.0,,90.0,56.0,7.1,17.0,0.0471,0.0,0.133941,1,,4.0,,,7.0,6.0,3.0,1.0,3.0,,1.0,3.0,2.0,3.0,1.0,1.0,MOlise,1.0,,,2.0,,1.0,1.0,,,,1.0,,,,
10385581,away,Crystal Palace,Odsonne Édouard,,,odsonne-edouard,O. Édouard,F,11,187,6612,M,795228,EUR,884908800,F,22,22,False,14.0,7.0,,,4.0,4.0,3.0,10.0,3.0,,,74.0,23.0,6.6,10.0,0.0,0.0,0.00120051,0,,,,4.0,5.0,5.0,,1.0,,,,1.0,1.0,2.0,1.0,,,,3.0,,,,,,,,,,,,,
10385581,away,Crystal Palace,Jordan Ayew,,,jordan-ayew,J. Ayew,F,9,182,13272,M,103045,EUR,684547200,F,9,9,False,28.0,24.0,,,7.0,10.0,17.0,20.0,,5.0,,89.0,56.0,6.8,18.0,0.2821,0.0,0.0448179,2,,2.0,,1.0,13.0,9.0,2.0,2.0,8.0,,,2.0,1.0,4.0,2.0,,jordanayew9,5.0,4.0,,1.0,,1.0,,,1.0,,,,,,
10385581,away,Crystal Palace,Will Hughes,,,will-hughes,W. Hughes,M,19,185,1026,M,193554,EUR,798076800,M,19,19,True,10.0,6.0,,,2.0,4.0,4.0,6.0,,3.0,,16.0,13.0,7.0,4.0,0.0,0.0,0.00688155,0,,,,,,3.0,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,
10385581,away,Crystal Palace,Albert Sambi Lokonga,,,albert-sambi-lokonga,A. S. Lokonga,M,6,183,3626,M,901892,EUR,940550400,M,8,8,True,6.0,6.0,1.0,1.0,2.0,2.0,4.0,4.0,,1.0,,11.0,7.0,6.4,1.0,0.0,0.0,0.00267238,0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10385581,away,Crystal Palace,Luka Milivojević,,,luka-milivojevic,L. Milivojević,M,19,183,512,M,50294,EUR,670982400,M,4,4,True,3.0,2.0,,,,,2.0,3.0,,,,11.0,4.0,6.6,1.0,0.0,0.0,0.00319813,0,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
10385581,away,Crystal Palace,James Tomkins,,,james-tomkins,J. Tomkins,D,,192,104,M,32124,EUR,607132800,D,5,5,True,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385581,away,Crystal Palace,Jean-Philippe Mateta,,,jean-philippe-mateta,J. Mateta,F,14,192,9441,M,848276,EUR,867456000,F,14,14,True,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,1.0,,,,,,,,,,,,Matetajphilippe,,1.0,,,,,,,,,,,,,
10385581,away,Crystal Palace,Owen Goodman,Owen,Goodman,owen-goodman,O. Goodman,G,1,193,148,M,1087790,EUR,1069891200,G,63,63,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385581,away,Crystal Palace,Chris Richards,,,chris-richards,C. Richards,D,26,188,2004,M,931844,EUR,954201600,D,26,26,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385581,away,Crystal Palace,Jaïro Riedewald,,,jairo-riedewald,J. Riedewald,M,44,186,1219,M,285989,EUR,842227200,M,44,44,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385581,away,Crystal Palace,James McArthur,,,james-mcarthur,J. McArthur,M,18,178,72,,39282,EUR,560563200,M,18,18,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
