match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_bigChanceCreated,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_challengeLost,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_dispossessed,stat_outfielderBlock,stat_unsuccessfulTouch,captain,stat_aerialLost,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_interceptionWon,stat_goals,player_firstName,player_lastName,player_sofascoreId,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_ownGoals,stat_lastManTackle,stat_errorLeadToAGoal,stat_totalOffside
14109756,home,Başakşehir FK,Doğan Alemdar,dogan-alemdar,D. Alemdar,G,80,192,621,M,947874,EUR,1035849600,G,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109756,home,Başakşehir FK,Hamza Güreler,hamza-gureler,H. Güreler,D,15,192,199,M,1562294,EUR,1144627200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Hamza Güreler,,,,,,,,,,,,,,
14109756,home,Başakşehir FK,Ousseynou Ba,ousseynou-ba,O. Ba,D,27,192,385,M,889430,EUR,816048000,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109756,home,Başakşehir FK,Miguel Crespo,miguel-crespo,M. Crespo,M,13,187,618,M,972410,EUR,842400000,M,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109756,home,Başakşehir FK,Nuno Da Costa,nuno-da-costa,N. Da Costa,F,10,184,1004,M,209374,EUR,666144000,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109756,away,Gaziantep FK,Zafer Görgen,zafer-gorgen,Z. Görgen,G,20,188,71,M,930907,EUR,951091200,G,20,20,False,37.0,28.0,14.0,5.0,0.0,25.0,30.0,3.0,7.0,,,,5.0,,1.0,3.0,3.0,90.0,47.0,5.8,9.0,0.00076143,31.433163287264,7.0,21.315,4.83,0.6299,,0,-2.8837,0.04,-0.01,-0.49,0.02,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
14109756,away,Gaziantep FK,Semih Güler,semih-guler,S. Güler,D,6,184,112,M,325155,EUR,786153600,D,17,17,False,32.0,28.0,2.0,1.0,0.0,23.0,24.0,5.0,8.0,2.0,4.0,,4.0,,,,,45.0,37.0,6.5,4.0,0.00416224,50.750217465478,8.0,7.56,16.59,,,0,,0.0,0.02,-0.26,,,,,,17.117323272054,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14109756,away,Gaziantep FK,Myenty Abena,myenty-abena,M. Abena,D,14,191,242,M,555422,EUR,787190400,D,14,14,False,43.0,39.0,8.0,5.0,0.0,32.0,34.0,7.0,9.0,1.0,6.0,,5.0,3.0,,,,90.0,59.0,6.3,4.0,0.00177434,54.737479168731,11.0,21.42,5.355,,,1,,0.0,0.33,-0.4,,,3.0,,1.0,,,5.0,2.0,2.0,,1.0,,,2.0,,0.548,,-0.59,,,,,,,,,1.0,1.0,,,,,,,
14109756,away,Gaziantep FK,Arda Kızıldağ,arda-kizildag,A. Kızıldağ,D,4,187,127,M,904228,EUR,908409600,D,4,4,False,42.0,37.0,4.0,3.0,0.0,27.0,29.0,10.0,13.0,2.0,2.0,,1.0,,,,,69.0,52.0,5.7,7.0,0.276694,117.85429379519,14.0,78.12,18.48,,2.0,1,,0.32,0.04,-0.88,,,2.0,,1.0,,,3.0,,,,2.0,2.0,,1.0,,0.1809,,-0.06,,,,,,,,,,,1.0,,,1.0,,,
14109756,away,Gaziantep FK,Melih Kabasakal,kabasakal-melih,M. Kabasakal,M,6,178,97,M,828872,EUR,824601600,M,6,6,False,14.0,12.0,2.0,2.0,0.0,8.0,9.0,4.0,5.0,,2.0,,1.0,1.0,,,,56.0,20.0,6.1,4.0,0.00468118,23.610865777852,4.0,9.135,5.25,,,0,,-0.01,0.01,-0.24,,,2.0,1.0,1.0,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
14109756,away,Gaziantep FK,Luis Pérez,luis-perez,L. Pérez,D,2,173,259,M,843180,EUR,791856000,M,2,2,False,24.0,21.0,5.0,4.0,0.0,15.0,16.0,6.0,8.0,2.0,3.0,,4.0,,,,,56.0,34.0,6.8,4.0,0.00927757,31.09038770977,4.0,-17.01,3.465,,,0,,0.09,0.02,-0.04,,,1.0,,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,
14109756,away,Gaziantep FK,Kacper Kozłowski,kacper-kozlowski,K. Kozłowski,M,10,182,3151,M,984602,EUR,1066262400,M,10,10,False,24.0,20.0,4.0,2.0,0.0,11.0,11.0,9.0,13.0,1.0,10.0,,9.0,3.0,,,,90.0,51.0,6.5,15.0,0.0149069,100.1187169991,16.0,49.875,19.005,,,3,,0.06,0.19,-0.27,,1.0,8.0,,3.0,,,,3.0,3.0,1.0,,6.0,,2.0,1.0,0.2353,0.2522,-0.34,,,,,,,5.0,3.0,,,2.0,,,,,,
14109756,away,Gaziantep FK,Drissa Camara,drissa-camara,D. Camara,M,3,179,601,M,958167,EUR,1013990400,M,3,3,False,24.0,21.0,1.0,1.0,0.0,10.0,10.0,11.0,14.0,,9.0,1.0,5.0,6.0,,,,90.0,49.0,8.2,12.0,0.499778,204.85591970614,20.0,136.605,40.32,,2.0,3,,0.42,0.45,-0.38,,2.0,7.0,3.0,1.0,109.34434941226,5.0,,,,1.0,,4.0,,,1.0,0.5106,0.534,0.5,1.0,1.0,,,,1.0,5.0,3.0,,2.0,,,,,,,
14109756,away,Gaziantep FK,Kévin Rodrigues,kevin-rodrigues,K. Rodrigues,D,77,169,248,M,234232,EUR,762825600,M,77,77,False,34.0,30.0,2.0,,0.0,13.0,13.0,17.0,21.0,,2.0,,3.0,,,,,76.0,43.0,6.1,5.0,0.0224058,102.05689781307,13.0,24.36,21.525,,,0,,0.18,0.09,-0.18,,,2.0,,2.0,30.12792765857,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14109756,away,Gaziantep FK,Mohamed Bayo,mohamed-bayo,M. Bayo,F,9,188,4449,M,909318,EUR,896918400,F,9,9,False,9.0,9.0,,,0.0,5.0,5.0,4.0,4.0,,1.0,,2.0,,,,,90.0,20.0,6.1,7.0,0.00874794,50.895700839718,6.0,16.065,21.0,,2.0,3,,0.1,0.07,-0.06,,,5.0,1.0,1.0,22.811235477282,1.0,,,,1.0,,4.0,,,,0.2616,,-0.52,,,,,mohamedbayo27,,3.0,1.0,,2.0,1.0,,,,,,
14109756,away,Gaziantep FK,Alexandru Maxim,alexandru-maxim,A. Maxim,M,44,177,793,M,180511,EUR,647395200,F,44,44,False,38.0,33.0,6.0,4.0,1.0,17.0,18.0,16.0,20.0,,3.0,1.0,2.0,2.0,,,,69.0,49.0,7.0,9.0,0.237237,74.910682283546,14.0,4.095,6.195,,4.0,0,,0.26,0.23,-0.15,,2.0,5.0,2.0,2.0,,,,1.0,,,,2.0,True,,,,,,,,,,,2.0,1.0,,,,,,,,,,
14109756,away,Gaziantep FK,Christophe Lungoyi,christophe-lungoyi,C. Lungoyi,F,11,180,197,M,883355,EUR,962668800,F,11,11,True,13.0,13.0,,,0.0,5.0,5.0,8.0,8.0,,6.0,,1.0,2.0,,,,45.0,28.0,7.0,5.0,0.0261857,89.768177738103,8.0,69.405,23.94,,,1,,0.07,0.16,0.14,,1.0,3.0,,,46.365642178048,2.0,1.0,1.0,1.0,,,1.0,,,,0.011,,-0.11,,,,,,,6.0,3.0,,1.0,,,,,,,1.0
14109756,away,Gaziantep FK,Ogün Özçiçek,ogun-ozcicek,O. Özçiçek,M,61,172,50,M,859783,EUR,917136000,M,61,61,True,12.0,10.0,1.0,,0.0,7.0,8.0,3.0,4.0,,2.0,,2.0,1.0,,,,34.0,18.0,6.4,4.0,0.0116059,10.87929574435,2.0,-1.68,0.73499999999999,,,0,,0.01,0.0,-0.1,,,2.0,1.0,,,,1.0,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
14109756,away,Gaziantep FK,Deian Sorescu,deian-sorescu,D. Sorescu,M,18,175,703,M,797602,EUR,872812800,F,18,18,True,9.0,6.0,1.0,,0.0,2.0,3.0,4.0,6.0,,2.0,,2.0,,,,,34.0,22.0,6.5,11.0,0.0760308,85.474458375797,8.0,82.425,28.35,,2.0,1,,-0.12,0.24,-0.04,,6.0,1.0,1.0,,28.428263471412,1.0,,2.0,2.0,,,,,,,0.0238,,-0.22,,,,,,,,,,,1.0,,,,,,1.0
14109756,away,Gaziantep FK,Tayyip Talha Sanuç,tayyip-talha-sanuc,T. T. Sanuç,D,23,188,911,M,851909,EUR,945388800,D,23,23,True,10.0,10.0,,,0.0,8.0,8.0,2.0,2.0,,,,,,,,,21.0,14.0,6.3,1.0,0.00323568,5.0404587092843,1.0,5.04,5.04,,2.0,0,,0.07,0.0,-0.14,,,1.0,,1.0,,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
14109756,away,Gaziantep FK,Emmanuel Boateng,emmanuel-boateng,E. Boateng,F,9,175,586,M,580392,EUR,832809600,F,21,21,True,7.0,4.0,,,0.0,1.0,2.0,3.0,5.0,1.0,2.0,,1.0,,,,,21.0,12.0,6.2,4.0,0.00048916,14.174483836569,3.0,4.725,4.725,,,1,,-0.41,0.01,-0.03,,,4.0,,1.0,4.3224161067625,1.0,,,,1.0,,,,2.0,1.0,0.0469,0.0905,-0.12,,,,,,,1.0,1.0,,,,,,,,,
14109756,away,Gaziantep FK,Mustafa Burak Bozan,bozan-mustafa-burak,M. B. Bozan,G,71,196,107,M,934201,EUR,966988800,G,71,71,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109756,away,Gaziantep FK,Rob Nizet,rob-nizet,R. Nizet,D,,177,74,M,964758,EUR,1018742400,D,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109756,away,Gaziantep FK,Juninho Bacuna,juninho-bacuna,J. Bacuna,M,4,178,542,M,788971,EUR,870912000,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109756,away,Gaziantep FK,Yusuf Kabadayi,yusuf-kabadayi,Y. Kabadayi,M,32,186,411,M,1130113,EUR,1075680000,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109756,away,Gaziantep FK,Enver Kulašin,enver-kulasin,E. Kulašin,M,27,168,373,M,1124590,EUR,1063238400,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Enver Kulasin,,,,,,,,,,,,,,
