match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_sofascoreId,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_aerialLost,stat_bigChanceMissed,stat_fouls,stat_hitWoodwork,stat_shotOffTarget,stat_interceptionWon,stat_dispossessed,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_totalOffside
12117019,away,Fortaleza,Emanuel Brítez,emanuel-britez,E. Brítez,D,33,178,532,M,789395,EUR,701568000,D,19,19,False,23.0,17.0,4.0,1.0,11.0,12.0,6.0,11.0,1.0,7.0,,4.0,2.0,1.0,,,,,,,90.0,34.0,7.0,7.0,0.00181199,,0,,,,,,4.0,,,,,,5.0,3.0,,,,,,,,3.0,,,,1.0,,,
12117019,away,Fortaleza,Titi,titi,Titi,D,4,187,324,M,243435,EUR,574128000,D,4,4,False,21.0,15.0,7.0,2.0,10.0,10.0,5.0,11.0,,1.0,,3.0,3.0,1.0,,,,,,,90.0,28.0,6.8,6.0,0.00161897,,0,,,,,,5.0,1.0,,,,1.0,,,,,,,,1.0,,3.0,,,1.0,,,,
12117019,away,Fortaleza,Bruno Pacheco,bruno-pacheco,B. Pacheco,D,91,174,374,M,870691,EUR,692150400,D,6,6,False,32.0,26.0,4.0,1.0,14.0,16.0,12.0,17.0,,,,3.0,3.0,,,,,,,,90.0,51.0,6.8,12.0,0.0591775,1.0,1,,,,1.0,,2.0,1.0,,,,,,,1.0,0.0318,,,,1.0,,1.0,,1.0,1.0,,,1.0,
12117019,away,Fortaleza,Hércules,hercules,Hércules,M,35,178,3079,M,1104068,EUR,972000000,M,35,35,False,30.0,24.0,3.0,1.0,11.0,13.0,13.0,17.0,,5.0,,,4.0,1.0,,,,,,,90.0,46.0,7.1,10.0,0.00868904,,1,,,,,,7.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.029,0.1469,,,,,1.0,,,,1.0,,,
12117019,away,Fortaleza,Pedro Augusto,pedro-augusto,P. Augusto,M,28,181,302,M,922556,EUR,857347200,M,28,28,False,24.0,21.0,1.0,,11.0,11.0,10.0,13.0,,4.0,,3.0,2.0,2.0,,,,,,,85.0,39.0,6.7,4.0,0.00551244,,0,,,,,,6.0,,1.0,1.0,,,1.0,1.0,,,,,,2.0,,4.0,,,1.0,,,,
12117019,away,Fortaleza,Yago Pikachu,yago-pikachu,Y. Pikachu,M,22,170,1544,M,363688,EUR,707702400,M,22,22,False,17.0,13.0,3.0,1.0,2.0,5.0,11.0,12.0,,2.0,,,5.0,1.0,,,,,,,75.0,22.0,6.8,4.0,0.00550004,1.0,1,,,,,,2.0,,1.0,1.0,,,,,,0.0257,,,,2.0,,,,,1.0,,1.0,,
12117019,away,Fortaleza,Tomás Pochettino,tomas-pochettino,T. Pochettino,M,7,178,994,M,824626,EUR,823132800,M,7,7,False,29.0,22.0,5.0,2.0,3.0,4.0,22.0,32.0,,3.0,2.0,,5.0,1.0,,,,,,,85.0,47.0,7.8,14.0,0.365017,5.0,1,,,,7.0,3.0,2.0,,1.0,1.0,,,1.0,1.0,2.0,0.021,,,,1.0,,,,,1.0,1.0,1.0,,
12117019,away,Fortaleza,Breno Lopes,breno-lopes,B. Lopes,M,26,178,1395,M,937552,EUR,822441600,M,26,26,False,13.0,8.0,2.0,,2.0,4.0,6.0,9.0,1.0,7.0,,,2.0,2.0,,,,,,,65.0,28.0,6.4,10.0,0.00319617,,3,,,,,,3.0,,5.0,3.0,,,1.0,,3.0,0.6294,,,,,1.0,1.0,,1.0,,,2.0,,2.0
12117019,away,Fortaleza,Renato Kayzer,renato-kayzer,R. Kayzer,F,79,178,1333,M,814723,EUR,824515200,F,79,79,False,11.0,7.0,1.0,,1.0,1.0,6.0,11.0,1.0,3.0,,,1.0,2.0,,,,,,,65.0,21.0,6.6,8.0,0.00391545,1.0,1,,,,1.0,,12.0,1.0,,,,,,,3.0,0.053,,,,8.0,,3.0,,,,,1.0,,1.0
12117019,away,Fortaleza,Moisés,moises,Moisés,M,21,177,1067,M,1046501,EUR,841622400,F,21,21,True,10.0,6.0,1.0,1.0,,1.0,6.0,9.0,,3.0,,1.0,1.0,,,,,,,,25.0,19.0,6.6,6.0,0.0284367,1.0,1,,,,,,3.0,1.0,4.0,3.0,1.0,,,,1.0,0.2234,0.1523,Moisés,,1.0,1.0,,,,,,,,
12117019,away,Fortaleza,Juan Martín Lucero,juan-martin-lucero,J. M. Lucero,F,9,179,1899,M,359024,EUR,691459200,F,9,9,True,7.0,5.0,,,,,5.0,7.0,,1.0,,,,1.0,,,,,,,25.0,10.0,6.7,3.0,0.0407083,1.0,0,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,
12117019,away,Fortaleza,Marinho,marinho,Marinho,M,7,169,2296,M,798127,EUR,643939200,F,11,11,True,7.0,4.0,2.0,,1.0,1.0,4.0,7.0,,,,,,,,,,,,,15.0,14.0,6.5,4.0,0.0170901,,2,,,,1.0,1.0,3.0,,,,,,,,,0.0761,,,,1.0,,1.0,,2.0,,1.0,,,
12117019,away,Fortaleza,Zé Welison,ze-welison,Zé Welison,M,28,177,354,M,551422,EUR,794880000,M,17,17,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,1.0,,,,,,,,,,,13.0,7.0,6.5,,0.00355546,,1,,,,,,2.0,1.0,,,,,1.0,,,0.0146,,,,1.0,,,,,1.0,,1.0,,
12117019,away,Fortaleza,Imanol Machuca,imanol-machuca,I. Machuca,F,7,169,1281,M,974698,EUR,947894400,F,39,39,True,4.0,4.0,,,1.0,1.0,4.0,5.0,,1.0,,,1.0,1.0,,,,,,,13.0,9.0,6.6,3.0,0.0369604,1.0,0,,,,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,
12117019,away,Fortaleza,Santos,santos,Santos,G,23,188,1020,M,166491,EUR,637632000,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117019,away,Fortaleza,Felipe Jonatan,felipe-jonatan,F. Jonatan,D,16,176,464,M,931574,EUR,887500800,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117019,away,Fortaleza,Dudu,dudu,Dudu,D,53,175,147,M,859083,EUR,864950400,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117019,away,Fortaleza,Matheus Rossetto,matheus-rossetto,M. Rossetto,M,20,180,350,M,842682,EUR,833760000,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117019,away,Fortaleza,Kauan Rodrigues,kauan-rodrigues,K. Rodrigues,M,8,174,283,M,1516708,EUR,1113609600,F,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117019,away,Fortaleza,Emmanuel Martínez,emmanuel-martinez,E. Martinez,M,6,177,616,M,794312,EUR,770688000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117019,away,Fortaleza,Kervin Andrade,kervin-andrade,K. Andrade,F,10,163,2620,M,1117065,EUR,1113350400,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Kervin Andrade,,,,,,,,,,,
