match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_penaltyConceded,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_accurateCross,stat_blockedScoringAttempt,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyWon,player_sofascoreId,stat_goodHighClaim,stat_outfielderBlock,stat_penaltyMiss
14062008,away,Borussia Dortmund,Jobe Bellingham,Jobe Bellingham,,jobe-bellingham,J. Bellingham,M,7,189,41442,M,1134083,EUR,1127433600,F,7,7,False,12.0,12.0,,,0.0,8.0,8.0,4.0,4.0,2.0,,,,,45.0,28.0,6.6,6.0,0.00995451,,0,,-0.02,0.02,0.23,,,,1.0,5.0,3.0,,3.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,4.0,,,,,,Jobe,,,
14062008,away,Borussia Dortmund,Serhou Guirassy,,,serhou-guirassy,S. Guirassy,F,9,187,50480,M,328027,EUR,826588800,F,9,9,False,18.0,9.0,3.0,1.0,0.0,4.0,8.0,5.0,10.0,5.0,,,,,90.0,36.0,7.3,16.0,0.424788,,3,,-0.37,0.48,-0.08,,,,4.0,5.0,8.0,1.0,1.0,,,,5.0,2.0,,4.0,2.0,3.0,1.0,,,2.0,0.9326,1.6349,0.27,,,,,,1.0,,1.0,,guirassy19off,,,1.0
14062008,away,Borussia Dortmund,Karim Adeyemi,,,karim-adeyemi,K. Adeyemi,F,27,177,17028,M,940054,EUR,1011312000,F,27,27,False,11.0,7.0,,,0.0,2.0,2.0,5.0,9.0,,,,,,45.0,20.0,7.4,7.0,0.78861,,0,,0.26,-0.27,-0.09,,,,1.0,3.0,3.0,2.0,,,,,2.0,2.0,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,karim_adeyemi,,,
14062008,away,Borussia Dortmund,Julian Brandt,,,julian-brandt,J. Brandt,M,10,186,9499,M,226978,EUR,830995200,M,10,10,True,12.0,9.0,1.0,,0.0,4.0,5.0,5.0,7.0,1.0,,,,,45.0,21.0,7.8,6.0,0.0421881,,2,,-0.05,0.24,-0.13,,,1.0,3.0,2.0,5.0,,1.0,2.0,2.0,,1.0,,,1.0,,2.0,1.0,,,,0.3416,0.3589,0.56,,,,,,1.0,,,,julianbrandt,,,
14062008,away,Borussia Dortmund,Felix Nmecha,,,nmecha-felix,F. Nmecha,M,8,190,3992,M,907463,EUR,971136000,M,8,8,True,11.0,8.0,2.0,,1.0,4.0,5.0,4.0,6.0,1.0,,,,,45.0,18.0,6.2,6.0,0.0268518,,0,,-0.11,0.0,-0.23,,,,,4.0,1.0,1.0,,,,,,1.0,,2.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,
14062008,away,Borussia Dortmund,Salih Özcan,,,salih-ozcan,S. Özcan,M,6,180,2466,M,795005,EUR,884476800,M,6,6,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,,,14.0,3.0,6.5,,8.115e-05,,0,,0.03,,-0.05,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062008,away,Borussia Dortmund,Alexander Meyer,,,alexander-meyer,A. Meyer,G,33,196,878,M,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062008,away,Borussia Dortmund,Julian Ryerson,,,julian-ryerson,J. Ryerson,D,26,183,3446,M,800951,EUR,879724800,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062008,away,Borussia Dortmund,Yannik Lührs,,,yannik-luhrs,Y. Lührs,D,49,190,125,M,1138040,EUR,1063065600,D,49,49,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062008,away,Borussia Dortmund,Almugera Kabar,Almugera Kabar,,almugera-kabar,A. Kabar,D,42,181,1008,M,1418620,EUR,1139184000,D,42,42,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062008,away,Borussia Dortmund,Cole Campbell,,,cole-campbell,C. Campbell,M,37,170,1618,M,1134578,EUR,1140393600,F,37,37,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062008,away,Borussia Dortmund,Maximilian Beier,,,maximilian-beier,M. Beier,F,14,183,4887,M,980628,EUR,1034812800,F,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
