match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_errorLeadToAGoal,stat_ownGoals,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_keyPass,stat_accurateCross,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,captain,stat_bigChanceMissed,stat_penaltyMiss,stat_bigChanceCreated,stat_penaltySave,stat_penaltyFaced,player_sofascoreId,stat_goals,stat_penaltyConceded
14062183,away,VfB Stuttgart,Jamie Leweling,leweling-jamie,J. Leweling,M,18,184,1954,M,990201,EUR,983145600,M,18,18,False,36.0,29.0,1.0,,0.0,11.0,12.0,18.0,24.0,1.0,3.0,,,,,,,61.0,57.0,7.7,15.0,0.0965444,166.92587658733,16.0,69.51,22.995,,2,,-0.13,0.47,-0.16,,4.0,5.0,5.0,2.0,1.0,3.0,2.0,3.0,,,2.0,,2.0,22.233357843565,1.0,,,,,,,1.0,1.0,1.0,1.0,0.3193,0.5,1.0,,0.812,,,,,,,,,1.0,1.0
14062183,away,VfB Stuttgart,Ermedin Demirović,ermedin-demirovic,E. Demirović,F,9,184,5628,M,878081,EUR,890784000,F,9,9,False,10.0,6.0,,,0.0,,,6.0,10.0,,1.0,,,,,,,61.0,24.0,6.5,10.0,0.0130329,3.9495726351088,1.0,1.89,1.89,,2,,-0.16,-0.52,-0.01,,,3.0,6.0,,2.0,1.0,1.0,1.0,,,4.0,1.0,,,,,,1.0,3.0,,,1.0,1.0,,,0.3777,-0.52,2.0,,0.6709,,,1.0,,,,,e.demirovic29,,
14062183,away,VfB Stuttgart,Chris Führich,chris-fuhrich,C. Führich,M,10,178,1574,M,891510,EUR,884304000,M,10,10,True,24.0,21.0,2.0,1.0,0.0,6.0,6.0,15.0,18.0,,3.0,,,,,,,29.0,31.0,7.4,6.0,0.175545,119.94175643255,12.0,88.095,32.55,,0,,0.09,0.41,0.17,,4.0,,2.0,,,1.0,1.0,1.0,,,,,,85.771376599734,5.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
14062183,away,VfB Stuttgart,Deniz Undav,deniz-undav,D. Undav,F,26,179,7593,M,794298,EUR,837734400,F,26,26,True,10.0,8.0,1.0,1.0,0.0,2.0,2.0,6.0,8.0,,,,,,,,,29.0,17.0,7.4,4.0,0.0307407,26.339722603636,5.0,-4.935,1.155,,1,,-0.36,0.02,0.13,,,2.0,2.0,,,1.0,,2.0,,,1.0,,,,,,,1.0,,,,2.0,1.0,,,0.0908,0.51,1.0,,0.4657,,,,,,,,denizundav,1.0,
14062183,away,VfB Stuttgart,Maximilian Mittelstädt,maximilian-mittelstadt,M. Mittelstädt,D,7,178,2368,M,788949,EUR,858643200,D,7,7,True,10.0,9.0,,,0.0,1.0,1.0,8.0,9.0,2.0,1.0,,,,,,,17.0,24.0,6.9,1.0,0.0097992,50.65980326034,3.0,37.485,31.29,,1,,-0.28,0.06,0.14,,,1.0,3.0,1.0,,,,3.0,,,,,,33.826587235487,1.0,,,,,,1.0,2.0,,,,0.0464,-0.09,1.0,,0.0187,,,,,,,,,,
14062183,away,VfB Stuttgart,Bilal El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180,25244,M,1126569,EUR,1084147200,M,11,11,True,18.0,17.0,2.0,2.0,0.0,4.0,4.0,13.0,14.0,,,,,,,,,11.0,24.0,6.9,2.0,0.0264304,50.362915606226,7.0,26.04,12.705,,0,,0.01,-0.06,0.14,,,1.0,3.0,1.0,,,,2.0,,,1.0,1.0,,,,Bilal,El Khannouss,,,,,1.0,,,,,,,,,,,,,,,,bilalekns_34,,
14062183,away,VfB Stuttgart,Chema Andrés,chema-andres,C. Andrés,M,30,193,8497,M,1464641,EUR,1114387200,M,30,30,True,15.0,10.0,,,0.0,4.0,6.0,6.0,9.0,,2.0,,,,,,,11.0,16.0,6.4,5.0,0.00337607,20.873468549304,3.0,4.41,2.94,,0,,-0.23,0.02,-0.02,,,1.0,,,,,,,,,,,,,,Chema Andrés,,1.0,,,,,,,,,,,,,,,,,,,,,,
14062183,away,VfB Stuttgart,Fabian Bredlow,fabian-bredlow,F. Bredlow,G,1,191,219,M,152463,EUR,794102400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062183,away,VfB Stuttgart,Pascal Stenzel,pascal-stenzel,P. Stenzel,D,15,184,266,M,352562,EUR,827280000,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062183,away,VfB Stuttgart,Ameen Al-Dakhil,al-dhakil,A. Al-Dakhil,D,2,185,567,M,1979970,EUR,1015372800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Ameen,Al-Dakhil,,,,,,,,,,,,,,,,,,,,,,,
14062183,away,VfB Stuttgart,Lorenz Assignon,lorenz-assignon,L. Assignon,M,22,179,649,M,1009334,EUR,961632000,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
