match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_outfielderBlock,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,player_sofascoreId,stat_totalOffside,stat_ownGoals,stat_goodHighClaim
10382020,away,Go Ahead Eagles,Oliver Edvardsen,,,oliver-valaker-edvardsen,O. Edvardsen,M,17,175,591,M,878599,EUR,921801600,F,23,23,False,22.0,14.0,1.0,,3.0,6.0,11.0,16.0,5.0,,3.0,2.0,,,,90.0,38.0,6.2,17.0,1,,,2.0,2.0,9.0,,6.0,1.0,,2.0,,,2.0,,,,,2.0,,1.0,,,,,
10382020,away,Go Ahead Eagles,Isac Lidberg,,,isac-lidberg,I. Lidberg,F,7,185,1089,M,798175,EUR,905212800,F,9,9,False,18.0,9.0,,,1.0,1.0,8.0,17.0,6.0,2.0,1.0,2.0,,,,90.0,27.0,6.9,11.0,1,,,2.0,4.0,6.0,,,,,,,,1.0,3.0,2.0,,,1.0,1.0,,,,2.0,,
10382020,away,Go Ahead Eagles,Bobby Adekanye,,,bobby-adekanye,B. Adekanye,M,11,170,177,M,825851,EUR,918950400,F,11,11,True,13.0,8.0,1.0,1.0,1.0,2.0,7.0,11.0,2.0,,1.0,1.0,,,,27.0,24.0,6.4,10.0,0,,,,,3.0,,2.0,,,,1.0,1.0,2.0,1.0,,,,1.0,,,,,,,
10382020,away,Go Ahead Eagles,Aventis Aventisian,Aventis,Aventisian,aventis-aventisian,A. Aventisian,D,,171,45,M,983040,EUR,1029542400,D,14,14,True,4.0,2.0,,,2.0,2.0,,2.0,,,,,,,,12.0,5.0,6.4,2.0,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
10382020,away,Go Ahead Eagles,Erwin Mulder,,,erwin-mulder,E. Mulder,G,,193,46,M,19019,EUR,604886400,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10382020,away,Go Ahead Eagles,Sven Jansen,Sven Jansen,,sven-jansen,S. Jansen,G,30,192,44,M,1090199,EUR,1098403200,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10382020,away,Go Ahead Eagles,Justin Bakker,,,justin-bakker,J. Bakker,D,5,189,43,M,864153,EUR,888883200,D,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10382020,away,Go Ahead Eagles,Pim Saathof,,,pim-saathof,P. Saathof,D,28,186,47,M,1171238,EUR,1072569600,M,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10382020,away,Go Ahead Eagles,Xander Blomme,,,xander-blomme,X. Blomme,M,16,172,76,M,997161,EUR,1024617600,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10382020,away,Go Ahead Eagles,Robbin Weijenberg,,,robbin-weijenberg,R. Weijenberg,M,15,180,45,M,1386182,EUR,1099872000,M,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
