match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,player_firstName,player_lastName,stat_dispossessed,stat_shotOffTarget,stat_wonContest,stat_challengeLost,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_goodHighClaim,stat_saves,stat_ownGoals,stat_goalAssist,stat_goals
10980653,away,Fleetwood Town,Josh Vela,josh-vela,J. Vela,M,,181.0,12,M,152808,EUR,755827200.0,M,8,8,False,21.0,13.0,,,7.0,8.0,6.0,13.0,6.0,90.0,33.0,6.6,9.0,2,True,,,1.0,1.0,4.0,1.0,,1.0,2.0,,,1.0,,2.0,,1.0,Josh,Vela,,1.0,,1.0,1.0,,,,,,,,,,
10980653,away,Fleetwood Town,Cian Hayes,cian-hayes,C. Hayes,M,18,170.0,47,M,1006178,EUR,1056844800.0,M,21,21,False,3.0,1.0,1.0,,,,1.0,4.0,1.0,45.0,18.0,6.3,8.0,0,,1.0,,1.0,,6.0,3.0,2.0,,,1.0,,1.0,2.0,1.0,,,,,2.0,,,,,,,,,,,,,,
10980653,away,Fleetwood Town,Promise Omochere,promise-omochere,P. Omochere,F,9,187.0,81,M,958626,EUR,971827200.0,F,20,20,False,10.0,3.0,,,2.0,2.0,1.0,9.0,4.0,89.0,36.0,7.2,20.0,2,,1.0,,9.0,3.0,12.0,5.0,1.0,1.0,,,,11.0,1.0,2.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,1.0
10980653,away,Fleetwood Town,Harvey Macadam,harvey-macadam,H. Macadam,M,37,193.0,18,M,1175210,EUR,978998400.0,M,27,27,True,7.0,3.0,1.0,,1.0,1.0,3.0,9.0,1.0,45.0,15.0,6.3,7.0,0,,3.0,1.0,1.0,1.0,5.0,3.0,,,1.0,1.0,1.0,1.0,1.0,3.0,,,Harvey Macadam,,,,,1.0,,,,,,,,,,,
10980653,away,Fleetwood Town,Lewis Warrington,lewis-warrington,L. Warrington,M,25,182.0,55,M,1113799,EUR,1034208000.0,M,16,16,True,7.0,5.0,1.0,1.0,2.0,3.0,3.0,4.0,2.0,13.0,10.0,6.7,3.0,0,,,,,2.0,,3.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10980653,away,Fleetwood Town,Harrison Holgate,harrison-holgate,H. Holgate,D,18,186.0,5,M,958723,EUR,970704000.0,D,18,18,True,3.0,1.0,1.0,,1.0,3.0,,,1.0,13.0,6.0,6.7,2.0,0,,,,,1.0,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
10980653,away,Fleetwood Town,Gerard Garner,gerard-garner,G. Garner,F,19,188.0,17,M,1067411,EUR,909964800.0,F,19,19,True,,,,,,,,,,1.0,2.0,,,0,,,,,,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
10980653,away,Fleetwood Town,Stephen McMullan,stephen-mcmullan,S. McMullan,G,1,184.0,52,M,1409887,EUR,1104451200.0,G,50,50,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980653,away,Fleetwood Town,Carl Johnston,carl-johnston,C. Johnston,D,2,175.0,27,M,998024,EUR,1022630400.0,M,28,28,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980653,away,Fleetwood Town,Phoenix Patterson,patterson-phoenix,P. Patterson,M,44,178.0,61,M,907502,EUR,967766400.0,F,23,23,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980653,away,Fleetwood Town,Billy Jones,billy-jones,B. Jones,M,38,,1,M,1466786,EUR,,M,38,38,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Billy Jones,,,,,,,,,,,,,,,,
10980653,away,Fleetwood Town,Admiral Muskwe,muskwe-admiral,A. Muskwe,F,11,183.0,88,M,855653,EUR,903657600.0,F,9,9,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
