match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_unsuccessfulTouch,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,player_firstName,player_lastName,stat_totalCross,stat_totalContest,stat_wonContest,stat_fouls,captain,stat_accurateCross,stat_challengeLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_keyPass,stat_shotOffTarget,stat_penaltyConceded,stat_totalOffside,stat_lastManTackle,stat_hitWoodwork,stat_goals
10437217,away,Stockport County,Callum Camps,callum-camps,C. Camps,M,8,180.0,22,M,323067,EUR,817689600.0,M,8,8,False,49.0,35.0,5.0,2.0,15.0,20.0,20.0,29.0,1.0,3.0,1.0,10.0,,,,,90.0,62.0,6.9,16.0,1,1.0,3.0,1.0,,,2.0,2.0,2.0,,Callum,Camps,,,,1.0,,,,,,,1.0,,,,,
10437217,away,Stockport County,Elliot Newby,elliot-newby,E. Newby,M,11,177.0,6,M,805084,EUR,816912000.0,M,20,20,False,31.0,23.0,3.0,2.0,9.0,12.0,15.0,22.0,1.0,3.0,,3.0,,,,,90.0,48.0,6.8,18.0,1,3.0,6.0,,6.0,,,,,2.0,,,3.0,2.0,,,,1.0,1.0,1.0,,1.0,,,,,1.0,
10437217,away,Stockport County,Connor Lemonheigh-Evans,connor-lemonheigh-evans,C. Lemonheigh-Evans,M,24,179.0,15,M,916834,EUR,854064000.0,M,7,7,False,20.0,16.0,,,5.0,5.0,11.0,15.0,2.0,4.0,,1.0,,,,,71.0,33.0,6.6,9.0,0,1.0,5.0,2.0,2.0,,,1.0,1.0,,,,,2.0,1.0,,,,1.0,,,1.0,,,,,,
10437217,away,Stockport County,Oliver Crankshaw,oliver-crankshaw,O. Crankshaw,M,7,182.0,16,M,1015711,EUR,902880000.0,M,11,11,False,18.0,13.0,1.0,1.0,2.0,3.0,11.0,17.0,,,,1.0,,,,,90.0,34.0,5.8,16.0,1,1.0,9.0,2.0,4.0,,,,,,Oliver,Crankshaw,2.0,3.0,,1.0,,,2.0,,1.0,,,,1.0,,,
10437217,away,Stockport County,Connor Jennings,connor-jennings,C. Jennings,F,18,183.0,32,M,215976,EUR,688694400.0,F,29,29,False,31.0,23.0,1.0,,6.0,8.0,17.0,23.0,4.0,6.0,2.0,8.0,,,,,90.0,45.0,7.3,13.0,2,7.0,11.0,2.0,2.0,,1.0,1.0,1.0,1.0,Connor,Jennings,,,,2.0,,,,2.0,,1.0,,,,,,1.0
10437217,away,Stockport County,Scott Quigley,scott-quigley,S. Quigley,F,,194.0,12,M,170445,EUR,715392000.0,F,22,22,True,3.0,1.0,,,,,1.0,3.0,2.0,4.0,,1.0,,,,,19.0,13.0,6.7,6.0,2,4.0,5.0,,4.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,2.0,,,,,,,
10437217,away,Stockport County,Ben Hinchliffe,ben-hinchliffe,B. Hinchliffe,G,1,178.0,21,M,860349,EUR,592358400.0,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Ben,Hinchliffe,,,,,,,,,,,,,,,,
10437217,away,Stockport County,Ryan Rydel,ryan-rydel,R. Rydel,D,3,181.0,13,M,952459,EUR,981676800.0,D,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437217,away,Stockport County,Cody Johnson,cody-johnson,C. Johnson,M,30,176.0,3,M,1394958,EUR,1078876800.0,M,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Cody Johnson,,,,,,,,,,,,,,,,,
10437217,away,Stockport County,Mark Kitching,mark-kitching,M. Kitching,M,3,188.0,12,M,548670,EUR,810172800.0,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437217,away,Stockport County,Macauley Southam,macauley-southam,M. Southam,M,23,175.0,16,M,981204,EUR,823219200.0,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437217,away,Stockport County,Antoni Sarcevic,antoni-sarcevic,A. Sarcevic,F,10,183.0,73,M,128852,EUR,700444800.0,M,10,10,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437217,away,Stockport County,Kyle Wootton,kyle-wootton,K. Wootton,F,19,188.0,247,M,761370,EUR,844992000.0,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Kyle,Wootton,,,,,,,,,,,,,,,,
