match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_challengeLost,stat_totalContest,stat_wonContest,player_sofascoreId,stat_goalAssist,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_hitWoodwork,stat_bigChanceCreated,stat_goals,stat_accurateCross,stat_bigChanceMissed,stat_punches
11450042,away,MKE Ankaragücü,Nihad Mujakić,,,nihad-mujakic,N. Mujakić,D,5,189,775,M,858004,EUR,892598400,D,18,18,False,67.0,58.0,2.0,,55.0,61.0,3.0,6.0,,1.0,,,,90.0,73.0,6.4,10.0,0.00073389,1,,,2.0,2.0,3.0,3.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,1.0,0.0646,,,,,,
11450042,away,MKE Ankaragücü,Kazımcan Karataş,,,kazimcan-karatas,K. Karataş,D,88,182,1611,M,1008884,EUR,1042675200,D,35,35,False,36.0,27.0,3.0,2.0,14.0,20.0,13.0,18.0,4.0,2.0,,,,90.0,66.0,6.6,16.0,0.00677931,1,,2.0,4.0,1.0,8.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,,,2.0,1.0,,,,,,,1.0,0.016,1.0,,,,,
11450042,away,MKE Ankaragücü,Ali Kaan Güneren,,,ali-kaan-guneren,A. K. Güneren,M,23,183,28,M,867848,EUR,955152000,M,23,23,False,24.0,22.0,3.0,3.0,15.0,16.0,7.0,8.0,1.0,2.0,,,,58.0,31.0,7.0,3.0,0.00959764,1,,,1.0,,3.0,3.0,1.0,,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,1.0,,0.0306,,,,,,
11450042,away,MKE Ankaragücü,Tolga Ciğerci,,,tolga-cigerci,T. Ciğerci,M,38,185,114,M,120298,EUR,701308800,M,30,30,False,85.0,74.0,12.0,6.0,40.0,45.0,35.0,43.0,,12.0,,,,90.0,98.0,6.8,16.0,0.0573758,2,,3.0,,,4.0,1.0,,1.0,1.0,,1.0,,2.0,1.0,True,,2.0,,,,,1.0,,1.0,0.0391,,,,1.0,,
11450042,away,MKE Ankaragücü,Olimpiu Moruțan,,,olimpiu-morutan,O. Moruțan,F,80,172,1462,M,833613,EUR,924998400,M,80,80,False,18.0,14.0,2.0,,3.0,4.0,13.0,20.0,1.0,3.0,,,,76.0,35.0,6.6,12.0,0.229332,4,,6.0,,,6.0,2.0,,,,,,1.0,1.0,1.0,,1.0,2.0,1.0,,,3.0,,1.0,3.0,0.2221,1.0,,,2.0,,
11450042,away,MKE Ankaragücü,Efkan Bekiroğlu,,,efkan-bekiroglu,E. Bekiroğlu,M,11,185,168,M,800458,EUR,811036800,M,10,10,False,28.0,26.0,,,15.0,17.0,11.0,11.0,,1.0,,,,76.0,39.0,6.9,6.0,0.0234124,2,,,,,2.0,4.0,1.0,,,,2.0,3.0,,1.0,,,2.0,1.0,,,1.0,2.0,,,0.374,,,,,1.0,
11450042,away,MKE Ankaragücü,Christian Bassogog,,,christian-bassogog,C. Bassogog,M,13,173,2514,M,818218,EUR,813974400,M,13,13,False,33.0,30.0,2.0,2.0,8.0,10.0,22.0,32.0,,4.0,,,,89.0,50.0,7.1,15.0,0.275288,1,,9.0,,,4.0,2.0,,,1.0,1.0,,,1.0,3.0,,,3.0,1.0,,,1.0,1.0,,,0.0338,,1.0,,,,
11450042,away,MKE Ankaragücü,Ali Sowe,,,ali-sowe,A. Sowe,F,9,186,1037,M,238394,EUR,771552000,F,22,22,False,16.0,13.0,,,2.0,3.0,11.0,13.0,2.0,3.0,,,,89.0,31.0,6.4,9.0,0.0461877,2,,,3.0,,7.0,1.0,1.0,1.0,,,3.0,,,1.0,,1.0,4.0,1.0,,,,1.0,,1.0,0.1529,,1.0,,,1.0,
11450042,away,MKE Ankaragücü,Pedrinho,,,pedrinho,Pedrinho,M,14,170,130,M,182385,EUR,724809600,M,8,8,True,17.0,16.0,3.0,3.0,6.0,6.0,10.0,11.0,1.0,2.0,,,,32.0,22.0,6.7,1.0,0.00787006,1,,,1.0,1.0,2.0,2.0,,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,0.0773,,,,,,
11450042,away,MKE Ankaragücü,Anastasios Chatzigiovanis,,,anastasios-chatzigiovanis,A. Chatzigiovanis,M,10,175,405,M,850770,EUR,865036800,M,7,7,True,9.0,9.0,1.0,1.0,2.0,2.0,7.0,7.0,,2.0,,,,14.0,10.0,6.6,1.0,0.0176151,0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11450042,away,MKE Ankaragücü,Riccardo Saponara,,,riccardo-saponara,R. Saponara,M,,184,173,M,126236,EUR,693273600,M,17,17,True,10.0,8.0,1.0,,2.0,3.0,6.0,7.0,,2.0,,,,14.0,16.0,6.1,6.0,0.0100114,0,,,,,4.0,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,
11450042,away,MKE Ankaragücü,Alexis Flips,,,flips-alexis,A. Flips,M,70,173,227,M,879672,EUR,948153600,M,19,19,True,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,1.0,,,0.00165016,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11450042,away,MKE Ankaragücü,Federico Macheda,Federico,Macheda,federico-macheda,F. Macheda,F,41,184,327,M,50130,EUR,682819200,F,32,32,True,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,1.0,,,0.00244738,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450042,away,MKE Ankaragücü,Ertaç Özbir,,,ertac-ozbir,E. Özbir,G,,186,92,M,126077,EUR,625276800,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450042,away,MKE Ankaragücü,Mert Çetin,,,mert-cetin,M. Çetin,D,4,189,161,M,858148,EUR,852076800,D,45,45,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450042,away,MKE Ankaragücü,Atakan Çankaya,Atakan Cankaya,,atakan-cankaya,A. Çankaya,D,35,180,44,M,1066338,EUR,898732800,M,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450042,away,MKE Ankaragücü,Arda Ünyay,,,arda-unyay,A. Ünyay,D,91,187,1954,M,1464636,EUR,1169078400,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450042,away,MKE Ankaragücü,Renaldo Cephas,Renaldo Cephas,,renaldo-cephas,R. Cephas,F,21,179,811,M,1384968,EUR,944611200,F,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
