match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalOffside,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_interceptionWon,player_sofascoreId,captain,stat_aerialLost,stat_outfielderBlock,stat_dispossessed,stat_unsuccessfulTouch,stat_fouls,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon,stat_penaltyFaced,stat_penaltyConceded
10665972,away,Al-Taawoun,Mohamed Al-Ghamdi,mohamed-al-ghamdi,M. Al-Ghamdi,D,16,180.0,7,M,1013848,EUR,760320000,D,6,6,False,7.0,5.0,,,5.0,6.0,,3.0,1.0,,,,,32.0,19.0,6.7,5.0,0,2.0,,,2.0,2.0,,,,,,,2.0,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,
10665972,away,Al-Taawoun,Naldo,naldo,Naldo,D,5,188.0,74,M,243719,EUR,588470400,D,4,4,False,39.0,32.0,9.0,4.0,26.0,28.0,6.0,11.0,4.0,6.0,,,,90.0,48.0,6.2,7.0,0,,,1.0,4.0,2.0,,,,,1.0,1.0,,,,,,1.0,1.0,,True,2.0,,,,1.0,,,,,,,
10665972,away,Al-Taawoun,Hassan Kadesh,hassan-kadesh,H. Kadesh,D,15,179.0,398,M,847235,EUR,712627200,D,14,14,False,51.0,44.0,6.0,2.0,30.0,33.0,14.0,18.0,6.0,9.0,,,,90.0,66.0,7.0,7.0,0,,,,1.0,1.0,,,,,1.0,,,,,,,,4.0,,,,2.0,,,1.0,,,,,,,
10665972,away,Al-Taawoun,Saad Yaslam Balobaid,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168.0,155,M,1066588,EUR,948931200,D,31,31,False,32.0,25.0,3.0,1.0,12.0,14.0,13.0,20.0,1.0,4.0,,,,90.0,56.0,5.3,18.0,0,2.0,,,10.0,,,,,,,,,,,Saad Yaslam Balobaid,,1.0,1.0,,,,,5.0,3.0,4.0,,,,,,,
10665972,away,Al-Taawoun,Ashraf El Mahdioui,ashraf-el-mahdioui,A. E. Mahdioui,M,18,183.0,1641,M,788348,EUR,832896000,M,18,18,False,71.0,69.0,12.0,10.0,33.0,33.0,36.0,38.0,3.0,7.0,,,,90.0,86.0,7.3,3.0,1,,,,3.0,2.0,,,,1.0,2.0,1.0,,,1.0,,,1.0,6.0,,,2.0,,,1.0,,,,,,,,
10665972,away,Al-Taawoun,Fahad Ayed Al-Rashidi,al-rashidi-fahad-ayed,F. A. Al-Rashidi,F,97,175.0,231,M,974517,EUR,863740800,M,7,7,False,15.0,13.0,,,4.0,5.0,9.0,11.0,,3.0,,,,58.0,32.0,6.8,6.0,0,1.0,,,4.0,7.0,3.0,2.0,,,3.0,2.0,2.0,,,,,,,,,,,2.0,,1.0,,,,,,,
10665972,away,Al-Taawoun,Saad Fahad Al Nasser,saad-fahad-al-nasser,S. F. A. Nasser,D,96,172.0,581,M,1118494,EUR,978912000,M,9,9,False,26.0,21.0,3.0,2.0,4.0,4.0,17.0,23.0,1.0,3.0,,,,75.0,39.0,6.2,11.0,1,1.0,,,4.0,3.0,1.0,1.0,1.0,,1.0,,1.0,,,,,1.0,,,,,,2.0,3.0,1.0,,,,,,,
10665972,away,Al-Taawoun,Álvaro Medrán,alvaro-medran,Á. Medrán,M,10,176.0,321,M,537018,EUR,763689600,M,10,10,False,70.0,61.0,2.0,1.0,23.0,24.0,38.0,48.0,1.0,8.0,,,,90.0,84.0,6.6,12.0,2,2.0,,1.0,4.0,5.0,1.0,,,2.0,2.0,,2.0,,1.0,,,2.0,,,,1.0,,,,,,,,,,,
10665972,away,Al-Taawoun,Alejandro Romero,kaku,Kaku,M,10,171.0,1012,M,788936,EUR,789782400,M,17,17,False,51.0,40.0,7.0,3.0,15.0,15.0,26.0,42.0,,4.0,,,,90.0,67.0,6.3,18.0,1,6.0,1.0,,5.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,3.0,,,,1.0,,1.0,1.0,,,,,,,,
10665972,away,Al-Taawoun,Léandre Tawamba,leandre-tawamba,L. Tawamba,F,,189.0,255,M,315224,EUR,630115200,F,3,3,False,29.0,24.0,4.0,1.0,7.0,7.0,17.0,22.0,,1.0,,,,90.0,39.0,6.9,10.0,2,,,,5.0,2.0,2.0,1.0,1.0,,1.0,1.0,,,3.0,,,,,,,1.0,1.0,2.0,2.0,1.0,,,1.0,,,,
10665972,away,Al-Taawoun,Faisal Darwish,faisal-darwish,F. D. Faraj,M,,176.0,3,M,791560,EUR,678499200,D,25,25,True,22.0,16.0,4.0,2.0,7.0,10.0,9.0,15.0,1.0,2.0,,,,58.0,37.0,5.9,12.0,0,3.0,,,5.0,3.0,1.0,,,,2.0,1.0,1.0,,,,,,1.0,,,2.0,,,2.0,2.0,,,,,,,1.0
10665972,away,Al-Taawoun,Sumaihan Al-Nabit,sumaihan-al-nabit,S. Al-Nabit,M,88,174.0,111,M,893167,EUR,827884800,M,8,8,True,12.0,10.0,,,,,11.0,14.0,,1.0,,,,32.0,18.0,6.0,7.0,0,2.0,1.0,,6.0,,,,,,,,,,1.0,,,2.0,,,,1.0,,2.0,2.0,1.0,,,,,,,
10665972,away,Al-Taawoun,Abdullah Radif,abdullah-radif,A. H. Radif,F,21,185.0,510,M,1101759,EUR,1043107200,F,49,49,True,3.0,1.0,,,,,1.0,4.0,,,,,,15.0,12.0,6.4,8.0,0,1.0,,,3.0,2.0,1.0,,,,2.0,,,,,Abdullah Radif,,,,,,,,2.0,2.0,,,,,,,,
10665972,away,Al-Taawoun,Raghed Al-Najjar,raghid-najjar,R. Al-Najjar,G,36,188.0,830,M,925920,EUR,843177600,G,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665972,away,Al-Taawoun,Awn Al Saluli,awn-al-saluli,A. A. Saluli,D,93,194.0,64,M,881830,EUR,904694400,D,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665972,away,Al-Taawoun,Ziyad Al-Sahafi,ziyad-al-sahafi,Z. Al-Sahafi,D,21,182.0,36,M,831259,EUR,782352000,D,44,44,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665972,away,Al-Taawoun,Hassan Al-Amri,hassan-al-amri,H. Al-Amri,M,7,172.0,19,M,818733,EUR,766886400,F,77,77,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665972,away,Al-Taawoun,Tariq Mohammed,tariq-mohammed,T. Mohammed,M,6,170.0,26,M,871619,EUR,810345600,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665972,away,Al-Taawoun,Turki Al Mutairi,turki-al-mutairi,T. Al-Mutairi,F,9,,12,M,1019325,EUR,991267200,F,99,99,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Turki,Al Mutairi,,,,,,,,,,,,,,,,
