match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,captain,stat_wasFouled,stat_challengeLost,stat_wonContest,stat_bigChanceCreated,stat_penaltyWon,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_bigChanceMissed,stat_goodHighClaim,stat_penaltyFaced,stat_outfielderBlock,stat_penaltyConceded,player_sofascoreId
14167899,away,Metz,Fodé Ballo-Touré,,,fode-ballo-toure,F. Ballo-Touré,D,97,177,1466,M,788170,EUR,852249600,D,97,97,False,66.0,62.0,1.0,1.0,0.0,42.0,44.0,20.0,22.0,1.0,3.0,,,,,71.0,86.0,6.7,8.0,0.00669872,,,0,,-0.02,0.06,-0.41,,,,3.0,2.0,2.0,1.0,,1.0,2.0,9.0,,,,,2.0,1.0,1.0,,,,,5.0,1.0,1.0,,,,,,,,,,
14167899,away,Metz,Koffi Kouao,,,kouao-koffi,K. Kouao,D,39,173,315,M,867575,EUR,895622400,M,39,39,False,45.0,41.0,6.0,4.0,0.0,22.0,24.0,19.0,21.0,3.0,2.0,,,,,90.0,62.0,7.0,9.0,0.0194051,,1.0,0,,0.09,0.06,-0.05,,1.0,,4.0,1.0,3.0,,,,,5.0,,,,,,4.0,3.0,,,,,1.0,3.0,,,,,,,,,,,
14167899,away,Metz,Boubacar Traoré,,,boubacar-traore,B. Traoré,M,8,183,1011,M,982613,EUR,998265600,M,8,8,False,44.0,40.0,5.0,2.0,0.0,31.0,32.0,9.0,12.0,,4.0,,,,,71.0,54.0,6.6,5.0,0.00470436,,,0,,-0.07,0.13,-0.12,,,,3.0,,1.0,3.0,,,,5.0,,,,,,5.0,3.0,,,,,,,,,,,,,,,,1.0,
14167899,away,Metz,Alpha Touré,Alpha,Touré,alpha-toure,A. Touré,M,12,180,636,M,1597191,EUR,1138147200,M,12,12,False,56.0,51.0,2.0,1.0,0.0,35.0,36.0,16.0,20.0,,4.0,,,,,90.0,64.0,6.6,7.0,0.0115637,,,0,,-0.04,0.12,-0.24,,,,5.0,,2.0,2.0,,2.0,2.0,7.0,,,,,,3.0,1.0,,,,,2.0,1.0,,,,,,,,,,,
14167899,away,Metz,Giorgi Abuashvili,,,giorgi-abuashvili,G. Abuashvili,M,9,175,496,M,985199,EUR,1044662400,M,9,9,False,28.0,24.0,3.0,2.0,0.0,14.0,16.0,10.0,12.0,1.0,2.0,,,,,45.0,43.0,6.0,11.0,0.0123691,,,1,,-0.12,-0.17,-0.15,,4.0,,4.0,2.0,,1.0,,,,1.0,2.0,,1.0,,,,,0.0405,0.0178,-0.06,,,,1.0,,,,,,,,,,
14167899,away,Metz,Gauthier Hein,,,gauthier-hein,G. Hein,M,10,170,632,M,842391,EUR,839376000,F,10,10,False,52.0,48.0,9.0,7.0,0.0,25.0,25.0,23.0,27.0,,5.0,,,,,83.0,60.0,7.0,8.0,0.0374453,,1.0,0,,-0.05,0.08,0.15,,2.0,,,,,,,,,2.0,,,,,1.0,,,,,,True,2.0,,,,,,,,,,,,
14167899,away,Metz,Cheick Tidiane Sabaly,,,cheick-tidiane-sabaly,C. T. Sabaly,F,14,168,3796,M,942834,EUR,920505600,F,14,14,False,18.0,18.0,,,0.0,8.0,8.0,10.0,10.0,1.0,2.0,,,,,90.0,37.0,7.1,7.0,0.0132697,,,0,,0.05,0.18,0.36,,,,5.0,2.0,2.0,,1.0,1.0,,6.0,3.0,,,,,3.0,3.0,,,,,2.0,,1.0,,,,,,,,,,
14167899,away,Metz,Habib Diallo,,,habib-diallo,H. Diallo,F,30,186,7542,M,802159,EUR,803433600,F,30,30,False,7.0,5.0,2.0,2.0,0.0,2.0,2.0,3.0,5.0,1.0,,,,,,84.0,15.0,6.8,4.0,0.0596434,,,1,,-0.02,0.19,0.14,,,,4.0,,1.0,,,3.0,1.0,1.0,1.0,,1.0,,,,,0.0418,0.5293,0.19,,,,,,,,,,,,,,habibdiallo28
14167899,away,Metz,Terry Yegbe,Terry Yegbe,,terry-yegbe,T. Yegbe,D,15,195,357,M,1200442,EUR,980380800,D,15,15,True,38.0,34.0,2.0,,0.0,32.0,34.0,2.0,4.0,4.0,1.0,,,,,45.0,48.0,6.1,8.0,0.00061827,,,0,,-0.01,0.0,-0.26,,,,2.0,1.0,2.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,
14167899,away,Metz,Georgiy Tsitaishvili,,,giorgi-tsitaishvili,G. Tsitaishvili,M,7,171,1454,M,875677,EUR,974505600,F,7,7,True,4.0,2.0,,,0.0,1.0,2.0,1.0,2.0,,1.0,,,,,19.0,12.0,6.5,4.0,9.044e-05,,,0,,-0.03,0.01,-0.1,,,,3.0,3.0,,,,1.0,,3.0,,,,,,1.0,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,
14167899,away,Metz,Jessy Deminguet,,,jessy-deminguet,J. Deminguet,M,20,178,128,M,902657,EUR,884131200,M,20,20,True,18.0,17.0,2.0,2.0,0.0,16.0,17.0,1.0,1.0,,1.0,,,,,19.0,18.0,6.3,1.0,0.00072622,,,0,,-0.05,0.0,-0.13,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167899,away,Metz,Ibou Sane,Ibou,Sane,sane-ibou,I. Sane,F,29,180,636,M,1470032,EUR,1111968000,F,23,23,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,,,,10.0,3.0,6.4,,0.00041793,,,0,,0.0,-0.02,-0.03,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167899,away,Metz,Joel Asoro,,,joel-asoro,J. Asoro,F,99,175,213,M,825901,EUR,925171200,F,99,99,True,3.0,2.0,,,0.0,,1.0,2.0,2.0,,1.0,,,,,9.0,4.0,6.6,1.0,0.00037332,,,0,,-0.02,0.03,0.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
14167899,away,Metz,Pape Sy,Pape Sy,,pape-sy,P. Sy,G,61,195,585,M,1463509,EUR,862531200,G,61,61,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167899,away,Metz,Maxime Colin,,,maxime-colin,M. Colin,D,2,179,51,M,128285,EUR,690163200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167899,away,Metz,Benjamin Stambouli,,,benjamin-stambouli,B. Stambouli,M,21,180,168,M,105951,EUR,650505600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167899,away,Metz,Morgan Bokele Mputu,Morgan Bokele Mputu,,morgan-bokele-mputu,M. B. Mputu,F,69,175,160,M,1394735,EUR,1079136000,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
