match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_blockedScoringAttempt,stat_dispossessed,stat_bigChanceMissed,stat_totalOffside,stat_bigChanceCreated,stat_goals,stat_savedShotsFromInsideTheBox,stat_punches,stat_errorLeadToAShot,stat_goalAssist
11284196,away,Cuiabá,Wellington Silva,wellington-silva,Wellington Silva,M,37,170,241,M,,121264,EUR,726278400,M,11,11,False,,19.0,17.0,2.0,2.0,7.0,7.0,11.0,14.0,2.0,,,79.0,28.0,7.2,4.0,0.0,0.0,0.197439,2.0,0,,,,2.0,1.0,,1.0,1.0,6.0,1.0,,,,,,,1.0,2.0,,3.0,3.0,,,,,,,,,,,
11284196,away,Cuiabá,Deyverson,deyverson,Deyverson,F,16,185,4460,M,,270287,EUR,673660800,F,16,16,False,,19.0,12.0,1.0,1.0,2.0,4.0,10.0,16.0,3.0,,,79.0,37.0,7.5,14.0,0.253,0.5102,0.025921,,2,,,,1.0,,7.0,5.0,9.0,8.0,,2.0,1.0,1.0,,,,6.0,3.0,2.0,,,,,,,,,1.0,,,,
11284196,away,Cuiabá,Nicolás Quagliata,nicolas-quagliata,Nicolás Quagliata,F,27,170,222,M,,1009556,EUR,928540800,F,25,25,True,,8.0,8.0,,,5.0,5.0,3.0,5.0,3.0,,,16.0,13.0,6.5,4.0,0.0,0.0,0.00074495,,0,,,,2.0,,,,2.0,1.0,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,,
11284196,away,Cuiabá,Vitão,vitao,Vitão,D,34,194,85,M,,1467772,EUR,969148800,D,3,3,True,,,,,,,,,,,,,11.0,2.0,6.4,,0.0,0.0,0.0,,0,,,,,,2.0,,3.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,
11284196,away,Cuiabá,Ronald,ronald,Ronald,M,8,171,426,M,,931521,EUR,866592000,M,8,8,True,,3.0,3.0,,,2.0,2.0,1.0,1.0,1.0,,,11.0,5.0,6.2,1.0,0.0,0.0,0.00010904,,0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
11284196,away,Cuiabá,Pablo Ceppelini,pablo-ceppelini,P. Ceppelini,M,,181,476,M,,146599,EUR,684547200,M,10,10,True,,2.0,2.0,,,,,3.0,3.0,1.0,,,11.0,5.0,6.5,1.0,0.0686,0.0,0.121797,1.0,1,,,,1.0,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,
11284196,away,Cuiabá,Isidro Pitta,isidro-pitta,I. Pitta,F,9,183,1815,M,,979861,EUR,934588800,F,9,9,True,,2.0,,,,,1.0,,1.0,,,,11.0,6.0,6.2,5.0,0.0,0.0,0.0,,0,,,,,,2.0,,5.0,,1.0,,,,,,,2.0,,1.0,,,,,1.0,,,,,,,,
11284196,away,Cuiabá,João Carlos,joao-carlos,J. Carlos,G,12,190,52,M,,795227,EUR,576288000,G,21,21,True,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11284196,away,Cuiabá,Yan Victor,yan-victor,Y. Victor,D,,189,30,M,,845704,EUR,811382400,M,77,77,True,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11284196,away,Cuiabá,Ricardo Cerqueira,ricardo-cerqueira,Ricardo Cerqueira,D,14,184,21,M,,1412633,EUR,1041120000,F,54,54,True,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11284196,away,Cuiabá,Juan Tavares,juan-tavares,J. Tavares,D,63,179,44,M,,1141510,EUR,1019692800,D,63,63,True,,,,,,,,,,,,,,,,,,0.0,,,0,,Juan Pablo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11284196,away,Cuiabá,João Maranini,joao-maranini,João Maranini,D,15,188,15,M,,1198000,EUR,1027123200,D,30,30,True,,,,,,,,,,,,,,,,,,0.0,,,0,,João Maranini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11284196,away,Cuiabá,Calebe Costa,calebe-costa,C. Costa,M,5,187,51,M,,1645786,EUR,1054944000,M,55,55,True,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11284196,away,Cuiabá,Iury Castilho,iury-castilho,I. Castilho,F,77,185,294,M,,795020,EUR,810345600,F,99,99,True,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
