match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_shotValueNormalized,player_lastName,stat_interceptionWon,stat_wonTackle,stat_blockedScoringAttempt,stat_outfielderBlock,stat_penaltyConceded,stat_keyPass,stat_accurateCross,stat_aerialLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId
14771888,away,Damac FC,Jamal Harkass,jamal-harkass,J. Harkass,D,15,185.0,1144,M,970761,EUR,817171200.0,D,15,15,False,,60.0,58.0,6.0,5.0,0.0,37.0,38.0,21.0,22.0,4.0,4.0,,,,,90.0,68.0,6.5,4.0,0.0124513,,1,,0.21,-0.02,-0.16,,,,2.0,4.0,2.0,,1.0,,,,1.0,,,,0.0305,-0.07,,1.0,,,,,,,3.0,,1.0,,0.0215,,,
14771888,away,Damac FC,Hassan Rubayyi,hassan-rubayyi,H. Rubayyi,D,5,,2,M,1163711,EUR,1056240000.0,D,5,5,False,,46.0,45.0,2.0,1.0,0.0,30.0,30.0,15.0,16.0,5.0,1.0,,,,,73.0,55.0,6.5,1.0,0.00597012,,0,,0.21,0.04,-0.29,,Hassan Rubayyi,,3.0,3.0,4.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,
14771888,away,Damac FC,Dhari Al-Enezi,dhari-al-enezi,D. Al-Enezi,D,20,170.0,42,M,1214301,EUR,957571200.0,D,20,20,False,True,60.0,54.0,6.0,2.0,0.0,22.0,24.0,32.0,36.0,3.0,6.0,,,,,90.0,85.0,7.0,12.0,0.057164,,1,,0.18,0.09,-0.13,,Dhari Al-Enezi,3.0,,3.0,8.0,,2.0,2.0,1.0,3.0,2.0,3.0,2.0,,0.0165,-0.15,,,1.0,,,,,,1.0,,,,,,,
14771888,away,Damac FC,Valentín Vada,valentin-vada,V. Vada,M,8,175.0,250,M,580802,EUR,826070400.0,M,8,8,False,,82.0,69.0,9.0,5.0,0.0,23.0,27.0,46.0,55.0,,1.0,,,,,90.0,93.0,7.1,16.0,0.0450807,,3,,0.08,0.05,-0.13,,,1.0,1.0,5.0,4.0,1.0,,,1.0,,,3.0,3.0,,0.8817,0.32,,1.0,,1.0,,,2.0,,,1.0,1.0,1.0,0.815,,,
14771888,away,Damac FC,Riyadh Sharahili,riyadh-sharahili,R. Sharahili,M,26,185.0,28,M,818624,EUR,735955200.0,M,26,26,False,,2.0,2.0,,,0.0,2.0,2.0,,,,,,,,,11.0,3.0,6.6,1.0,7.39e-06,,0,,0.0,,-0.01,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14771888,away,Damac FC,Jesús Medina,jesus-medina,J. Medina,M,28,179.0,371,M,589306,EUR,862358400.0,M,28,28,False,,29.0,24.0,3.0,1.0,0.0,8.0,9.0,16.0,20.0,,2.0,,,,,90.0,46.0,6.6,10.0,0.362816,,3,,0.12,-0.21,-0.13,,,4.0,,4.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,0.1606,-0.04,,2.0,1.0,1.0,1.0,,2.0,2.0,,,,,,,,
14771888,away,Damac FC,Morlaye Sylla,morlaye-sylla,M. Sylla,M,2,170.0,6357,M,822492,EUR,901497600.0,M,2,2,False,,64.0,56.0,3.0,2.0,0.0,23.0,26.0,33.0,38.0,2.0,8.0,,,,,90.0,77.0,7.2,11.0,0.0401475,,0,,0.29,0.28,0.13,,,1.0,1.0,1.0,4.0,,1.0,1.0,,2.0,,,2.0,,,,,3.0,1.0,,1.0,,,,,,,,,,,morlayesylla2
14771888,away,Damac FC,David Kaiki,david-kaiki,D. Kaiki,F,77,176.0,48,,2154548,EUR,1088208000.0,M,77,77,False,,34.0,30.0,2.0,2.0,0.0,7.0,7.0,23.0,27.0,1.0,2.0,,,,,90.0,53.0,6.3,10.0,0.0474792,,2,,-0.38,0.24,-0.18,,David Kaiki,2.0,1.0,7.0,5.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.2588,-0.44,,,1.0,,,,2.0,,,1.0,,,,,,
14771888,away,Damac FC,Yahya Naji,yahya-naji,Y. Naji,F,80,170.0,27,M,984587,EUR,920332800.0,F,80,80,False,,14.0,12.0,,,0.0,4.0,4.0,8.0,10.0,,,,,,,64.0,18.0,6.6,3.0,0.020835,,0,,-0.31,0.04,0.0,,,,,,3.0,,2.0,2.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,
14771888,away,Damac FC,Abdullah Al-Qahtani,abdullah-al-qahtani,A. Al-Qahtani,M,7,172.0,38,M,974064,EUR,854668800.0,M,7,7,True,,30.0,25.0,1.0,,0.0,5.0,6.0,20.0,24.0,,2.0,,,,,79.0,39.0,6.4,8.0,0.0412727,,1,,-0.2,0.31,-0.11,,,1.0,1.0,3.0,2.0,1.0,1.0,,,1.0,1.0,,1.0,,0.0275,-0.08,,,1.0,1.0,,,,1.0,,,,,,,,
14771888,away,Damac FC,Hazzaa Al-Ghamdi,hazzaa-al-ghamdi,H. Al-Ghamdi,F,90,174.0,33,M,1095802,EUR,979171200.0,F,90,90,True,,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,1.0,,,,,26.0,5.0,6.3,,0.00796049,,1,,-0.07,-0.01,0.0,,Hazzaa Ahmed Al-Ghamdi,,1.0,2.0,1.0,,,,,,,,1.0,1.0,0.2336,-0.51,,,,1.0,,,,,1.0,,,,,,,
14771888,away,Damac FC,Nabil Alioui,alioui-nabil,N. Alioui,F,10,175.0,374,M,873049,EUR,919296000.0,F,10,10,True,,8.0,7.0,,,0.0,2.0,3.0,5.0,5.0,,1.0,,,,,17.0,11.0,6.9,1.0,0.239878,,2,,0.34,0.06,0.0,,,1.0,,,,,,,,,,,,,0.071,-0.11,,,,2.0,,,1.0,1.0,,,,,,,,
14771888,away,Damac FC,Moataz Al-Baqaawi,moataz-al-baqaawi,M. Al-Baqaawi,G,33,180.0,23,M,892891,EUR,883872000.0,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771888,away,Damac FC,Jawad Alhassan,jawad-alhassan,J. Alhassan,D,23,175.0,11,M,1916966,EUR,1104537600.0,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Jawad Alhassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771888,away,Damac FC,Alhwsawi Sanousi Mohammed,alhwsawi-sanousi-mohammed,A. S. Mohammed,D,12,172.0,20,M,1085415,EUR,902707200.0,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Alhwsawi Sanousi Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771888,away,Damac FC,Abdulrahman Al-Obaid,abdulrahman-al-obaid,A. Al-Obaid,D,13,172.0,51,M,818705,EUR,736128000.0,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771888,away,Damac FC,Tariq Mohammed,tariq-mohammed,T. Mohammed,M,6,170.0,26,M,871619,EUR,810345600.0,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771888,away,Damac FC,Khaled Al-Semeiry,khaled-al-semeiry,K. Al-Semeiry,M,88,170.0,35,M,857390,EUR,852076800.0,M,88,88,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
