match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_shotOffTarget,stat_expectedGoals,player_firstName,player_lastName,stat_totalCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_keyPass,stat_bigChanceCreated,stat_punches,stat_accurateCross,stat_errorLeadToAGoal,stat_totalOffside,stat_blockedScoringAttempt
12763983,away,Bayer 04 Leverkusen,Nordi Mukiele,nordi-mukiele,N. Mukiele,D,20,185,6333,M,,780014,EUR,878342400,D,23,23,False,,41.0,36.0,3.0,2.0,1.0,5.0,7.0,32.0,37.0,1.0,,,,45.0,53.0,7.4,7.0,0.0629837,0,,,1.0,,3.0,,,,,1.0,,1.0,,,1.0,,,,,,,3.0,,,,1.0,1.0,,1.0,,,
12763983,away,Bayer 04 Leverkusen,Jonathan Tah,jonathan-tah,J. Tah,D,4,194,9464,M,jonatah,227672,EUR,823996800,D,4,4,False,True,94.0,86.0,5.0,3.0,0.0,21.0,24.0,65.0,70.0,,,,,90.0,102.0,6.5,10.0,0.106694,0,,,2.0,3.0,3.0,1.0,1.0,,,3.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,
12763983,away,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33854,M,edmondtapsoba,883262,EUR,917913600,D,12,12,False,,92.0,87.0,7.0,4.0,0.0,35.0,37.0,52.0,56.0,4.0,,,,90.0,103.0,7.0,6.0,0.0560041,1,,,4.0,,4.0,,,,,4.0,,,,,,,,1.0,0.0197,,,1.0,,,,,,,,,,
12763983,away,Bayer 04 Leverkusen,Piero Hincapié,piero-hincapie,P. Hincapié,D,5,184,31055,M,pierohincapie,1002837,EUR,1010534400,D,3,3,False,,60.0,55.0,3.0,2.0,0.0,17.0,20.0,38.0,40.0,3.0,,,,76.0,79.0,7.5,7.0,0.0364453,3,,1.0,4.0,5.0,6.0,2.0,,,,3.0,3.0,2.0,2.0,2.0,,2.0,,2.0,0.2836,,,,1.0,1.0,0.4635,1.0,,,,,1.0,
12763983,away,Bayer 04 Leverkusen,Granit Xhaka,granit-xhaka,G. Xhaka,M,34,185,15693,M,Granit_Xhaka,117777,EUR,717552000,M,34,34,False,,101.0,96.0,5.0,4.0,0.0,18.0,18.0,78.0,83.0,5.0,,,,90.0,114.0,6.6,12.0,0.0849637,2,,,,3.0,,,1.0,,,,,,,4.0,,3.0,,1.0,0.0844,,,,1.0,,0.0436,1.0,,,,1.0,,
12763983,away,Bayer 04 Leverkusen,Exequiel Palacios,exequiel-palacios,E. Palacios,M,25,177,12686,M,exepalaciosok,822600,EUR,907545600,M,25,25,False,,109.0,103.0,4.0,3.0,0.0,24.0,27.0,79.0,82.0,5.0,,,,90.0,123.0,7.3,8.0,0.10424,1,,,,4.0,2.0,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,2.0,,1.0,0.0307,,,,,,,2.0,,,,,,
12763983,away,Bayer 04 Leverkusen,Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,30,171,32688,M,jeremie_frimpong,970361,EUR,976406400,M,30,30,False,,26.0,24.0,1.0,1.0,0.0,3.0,5.0,23.0,26.0,1.0,,,,82.0,49.0,6.9,10.0,0.102904,1,,,,6.0,4.0,,3.0,2.0,2.0,,,1.0,1.0,2.0,1.0,3.0,,,0.0475,,,5.0,,,,2.0,,,2.0,,,1.0
12763983,away,Bayer 04 Leverkusen,Florian Wirtz,florian-wirtz,F. Wirtz,F,7,175,148828,M,FWirtz,1019322,EUR,1051920000,M,10,10,False,,64.0,57.0,1.0,,0.0,9.0,9.0,48.0,56.0,7.0,,,,89.0,78.0,7.3,11.0,0.202419,2,,1.0,,5.0,3.0,1.0,1.0,3.0,2.0,1.0,,,,1.0,1.0,1.0,,,0.1818,,,1.0,1.0,,0.1944,,,,,,1.0,1.0
12763983,away,Bayer 04 Leverkusen,Alejandro Grimaldo,alejandro-grimaldo,A. Grimaldo,M,20,171,13084,M,grimaldo35,177177,EUR,811555200,M,20,20,False,,74.0,66.0,4.0,2.0,0.0,19.0,20.0,51.0,63.0,10.0,,,,90.0,102.0,8.0,17.0,0.20806,1,,1.0,,4.0,8.0,2.0,,4.0,3.0,,,3.0,3.0,2.0,2.0,,,1.0,0.0136,,,9.0,,,,4.0,,,4.0,,1.0,
12763983,away,Bayer 04 Leverkusen,Nathan Tella,nathan-tella,N. Tella,M,23,173,3092,M,,920379,EUR,931132800,F,19,19,False,,6.0,6.0,,,0.0,,,6.0,6.0,2.0,,,,68.0,11.0,6.6,2.0,0.0122836,2,,1.0,,2.0,,,,1.0,,1.0,,,,1.0,,,,,0.1551,,,,1.0,,0.4366,,,,,,,1.0
12763983,away,Bayer 04 Leverkusen,Patrik Schick,patrik-schick,P. Schick,F,14,191,10646,M,p_shicky,280609,EUR,822441600,F,14,14,True,,7.0,5.0,,,0.0,4.0,5.0,1.0,2.0,,,,,45.0,10.0,6.4,3.0,0.00017688,0,,1.0,,2.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12763983,away,Bayer 04 Leverkusen,Jonas Hofmann,jonas-hofmann,J. Hofmann,F,7,176,2113,M,,142390,EUR,711072000,M,7,7,True,,9.0,9.0,,,0.0,3.0,3.0,6.0,6.0,,,,,22.0,11.0,6.4,,0.00768489,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763983,away,Bayer 04 Leverkusen,Arthur,arthur,Arthur,D,13,173,2974,M,,1174761,EUR,1047859200,D,13,13,True,,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,,,,8.0,9.0,6.1,2.0,0.00357839,0,,,,1.0,,,,1.0,,,,,,,,,,,,Arthur,,,,,,,,,,,,
12763983,away,Bayer 04 Leverkusen,Aleix García,aleix-garcia,A. García,M,24,173,4596,M,AlexGarcia97,796047,EUR,867456000,M,24,24,True,,6.0,6.0,1.0,1.0,0.0,1.0,1.0,5.0,5.0,1.0,,,,1.0,6.0,,,0.00462173,0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12763983,away,Bayer 04 Leverkusen,Lukáš Hrádecký,lukas-hradecky,L. Hrádecký,G,1,190,2539,M,,15219,EUR,627868800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763983,away,Bayer 04 Leverkusen,Niklas Lomb,niklas-lomb,N. Lomb,G,36,188,360,M,,142471,EUR,743817600,G,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763983,away,Bayer 04 Leverkusen,Ben Hawighorst,ben-hawighorst,B. Hawighorst,D,29,185,206,M,,1861963,EUR,1204329600,D,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Ben Hawighorst,,,,,,,,,,,,
12763983,away,Bayer 04 Leverkusen,Francis Onyeka,onyeka-francis,F. Onyeka,M,21,186,1024,M,,1414916,EUR,1177804800,F,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763983,away,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3318,M,,168903,EUR,780192000,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763983,away,Bayer 04 Leverkusen,Victor Okoh Boniface,victor-okoh-boniface,V. O. Boniface,F,22,193,28530,M,boniface_jrn,978521,EUR,977529600,F,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763983,away,Bayer 04 Leverkusen,Artem Stepanov,artem-stepanov,A. Stepanov,F,18,192,1626,M,,1489193,EUR,1186704000,F,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Artem Stepanov,,,,,,,,,,,,
