match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_goalAssist,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_outfielderBlock,stat_ownGoals,captain,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_errorLeadToAGoal
11391394,away,Le Havre,Emmanuel Sabbi,,,emmanuel-sabbi,E. Sabbi,F,11,175,311,M,880765,EUR,882921600,F,11,11,False,6.0,3.0,,,1.0,1.0,5.0,1.0,,,,87.0,24.0,6.4,8.0,0.0154501,0,2.0,,8.0,6.0,4.0,1.0,,1.0,,,4.0,,,1.0,3.0,,,,,,,,,1.0,,,,,,,,,,,
11391394,away,Le Havre,Antoine Joujou,Antoine Joujou,,joujou-antoine,A. Joujou,F,77,189,199,M,1463265,EUR,1047427200,F,21,21,False,17.0,13.0,,,4.0,4.0,14.0,1.0,4.0,,,61.0,37.0,6.7,12.0,0.00957256,2,9.0,,13.0,5.0,5.0,2.0,1.0,2.0,,3.0,1.0,2.0,,5.0,2.0,2.0,,0.0711,,1.0,,,,1.0,,,1.0,,,,,,,,
11391394,away,Le Havre,André Ayew,,,andre-ayew,A. Ayew,F,24,176,5860,M,27035,EUR,629856000,F,28,28,True,10.0,8.0,,,3.0,3.0,7.0,2.0,2.0,,,29.0,18.0,6.9,3.0,0.00933839,1,5.0,5.0,4.0,7.0,1.0,,,1.0,1.0,,1.0,1.0,,2.0,,,,0.0267,andreayew10,,,1.0,,,,,1.0,,,,,,,,
11391394,away,Le Havre,Loic Négo,,,loic-nego,L. Négo,D,7,179,819,M,54308,EUR,663897600,D,7,7,True,8.0,7.0,,,2.0,2.0,6.0,,2.0,,,20.0,11.0,6.8,2.0,0.00361245,0,5.0,,,2.0,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11391394,away,Le Havre,Samuel Grandsir,,,samuel-grandsir,S. Grandsir,M,,168,123,M,839112,EUR,839980800,F,29,29,True,,,,,,,,,,,,9.0,2.0,6.5,,,0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11391394,away,Le Havre,Steve Ngoura,,,ngoura-steve,S. Ngoura,F,9,193,398,M,1394411,EUR,1109030400,F,13,13,True,1.0,1.0,,,1.0,1.0,,,2.0,,,8.0,2.0,6.4,1.0,7.13e-06,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391394,away,Le Havre,Oualid El Hajjam,,,oualid-el-hajjam,O. E. Hajjam,D,2,180,439,M,363532,EUR,666921600,D,17,17,True,1.0,,1.0,,,1.0,,,,,,8.0,1.0,6.4,1.0,,0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11391394,away,Le Havre,Mathieu Gorgelin,,,mathieu-gorgelin,M. Gorgelin,G,16,187,120,M,123226,EUR,649814400,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391394,away,Le Havre,Yoann Salmier,,,yoann-salmier,Y. Salmier,D,21,188,61,M,785518,EUR,722304000,D,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391394,away,Le Havre,Mokrane Bentoumi,Mokrane,Bentoumi,bentoumi-mokrane,M. Bentoumi,M,28,169,178,M,1493476,EUR,1118880000,M,37,37,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391394,away,Le Havre,Alois Confais,,,confais-alois,A. Confais,M,27,174,36,M,794374,EUR,842054400,M,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
