match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_shotOffTarget,captain,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_penaltyConceded,stat_dispossessed,stat_hitWoodwork,stat_bigChanceMissed,stat_totalOffside,stat_totalKeeperSweeper
10438162,away,Marítimo,Matheus Costa,,,matheus-costa,M. Costa,D,14,188,49,M,886225,EUR,791078400,D,4,4,False,42.0,40.0,3.0,2.0,31.0,31.0,9.0,11.0,3.0,,,,,90.0,53.0,6.6,2.0,1,,,,2.0,2.0,6.0,,,,,2.0,1.0,1.0,3.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,
10438162,away,Marítimo,Renê Santos,,,rene-santos,R. Santos,M,,184,16,M,218804,EUR,703814400,D,15,15,False,45.0,37.0,8.0,2.0,32.0,36.0,5.0,9.0,6.0,,,,,73.0,54.0,6.2,9.0,0,,,,,4.0,3.0,,,,,3.0,2.0,1.0,1.0,3.0,,,1.0,,1.0,,,,,1.0,,,,,,
10438162,away,Marítimo,Fábio China,Fábio,China,fabio-china,F. China,D,,179,20,M,846657,EUR,710467200,D,45,45,False,22.0,17.0,2.0,,9.0,10.0,9.0,14.0,1.0,,,,,71.0,38.0,6.2,9.0,0,,2.0,1.0,,6.0,2.0,1.0,,,,1.0,2.0,2.0,,3.0,2.0,,1.0,2.0,1.0,,,,,1.0,,1.0,,,,
10438162,away,Marítimo,Edgar Costa,,,edgar-costa,E. Costa,F,,178,21,M,89566,EUR,545356800,M,12,12,False,23.0,18.0,3.0,2.0,8.0,10.0,11.0,18.0,3.0,,,,,68.0,34.0,7.0,9.0,2,,5.0,1.0,,1.0,3.0,,,,1.0,,1.0,1.0,2.0,1.0,3.0,,,,,1.0,True,,,,,,,,,
10438162,away,Marítimo,Rafael Brito,,,rafael-brito,R. Brito,M,8,183,129,M,983537,EUR,1011398400,M,6,6,False,30.0,29.0,3.0,3.0,15.0,16.0,14.0,14.0,1.0,,,,,45.0,32.0,6.7,1.0,0,,,,,2.0,1.0,,,,,,1.0,,,3.0,2.0,,,,,,,,,,,,,,,
10438162,away,Marítimo,Val Soares,,,val-soares,V. Soares,M,97,176,108,M,871681,EUR,858124800,M,8,8,False,39.0,35.0,5.0,4.0,25.0,26.0,11.0,14.0,6.0,,,,,90.0,53.0,6.7,9.0,2,,1.0,1.0,,3.0,3.0,,,,1.0,,2.0,2.0,1.0,2.0,1.0,,,,,1.0,,,,3.0,,1.0,,,,
10438162,away,Marítimo,Brayan Riascos,,,brayan-riascos,B. Riascos,F,94,180,216,M,537040,EUR,781747200,F,29,29,False,17.0,12.0,2.0,1.0,6.0,7.0,7.0,14.0,4.0,,,,,90.0,34.0,6.7,11.0,4,,4.0,1.0,1.0,3.0,1.0,,,,2.0,,,,,,,,1.0,,2.0,1.0,,1.0,,1.0,,2.0,,,,
10438162,away,Marítimo,Jesús Ramírez,,,jesus-ramirez,J. Ramírez,F,9,187,1078,M,987597,EUR,894240000,F,11,11,False,12.0,8.0,,,3.0,4.0,5.0,9.0,,,,,,79.0,22.0,7.0,6.0,4,,1.0,,2.0,3.0,5.0,1.0,1.0,,2.0,1.0,1.0,,1.0,2.0,,1.0,,,,,,2.0,,1.0,,,,,1.0,
10438162,away,Marítimo,Rúben Marques,Rúben Marques,,ruben-marques,R. Marques,F,74,174,3,M,1495807,EUR,1032480000,F,74,74,False,13.0,8.0,2.0,,4.0,4.0,4.0,10.0,5.0,,,,,67.0,24.0,6.4,8.0,0,,1.0,,,8.0,5.0,2.0,1.0,,,,,,4.0,2.0,,3.0,1.0,,,,,,,,,1.0,,,,
10438162,away,Marítimo,Diogo Mendes,,,mendes-diogo,D. Mendes,M,66,176,79,M,871046,EUR,885600000,M,16,16,True,13.0,12.0,,,7.0,7.0,5.0,6.0,1.0,,,,,45.0,18.0,6.6,1.0,1,,,,,1.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,
10438162,away,Marítimo,Félix Correia,,,felix-correia,F. Correia,M,27,178,1349,M,934498,EUR,980121600,F,17,17,True,5.0,5.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,,,,,23.0,9.0,6.9,,0,,,,,,2.0,1.0,1.0,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,
10438162,away,Marítimo,André Vidigal,,,andre-vidigal,A. Vidigal,M,77,176,425,M,842335,EUR,903312000,F,7,7,True,5.0,3.0,,,,1.0,3.0,4.0,,,,,,22.0,6.0,6.6,2.0,1,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
10438162,away,Marítimo,Moises Mosquera,Moises Castillo Mosquera,,moises-mosquera,M. Mosquera,D,3,188,201,M,1066212,EUR,990662400,M,3,3,True,3.0,3.0,,,3.0,3.0,,,1.0,,,,,11.0,6.0,6.5,1.0,0,,,,,,1.0,,,,,,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,
10438162,away,Marítimo,Marcelo Carné,,,marcelo-carne,M. Carné,G,1,188,61,M,243463,EUR,634262400,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438162,away,Marítimo,Paulinho Mota,,,paulinho-mota,P. Mota,D,77,176,48,M,128326,EUR,679363200,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438162,away,Marítimo,Geny Catamo,,,geny-catamo,G. Catamo,M,10,172,10919,M,1001140,EUR,980467200,F,57,57,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438162,away,Marítimo,João Afonso,,,joao-afonso,J. Afonso,M,6,181,26,M,358496,EUR,792288000,M,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438162,away,Marítimo,Bruno Xadas,,,bruno-xadas,B. Xadas,M,8,179,249,M,837410,EUR,881020800,M,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
