match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_unsuccessfulTouch,stat_dispossessed,stat_shotOffTarget,stat_totalCross,stat_totalContest,stat_wonContest,stat_accurateCross,stat_bigChanceCreated,stat_fouls,stat_totalOffside,stat_keyPass,captain,stat_aerialLost,stat_outfielderBlock,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_punches,player_sofascoreId
12625023,away,Al-Ittihad,Houssem Aouar,,,aouar-houssem,H. Aouar,M,10,175.0,14747,M,846081,EUR,899164800,M,10,10,False,41.0,27.0,1.0,1.0,0.0,7.0,8.0,20.0,33.0,3.0,,,,,,90.0,54.0,7.3,19.0,2,7.0,4.0,2.0,,1.0,1.0,1.0,,1.0,,,3.0,1.0,,2.0,2.0,,,1.0,,,,1.0,,,,1.0,,houssem_aouar
12625023,away,Al-Ittihad,Steven Bergwijn,,,steven-bergwijn,S. Bergwijn,M,34,178.0,5144,M,361798,EUR,876268800,M,34,34,False,40.0,35.0,1.0,1.0,1.0,4.0,6.0,31.0,37.0,6.0,,,,,,89.0,53.0,7.2,11.0,0,5.0,2.0,2.0,,1.0,1.0,,,,,,,,3.0,3.0,1.0,,1.0,1.0,,1.0,,,,,,,,StevenBergwijn
12625023,away,Al-Ittihad,Karim Benzema,,,karim-benzema,K. Benzema,F,90,184.0,194410,M,3306,EUR,566870400,F,9,9,False,36.0,30.0,1.0,,0.0,3.0,3.0,27.0,33.0,2.0,,,,,,90.0,47.0,7.6,9.0,1,1.0,1.0,,,,,,,1.0,,1.0,,,,2.0,1.0,,,,1.0,1.0,True,,,,,1.0,,KBenz9
12625023,away,Al-Ittihad,Hamed Al-Ghamdi,,,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162.0,225,M,985140,EUR,923011200,M,80,80,True,22.0,20.0,2.0,1.0,0.0,8.0,10.0,12.0,12.0,2.0,,,,,,28.0,25.0,6.4,3.0,0,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
12625023,away,Al-Ittihad,Abdulaziz Al-Bishi,,,abdulaziz-al-bishi,A. Al-Bishi,M,22,172.0,241,M,791417,EUR,763344000,F,22,22,True,2.0,,1.0,,0.0,,1.0,,1.0,1.0,,,,,,1.0,2.0,,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625023,away,Al-Ittihad,Saleh Al-Shehri,,,saleh-al-shehri,S. Al-Shehri,F,11,184.0,1112,M,818779,EUR,752112000,F,21,21,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,1.0,4.0,,1.0,0,2.0,2.0,,,,,1.0,,,,,,,,2.0,1.0,,,1.0,,,,,,,,,,
12625023,away,Al-Ittihad,Mohammed Al-Mahasneh,,,mohammed-al-mahasneh,M. Al-Mahasneh,G,33,180.0,55,M,1018709,EUR,862185600,G,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625023,away,Al-Ittihad,Muhannad Shanqeeti,,,muhannad-shanqeeti,M. Shanqeeti,D,13,173.0,417,M,894437,EUR,921196800,D,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625023,away,Al-Ittihad,Muath Faqeehi,Muath Muath,,muath-faqeehi,M. Faqeehi,D,42,188.0,464,M,1457521,EUR,1022716800,D,42,42,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625023,away,Al-Ittihad,Ahmed Al-Ghamdi,,,ahmed-al-ghamdi,A. Al-Ghamdi,M,27,178.0,356,M,984415,EUR,1000944000,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625023,away,Al-Ittihad,Abduleallah Hawsawi,Abduleallah Hawsawi,,abduleallah-hawsawi,A. Hawsawi,M,77,170.0,210,M,1533745,EUR,991440000,M,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625023,away,Al-Ittihad,Mohammed Fallatah,Mohammed Fallatah,,mohammed-fallatah,M. Fallatah,M,41,184.0,107,M,1916738,EUR,1184284800,M,41,41,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
