match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_wonContest,stat_outfielderBlock,stat_keyPass,captain,stat_totalCross,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goals,stat_bigChanceCreated,stat_totalOffside,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
14035857,away,RAAL La Louvière,Maxime Pau,,,maxime-pau,M. Pau,M,28,170.0,45,M,859032,EUR,954460800,M,10,10,False,23.0,17.0,2.0,1.0,0.0,8.0,9.0,9.0,14.0,3.0,,4.0,,2.0,1.0,,,,61.0,35.0,7.0,11.0,0.20906,,0,,0.25,0.03,-0.05,,,,,,,,3.0,1.0,,,,,2.0,,5.0,3.0,,,,,,,,,1.0,,,,
14035857,away,RAAL La Louvière,Sami Lahssaini,,,sami-lahssaini,S. Lahssaini,M,15,177.0,233,M,957895,EUR,906076800,M,15,15,False,36.0,29.0,10.0,5.0,0.0,9.0,10.0,20.0,26.0,4.0,,7.0,,1.0,,,,,90.0,47.0,6.8,12.0,0.207818,,0,,0.14,0.16,-0.08,,1.0,3.0,,2.0,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
14035857,away,RAAL La Louvière,Joël Ito,Joël Ito,,joel-ito,J. Ito,M,23,166.0,37,M,1593830,EUR,890956800,M,23,23,False,28.0,22.0,5.0,5.0,0.0,7.0,8.0,15.0,20.0,7.0,1.0,11.0,,3.0,2.0,,,,90.0,48.0,6.8,12.0,0.161456,,1,,0.21,0.08,-0.2,,,6.0,3.0,1.0,5.0,,4.0,,1.0,,4.0,,3.0,,,,,1.0,0.0391,0.1545,0.01,,,,,,,,
14035857,away,RAAL La Louvière,Mohamed Guindo,,,mohamed-guindo,M. Guindo,F,19,182.0,156,M,1401875,EUR,1059696000,F,9,9,False,9.0,5.0,,,0.0,2.0,2.0,3.0,7.0,5.0,,2.0,,1.0,1.0,,,,90.0,25.0,6.5,11.0,0.00261335,,2,,-0.1,0.19,0.13,,1.0,10.0,,4.0,2.0,,2.0,2.0,2.0,3.0,1.0,,,,,,2.0,1.0,0.4492,0.3342,0.06,1.0,,,,,,,
14035857,away,RAAL La Louvière,Oucasse Mendy,Oucasse Mendy,,oucasse-mendy,O. Mendy,F,29,176.0,63,M,1101178,EUR,991353600,F,29,29,False,12.0,7.0,1.0,,0.0,2.0,2.0,5.0,10.0,6.0,,1.0,,,,,,,84.0,31.0,7.5,12.0,0.172049,,2,,0.04,0.33,0.15,,4.0,10.0,,2.0,2.0,,2.0,2.0,,6.0,,,2.0,,1.0,,,2.0,0.2746,0.833,0.49,,,1.0,1.0,2.0,,,
14035857,away,RAAL La Louvière,Owen Maes,Owen Maes,,owen-maes,O. Maes,M,98,173.0,28,M,1165701,EUR,906595200,M,98,98,True,5.0,5.0,,,0.0,,,5.0,5.0,4.0,1.0,2.0,,2.0,,,,,29.0,24.0,6.4,9.0,0.00379649,,0,,-0.18,0.14,-0.08,,,7.0,2.0,3.0,1.0,,1.0,1.0,2.0,,1.0,,,,5.0,,,,,,,,,,,,,,
14035857,away,RAAL La Louvière,Sekou Sidibe,,,sekou-sidibe,S. Sidibe,M,51,172.0,71,M,909961,EUR,989020800,F,51,51,True,12.0,5.0,4.0,,0.0,2.0,3.0,3.0,9.0,,,2.0,,,,,,,29.0,17.0,6.4,8.0,0.0051228,,1,,-0.03,0.17,0.13,,,1.0,,,,1.0,,,,1.0,,,,,,,,,0.0355,,-0.22,1.0,,,,,,,
14035857,away,RAAL La Louvière,Theo Epailly,,,epailly-theo,T. Epailly,F,64,178.0,44,M,904995,EUR,918604800,F,12,12,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,,,12.0,2.0,6.5,1.0,6.58e-06,,0,,0.01,,0.13,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
14035857,away,RAAL La Louvière,Celestin De Schrevel,,,de-schrevel-celestin,C. D. Schrevel,G,1,188.0,78,M,1048440,EUR,1017705600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035857,away,RAAL La Louvière,Darío Benavides,,,dario-benavides,D. Benavides,D,19,178.0,46,M,1142092,EUR,1042329600,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035857,away,RAAL La Louvière,Mathis Riou,,,mathis-riou,M. Riou,D,26,188.0,30,M,1127857,EUR,979862400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035857,away,RAAL La Louvière,Yllan Okou,Yllan Okou,,yllan-okou,Y. Okou,D,99,189.0,112,M,1167514,EUR,1040601600,D,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035857,away,RAAL La Louvière,Nolan Gillot,,,gillot-nolan,N. Gillot,D,3,176.0,16,M,2425212,EUR,1036022400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035857,away,RAAL La Louvière,Alexis Beka Beka,,,beka-beka-alexis,A. B. Beka,M,6,175.0,379,M,1001456,EUR,985824000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
