match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_wonTackle,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_aerialWon,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_keyPass,stat_bigChanceCreated,stat_shotOffTarget,stat_hitWoodwork,stat_goodHighClaim,stat_goalAssist,stat_goals,player_sofascoreId
10407465,home,KV Kortrijk,Tom Vandenberghe,,,tom-vandenberghe,T. Vandenberghe,G,23,190,81,M,1046454,EUR,714009600,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407465,home,KV Kortrijk,Massimo Bruno,,,massimo-bruno,M. Bruno,M,17,177,59,M,94298,EUR,748224000,F,70,70,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407465,home,KV Kortrijk,Nayel Mehssatou,,,nayel-mehssatou,N. Mehssatou,M,8,172,538,M,1064174,EUR,1018569600,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407465,away,KVC Westerlo,Sinan Bolat,,,sinan-bolat,S. Bolat,G,26,187,168,M,5920,EUR,589248000,G,1,1,False,33.0,27.0,13.0,8.0,25.0,26.0,2.0,7.0,,12.0,3.0,3.0,,90.0,47.0,7.5,6.0,0,,,,,,,,,,,,,,,,,,True,,,,,,,,,4.0,,,
10407465,away,KVC Westerlo,Bryan Reynolds,,,bryan-reynolds,B. Reynolds,D,22,185,425,M,862075,EUR,993686400,D,22,22,False,45.0,42.0,6.0,4.0,29.0,29.0,14.0,18.0,1.0,8.0,,,,90.0,58.0,6.9,5.0,0,2.0,1.0,3.0,4.0,2.0,,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,
10407465,away,KVC Westerlo,Rubin Seigers,,,rubin-seigers,R. Seigers,D,4,187,36,M,794983,EUR,884476800,D,23,23,False,73.0,69.0,17.0,13.0,44.0,45.0,25.0,29.0,2.0,4.0,,,,90.0,80.0,7.5,5.0,0,1.0,,2.0,3.0,4.0,,,,,3.0,,,1.0,,3.0,,,,1.0,,,,,,,,,,,
10407465,away,KVC Westerlo,Pietro Perdichizzi,,,pietro-perdichizzi,P. Perdichizzi,D,2,182,25,M,105720,EUR,724464000,D,2,2,False,52.0,47.0,18.0,13.0,31.0,32.0,16.0,20.0,3.0,5.0,,,,90.0,61.0,7.3,5.0,2,,,1.0,2.0,4.0,,,,,1.0,,2.0,1.0,,1.0,1.0,,,1.0,,,,,,1.0,,,,,
10407465,away,KVC Westerlo,Maxim De Cuyper,,,maxim-de-cuyper,M. De Cuyper,D,29,183,4482,M,997152,EUR,977443200,D,11,11,False,49.0,37.0,9.0,5.0,13.0,18.0,25.0,33.0,,8.0,,,,90.0,70.0,7.3,19.0,1,2.0,1.0,1.0,2.0,4.0,1.0,,,,2.0,2.0,,,,1.0,,,,2.0,,1.0,,1.0,,1.0,,,,,
10407465,away,KVC Westerlo,Lucas Mineiro,,,lucas-mineiro,L. Mineiro,M,8,188,115,M,840077,EUR,825120000,M,6,6,False,30.0,24.0,3.0,2.0,9.0,11.0,15.0,19.0,1.0,1.0,,,,78.0,43.0,6.9,6.0,0,,,1.0,5.0,5.0,,,,,1.0,,1.0,4.0,1.0,,,,,3.0,,,,,,,,,,,
10407465,away,KVC Westerlo,Nicolas Madsen,,,nicolas-madsen,N. Madsen,M,24,193,1196,M,938306,EUR,953251200,M,8,8,False,65.0,56.0,8.0,5.0,23.0,25.0,33.0,42.0,,5.0,,,,90.0,74.0,8.6,12.0,4,2.0,,,,,,,,,,1.0,,,,,1.0,,,,,,2.0,3.0,,1.0,,,1.0,1.0,
10407465,away,KVC Westerlo,Halil Akbunar,,,halil-akbunar,H. Akbunar,M,77,170,143,M,217782,EUR,752803200,M,35,35,False,18.0,13.0,,,4.0,5.0,10.0,18.0,,5.0,,,,70.0,29.0,7.0,11.0,2,5.0,1.0,,4.0,2.0,1.0,,,,,1.0,1.0,3.0,,,,,,1.0,,,1.0,2.0,,1.0,,,,,
10407465,away,KVC Westerlo,Nacer Chadli,,,nacer-chadli,N. Chadli,M,,187,416,M,32492,EUR,618019200,M,5,5,False,19.0,15.0,,,4.0,5.0,11.0,14.0,,2.0,,,,62.0,26.0,6.6,7.0,2,,,,2.0,3.0,,,,,,3.0,1.0,1.0,,,1.0,,,2.0,1.0,,,1.0,,1.0,,,,,
10407465,away,KVC Westerlo,Mathias Fixelles,,,mathias-fixelles,M. Fixelles,M,11,174,39,M,876447,EUR,839721600,M,4,4,False,24.0,19.0,4.0,4.0,8.0,10.0,11.0,15.0,,5.0,,,,69.0,42.0,6.9,14.0,0,1.0,,,4.0,3.0,2.0,2.0,1.0,,2.0,5.0,,,,1.0,,,,,1.0,,,1.0,,,,,,,
10407465,away,KVC Westerlo,Lyle Foster,,,foster-lyle,L. Foster,F,9,180,7126,M,901907,EUR,967939200,F,9,9,False,23.0,17.0,1.0,1.0,4.0,4.0,13.0,20.0,,1.0,,,,90.0,39.0,7.0,13.0,3,1.0,,,4.0,4.0,1.0,2.0,1.0,,1.0,4.0,2.0,2.0,,,2.0,,,,1.0,,,2.0,,1.0,,,,,
10407465,away,KVC Westerlo,Dorgeles Nene,Nene Dorgeles,,nene-dorgeles,D. Nene,F,45,174,10332,M,1102788,EUR,1040601600,M,45,45,True,11.0,9.0,3.0,3.0,2.0,4.0,7.0,8.0,,1.0,,,,28.0,17.0,7.5,3.0,3,1.0,,,,2.0,,,,,,,1.0,,,,,,,1.0,,,1.0,,,2.0,,,,1.0,d.nene10
10407465,away,KVC Westerlo,Igor Vetokele,,,igor-vetokele,I. Vetokele,F,,173,40,M,106236,EUR,701308800,F,25,25,True,4.0,4.0,,,2.0,2.0,2.0,2.0,1.0,1.0,,,,21.0,11.0,6.4,4.0,1,,,1.0,7.0,1.0,4.0,,,,,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,
10407465,away,KVC Westerlo,Tuur Dierckx,,,tuur-dierckx,T. Dierckx,F,,171,133,M,190409,EUR,799977600,F,55,55,True,7.0,5.0,,,,,7.0,10.0,,,,,,20.0,13.0,7.0,4.0,0,3.0,2.0,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,3.0,1.0,,,,,,
10407465,away,KVC Westerlo,Roman Neustädter,,,roman-neustadter,R. Neustädter,D,33,190,123,M,38471,EUR,572140800,D,33,33,True,5.0,4.0,,,2.0,3.0,2.0,2.0,,1.0,,,,12.0,6.0,6.5,1.0,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10407465,away,KVC Westerlo,Koen Van Langendonck,,,koen-van-langendonck,K. V. Langendonck,G,30,188,44,M,247481,EUR,613353600,G,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407465,away,KVC Westerlo,Edisson Jordanov,,,edisson-jordanov,E. Jordanov,D,24,172,64,M,129922,EUR,739497600,D,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407465,away,KVC Westerlo,Muhammed Gümüşkaya,,,muhammed-gumuskaya,M. Gümüşkaya,M,10,177,179,M,929649,EUR,978307200,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
