match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_dispossessed,stat_totalContest,stat_wonContest,player_sofascoreId,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,player_firstName,player_lastName,stat_challengeLost,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_bigChanceCreated,stat_penaltyMiss,captain,stat_errorLeadToAGoal,stat_penaltySave,stat_penaltyFaced,stat_clearanceOffLine,stat_totalOffside,stat_penaltyConceded
14572718,away,Red Bull Salzburg,Mamady Diambou,diambou-mamady,M. Diambou,M,15,176,740,M,1135854,EUR,1036972800,M,15,15,False,25.0,22.0,2.0,1.0,0.0,18.0,20.0,,,1.0,,,,,,58.0,37.0,6.4,6.0,0.00088716,,1,,-0.01,0.05,-0.12,,4.0,5.0,,,,2.0,3.0,,,,1.0,2.0,2.0,1.0,1.0,0.0228,,,-0.1,1.0,,,,,,,,,,1.0,,,,,,,,,,
14572718,away,Red Bull Salzburg,Maurits Kjaergaard,maurits-kjaergaard,M. Kjaergaard,M,14,192,1408,M,987818,EUR,1056585600,M,14,14,False,26.0,25.0,2.0,2.0,0.0,17.0,17.0,,4.0,1.0,,,,,,90.0,37.0,6.7,5.0,0.0212317,,2,,0.24,0.08,-0.13,,8.0,9.0,1.0,,,3.0,3.0,1.0,,,,1.0,1.0,2.0,2.0,0.0718,0.0962,1.0,-0.09,2.0,,,,,,,,,,1.0,,,,,,,,,,1.0
14572718,away,Red Bull Salzburg,Petar Ratkov,petar-ratkov,P. Ratkov,F,20,193,1814,M,1101942,EUR,1061164800,F,21,21,False,16.0,11.0,,,0.0,4.0,5.0,1.0,2.0,1.0,,,,,,68.0,26.0,6.2,6.0,0.0105285,,2,,-0.43,0.23,0.16,,7.0,11.0,,,1.0,3.0,1.0,,,,1.0,,,,1.0,0.0691,,1.0,-0.28,,,,,2.0,,1.0,Petar,Ratkov,,1.0,,,,,,,,,,
14572718,away,Red Bull Salzburg,Yorbe Vertessen,yorbe-vertessen,Y. Vertessen,F,11,176,942,M,909958,EUR,978912000,F,11,11,False,5.0,3.0,1.0,,0.0,3.0,3.0,,,2.0,,,,,,58.0,15.0,6.2,6.0,3.368e-05,,0,,-0.19,0.15,0.0,,,2.0,,,,4.0,1.0,,,,,1.0,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
14572718,away,Red Bull Salzburg,Sota Kitano,kitano-sota,S. Kitano,M,8,172,1193,M,1185273,EUR,1092355200,F,8,8,True,11.0,8.0,,,0.0,2.0,2.0,,4.0,1.0,,,,,,32.0,19.0,6.6,6.0,0.0516719,,0,,0.14,-0.31,-0.04,,6.0,9.0,2.0,1.0,,4.0,3.0,,,,,2.0,2.0,1.0,1.0,,,1.0,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,
14572718,away,Red Bull Salzburg,Edmund Baidoo,baidoo-edmund,E. Baidoo,F,20,174,1101,M,1805062,EUR,1138579200,F,20,20,True,9.0,9.0,,,0.0,1.0,1.0,,1.0,2.0,,,,,,32.0,19.0,6.5,3.0,0.0117535,,3,,-0.02,0.26,-0.08,,8.0,8.0,,,,4.0,3.0,1.0,,,,2.0,1.0,1.0,,0.2161,0.0786,2.0,-0.47,,1.0,,,1.0,,1.0,,,2.0,1.0,,,,,,,,,,
14572718,away,Red Bull Salzburg,Kerim Alajbegović,kerim-alajbegovic,K. Alajbegović,F,27,185,4467,M,1425366,EUR,1190332800,F,27,27,True,13.0,11.0,,,0.0,2.0,2.0,,2.0,1.0,,,,,,32.0,25.0,6.8,6.0,0.0107285,,2,,0.1,0.25,-0.07,,9.0,11.0,1.0,,,3.0,4.0,2.0,,,,,,2.0,,0.1021,0.3174,1.0,-0.25,1.0,2.0,2.0,,1.0,,,,,1.0,,,,,,,,,,,
14572718,away,Red Bull Salzburg,Karim Onisiwo,karim-onisiwo,K. Onisiwo,F,9,188,464,M,165413,EUR,700790400,F,9,9,True,9.0,7.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,22.0,14.0,6.4,4.0,0.0139526,,0,,-0.31,0.28,0.16,,6.0,8.0,,,,2.0,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,
14572718,away,Red Bull Salzburg,Frans Krätzig,frans-kratzig,F. Krätzig,M,13,177,2029,M,1142249,EUR,1042502400,D,13,13,True,6.0,5.0,,,0.0,3.0,3.0,,,,,,,,,8.0,10.0,6.8,1.0,0.00401525,,0,,-0.05,0.04,0.22,,2.0,3.0,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572718,away,Red Bull Salzburg,Christian Zawieschitzky,zawieschitzky-christian,C. Zawieschitzky,G,52,184,256,M,1474199,EUR,1178064000,G,52,52,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Christian Zawieschitzky,,,,,,,,,,,,,
14572718,away,Red Bull Salzburg,Salko Hamzić,hamzic-salko,S. Hamzić,G,92,190,177,M,1493202,EUR,1158451200,G,92,92,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Salko Hamzic,,,,,,,,,,,,,
14572718,away,Red Bull Salzburg,Jannik Schuster,schuster-jannik,J. Schuster,D,44,190,229,M,1474198,EUR,1147737600,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jannik Schuster,,,,,,,,,,,,,
14572718,away,Red Bull Salzburg,Clement Bischoff,clement-bischoff,C. Bischoff,M,7,180,922,M,1481672,EUR,1134691200,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572718,away,Red Bull Salzburg,Lucas Gourna-Douath,lucas-gourna-douath,L. Gourna-Douath,M,19,185,1202,M,1012657,EUR,1060041600,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572718,away,Red Bull Salzburg,Tim Trummer,tim-trummer,T. Trummer,M,37,189,219,M,1385795,EUR,1131580800,M,37,37,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tim Trummer,,,,,,,,,,,,,
