match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,captain,stat_challengeLost,stat_interceptionWon,stat_blockedScoringAttempt,stat_totalOffside,stat_fouls,stat_aerialWon,stat_dispossessed,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,stat_outfielderBlock,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_accurateCross,stat_bigChanceCreated,stat_goals
12437859,away,Barcelona,Jules Koundé,,,jules-kounde,J. Koundé,D,23,180.0,147044,M,827212,EUR,910828800,D,23,23,False,57.0,53.0,5.0,3.0,0.0,22.0,25.0,31.0,33.0,3.0,,,90.0,82.0,7.1,8.0,0.020386,0,,1.0,,3.0,3.0,2.0,,,6.0,1.0,,1.0,2.0,,,,,1.0,,,1.0,,,JKoundé,,,,1.0,,,,,,
12437859,away,Barcelona,Eric García,,,eric-garcia,E. García,D,24,182.0,56393,M,876214,EUR,978998400,D,24,24,False,101.0,94.0,4.0,3.0,0.0,46.0,47.0,48.0,54.0,4.0,,,90.0,111.0,7.6,7.0,0.0282295,1,,,2.0,2.0,4.0,,,,3.0,1.0,1.0,,1.0,0.0489,,,,1.0,,,,2.0,,ericgm3,1.0,0.2719,,,,,,,,
12437859,away,Barcelona,Pau Cubarsí,Pau Cubarsí,,pau-cubarsi,P. Cubarsí,D,5,184.0,156448,M,1402913,EUR,1169424000,D,2,2,False,108.0,99.0,9.0,3.0,0.0,55.0,59.0,44.0,49.0,6.0,,,90.0,123.0,7.7,10.0,0.0267403,0,,,4.0,4.0,7.0,,,,7.0,2.0,2.0,1.0,,,,,,1.0,,,,5.0,,PauCubarsí,,,,1.0,,,,,,
12437859,away,Barcelona,Alejandro Balde,,,alejandro-balde,A. Balde,D,3,175.0,128076,M,997035,EUR,1066435200,D,3,3,False,49.0,45.0,2.0,1.0,0.0,22.0,23.0,24.0,34.0,5.0,,,90.0,80.0,7.5,16.0,0.191191,1,,8.0,,4.0,6.0,4.0,1.0,1.0,2.0,2.0,2.0,,1.0,0.0154,2.0,,,,,,,2.0,1.0,AlejandroBalde,,,,,,,,1.0,,
12437859,away,Barcelona,Marc Casadó,,,marc-casado,M. Casadó,M,17,172.0,64339,M,1000483,EUR,1063497600,M,17,17,False,83.0,79.0,,,0.0,37.0,38.0,42.0,46.0,3.0,,,90.0,99.0,7.5,7.0,0.0385876,0,,1.0,,1.0,7.0,1.0,1.0,,1.0,3.0,2.0,1.0,3.0,,,,,2.0,,,,,1.0,marccasado,,,,,,,,,,
12437859,away,Barcelona,Pedri,,,pedri,Pedri,M,8,174.0,636700,M,992587,EUR,1038182400,M,8,8,False,76.0,62.0,4.0,3.0,0.0,21.0,21.0,42.0,58.0,15.0,,,85.0,91.0,7.2,20.0,0.180113,0,,3.0,,4.0,4.0,4.0,2.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,Pedri,,,,,,,,1.0,,
12437859,away,Barcelona,Lamine Yamal,,,lamine-yamal,L. Yamal,M,10,180.0,1693852,M,1402912,EUR,1184284800,M,19,19,False,34.0,24.0,1.0,,1.0,3.0,3.0,23.0,33.0,4.0,,,85.0,69.0,8.1,22.0,0.914502,3,,2.0,,9.0,13.0,15.0,9.0,2.0,,1.0,,4.0,3.0,0.1958,3.0,,,,1.0,1.0,1.0,,2.0,Lamiyamal,,,,,,,,2.0,1.0,
12437859,away,Barcelona,Fermín López,Fermín López,,fermin-lopez,F. López,M,16,176.0,179218,M,1153270,EUR,1052611200,M,16,16,False,22.0,19.0,3.0,,0.0,5.0,5.0,14.0,19.0,1.0,,,45.0,31.0,6.4,7.0,0.731106,1,,2.0,2.0,6.0,1.0,3.0,1.0,1.0,,,,,,0.0186,,,2.0,,,,,,,FermínLópez,,,,,,,,,,
12437859,away,Barcelona,Raphinha,,,raphinha,Raphinha,M,11,176.0,878494,M,831005,EUR,850521600,M,11,11,False,43.0,31.0,4.0,3.0,1.0,4.0,6.0,28.0,40.0,3.0,,,89.0,59.0,8.4,17.0,0.397623,3,,3.0,,2.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.225,3.0,True,1.0,,1.0,,,1.0,1.0,Raphinha,1.0,0.0671,,,,,,1.0,1.0,
12437859,away,Barcelona,Robert Lewandowski,,,robert-lewandowski,R. Lewandowski,F,9,186.0,575097,M,41789,EUR,588124800,F,9,9,False,13.0,10.0,,,0.0,3.0,3.0,7.0,10.0,,,,90.0,24.0,7.0,7.0,0.0223576,4,,,1.0,3.0,3.0,,,3.0,1.0,,,3.0,1.0,0.4228,,,,,,,1.0,2.0,1.0,Lewa,1.0,0.1424,,,,,,,,
12437859,away,Barcelona,Dani Olmo,,,dani-olmo,D. Olmo,M,20,179.0,191682,M,789071,EUR,894499200,M,20,20,True,29.0,22.0,2.0,1.0,0.0,8.0,12.0,14.0,17.0,2.0,,,45.0,42.0,7.6,11.0,0.0207372,1,,,,1.0,5.0,2.0,2.0,,1.0,2.0,,3.0,1.0,0.4421,1.0,,,,,,,,1.0,DaniOlmo,1.0,0.9263,1.0,,,,,,,1.0
12437859,away,Barcelona,Frenkie de Jong,,,frenkie-de-jong,F. de Jong,M,21,180.0,192664,M,795222,EUR,863395200,M,21,21,True,16.0,16.0,2.0,2.0,0.0,7.0,7.0,9.0,9.0,1.0,,,14.0,16.0,6.7,,0.019856,0,,,,,,,,,,,,,,,,,,,,,,,,Frenkie,,,,,,,,,,
12437859,away,Barcelona,Ferran Torres,,,ferran-torres,F. Torres,F,7,185.0,144391,M,855833,EUR,951782400,F,7,7,True,7.0,6.0,,,0.0,,,6.0,7.0,,,,14.0,9.0,7.4,2.0,0.0145347,1,,,,,,,,,,,,1.0,,0.0503,,,,,,,,,,FerranTorres,1.0,0.1953,,,,,,,,1.0
12437859,away,Barcelona,Gerard Martín,Gerard,,gerard-martin,G. Martín,D,18,186.0,43738,M,1094827,EUR,1014681600,D,35,35,True,3.0,3.0,,,0.0,3.0,3.0,,,1.0,,,1.0,3.0,,,4.243e-05,0,,,,,,,,,,,,,,,,,,,,,,,,gerardmaartin,,,,,,,,,,
12437859,away,Barcelona,Diego Kochen,Diego Kochen,,kochen-diego,D. Kochen,G,31,188.0,12521,M,1402907,EUR,1142726400,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437859,away,Barcelona,Iñaki Peña,,,inaki-pena,I. Peña,G,13,185.0,45964,M,794949,EUR,920332800,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,inakipenya,,,,,,,,,,
12437859,away,Barcelona,Ronald Araújo,,,ronald-araujo,R. Araújo,D,4,191.0,137257,M,925097,EUR,920764800,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,RAraújo,,,,,,,,,,
12437859,away,Barcelona,Iñigo Martínez,,,inigo-martinez,I. Martínez,D,26,181.0,62317,M,173883,EUR,674438400,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,IñigoMartínez,,,,,,,,,,
12437859,away,Barcelona,Hector Fort,Héctor Fort,,fort-hector,H. Fort,D,39,185.0,45892,M,1402908,EUR,1154476800,D,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,hctorfort,,,,,,,,,,
12437859,away,Barcelona,Pablo Torre,,,pablo-torre,P. Torre,M,20,173.0,37883,M,1082981,EUR,1049328000,M,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,PabloTorre,,,,,,,,,,
12437859,away,Barcelona,Pablo Gavi,,,gavi,Gavi,M,6,173.0,250088,M,1103693,EUR,1091664000,M,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Gavi,,,,,,,,,,
12437859,away,Barcelona,Pau Víctor,,,pau-victor,P. Víctor,F,18,182.0,39072,M,1031567,EUR,1006819200,F,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,PauVíctor,,,,,,,,,,
