match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,player_jerseyNumber,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_fouls,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_totalCross,stat_challengeLost,stat_bigChanceCreated,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_totalOffside,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goalAssist,stat_penaltyWon,stat_penaltyMiss,stat_goals,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded,player_sofascoreId
10438144,away,FC Arouca,Mateus Quaresma,mateus-quaresma,M. Quaresma,D,181,70,M,874360,EUR,840672000,D,6,6,False,46.0,35.0,8.0,6.0,27.0,31.0,8.0,17.0,4.0,5.0,,,,,,84.0,96.0,7.0,24.0,,0,66,1.0,2.0,8.0,16.0,,1.0,9.0,6.0,,,3.0,3.0,,5.0,5.0,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,
10438144,away,FC Arouca,Alan Ruiz,alan-ruiz,A. Ruiz,M,181,154,M,158255,EUR,745718400,M,10,10,False,50.0,44.0,8.0,5.0,23.0,26.0,21.0,24.0,,6.0,,,,,,90.0,69.0,6.1,16.0,1.0,2,,3.0,,10.0,4.0,,3.0,4.0,1.0,1.0,,,,,5.0,3.0,,,,,,,1.0,1.0,,,,,,,,,,,,,
10438144,away,FC Arouca,Oriol Busquets,oriol-busquets,O. Busquets,M,185,483,M,817621,EUR,916790400,M,14,14,False,40.0,36.0,6.0,5.0,29.0,30.0,7.0,10.0,2.0,4.0,,,,,,73.0,46.0,6.7,6.0,,0,66,1.0,,2.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
10438144,away,FC Arouca,David Simão,david-simao,D. Simão,M,183,75,M,54672,EUR,642729600,M,5,5,False,68.0,58.0,12.0,7.0,28.0,32.0,32.0,40.0,1.0,8.0,,,,,,90.0,79.0,7.0,15.0,2.0,0,8,,,4.0,2.0,,2.0,,,,1.0,,,,2.0,2.0,,,4.0,1.0,,2.0,1.0,,,True,,,,,,,,,,,
10438144,away,FC Arouca,Antony Alves,antony-alves,A. Alves,M,178,335,M,1105971,EUR,999907200,F,11,11,False,23.0,15.0,,,8.0,8.0,7.0,17.0,,7.0,,,,,,89.0,45.0,6.8,17.0,,0,11,1.0,,5.0,5.0,3.0,1.0,1.0,1.0,,,2.0,2.0,,4.0,2.0,Antony,,2.0,,,,3.0,,1.0,,,,,,,,,,,,
10438144,away,FC Arouca,Rafa Mújica,rafa-mujica,R. Mújica,F,183,746,M,845424,EUR,909619200,F,19,19,False,13.0,10.0,1.0,1.0,4.0,5.0,6.0,8.0,3.0,2.0,,,,,,84.0,21.0,6.7,5.0,1.0,1,19,1.0,2.0,5.0,3.0,,3.0,,,1.0,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,
10438144,away,FC Arouca,Morlaye Sylla,morlaye-sylla,M. Sylla,M,170,6425,M,822492,EUR,901497600,F,2,2,False,42.0,32.0,8.0,4.0,11.0,12.0,23.0,33.0,,7.0,,,,,,90.0,63.0,7.3,15.0,2.0,2,2,3.0,1.0,8.0,7.0,2.0,2.0,5.0,4.0,1.0,,2.0,2.0,,2.0,,,,3.0,1.0,,2.0,1.0,,,,,1.0,,,,,,,,,morlayesylla2
10438144,away,FC Arouca,Yusuf Lawal,yusuf-lawal,Y. Lawal,M,175,112,M,898808,EUR,890611200,F,7,7,True,9.0,9.0,,,3.0,3.0,6.0,8.0,,2.0,,,,,,17.0,14.0,6.6,3.0,,0,24,,,1.0,2.0,,,1.0,,,,1.0,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,
10438144,away,FC Arouca,Benji Michel,benji-michel,B. Michel,M,178,150,M,935643,EUR,877564800,F,18,18,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,18.0,5.0,6.5,1.0,,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10438144,away,FC Arouca,Bruno Marques,bruno-marques,Bruno Marques,F,194,113,M,978517,EUR,919641600,F,9,9,True,,,,,,,,,,,,,,,,18.0,5.0,6.8,,1.0,2,22,,2.0,2.0,4.0,,1.0,,,1.0,,2.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
10438144,away,FC Arouca,Arsénio Nunes,arsenio-nunes,A. Nunes,F,180,45,M,252087,EUR,620438400,M,8,8,True,1.0,1.0,,,,,1.0,2.0,,,,,,,,13.0,5.0,6.7,1.0,,1,12,,,,1.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
10438144,away,FC Arouca,João Valido,joao-valido,J. Valido,G,185,54,M,973352,EUR,952041600,G,92,92,True,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438144,away,FC Arouca,Sema Velázquez,sema-velazquez,S. Velázquez,D,184,107,M,838389,EUR,652752000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438144,away,FC Arouca,Bogdan Milovanov,bogdan-milovanov,B. Milovanov,D,178,86,M,914162,EUR,892944000,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438144,away,FC Arouca,Pedro Moreira,pedro-moreira,P. Moreira,M,182,5,M,61174,EUR,605923200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438144,away,FC Arouca,Ismaila Soro,ismaila-soro,I. Soro,M,173,157,M,892808,EUR,894499200,M,23,23,True,,,,,,,,,,,,,,,,,,,,,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
