match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_interceptionWon,stat_dispossessed,stat_totalCross,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,captain,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals
11369853,away,Cercle Brugge,Boris Popović,,,boris-popovic,B. Popović,D,5,189.0,111,M,902050,EUR,951523200,D,5,5,False,36.0,11.0,12.0,3.0,6.0,16.0,5.0,20.0,13.0,4.0,9.0,1.0,,,,,,90.0,50.0,6.7,25.0,0.253,0.0,0.00845625,1,,3.0,11.0,4.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,,
11369853,away,Cercle Brugge,Christiaan Ravych,,,ravych-christiaan,C. Ravych,D,66,187.0,206,M,1191212,EUR,1027987200,D,66,66,False,26.0,20.0,3.0,,12.0,14.0,8.0,12.0,5.0,2.0,12.0,1.0,,,,,,90.0,40.0,6.9,7.0,0.0,0.0,0.473769,0,,4.0,2.0,13.0,2.0,,1.0,2.0,2.0,,6.0,2.0,1.0,,,,,,1.0,,1.0,1.0,,,,
11369853,away,Cercle Brugge,Jesper Daland,,,jesper-daland,J. Daland,D,2,188.0,224,M,958915,EUR,947116800,D,4,4,False,47.0,28.0,9.0,3.0,15.0,23.0,13.0,24.0,14.0,3.0,9.0,,,,,,,82.0,57.0,6.4,23.0,0.0,0.0,0.0443901,0,,4.0,14.0,12.0,2.0,,1.0,,,1.0,3.0,1.0,1.0,,2.0,,,,,,,,,,,
11369853,away,Cercle Brugge,Hugo Siquet,,,hugo-siquet,H. Siquet,D,41,180.0,607,M,983041,EUR,1026172800,M,41,41,False,30.0,19.0,4.0,1.0,4.0,6.0,15.0,37.0,8.0,,9.0,1.0,,,,,,82.0,67.0,7.3,26.0,0.0549,0.0,0.0630634,1,,2.0,,4.0,1.0,,,5.0,5.0,,,2.0,1.0,13.0,2.0,2.0,,1.0,,,,1.0,,,,
11369853,away,Cercle Brugge,Nils De Wilde,,,de-wilde-nils,N. D. Wilde,M,27,182.0,74,M,1101701,EUR,1043625600,M,27,27,False,34.0,16.0,4.0,,9.0,12.0,7.0,22.0,2.0,,9.0,,,,,,,66.0,40.0,6.5,19.0,0.0255,0.0,0.00624162,1,,,1.0,4.0,3.0,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,
11369853,away,Cercle Brugge,Leonardo Lopes,,,leonardo-lopes,L. Lopes,M,22,168.0,202,M,783478,EUR,912384000,M,22,22,False,38.0,22.0,5.0,3.0,5.0,7.0,17.0,32.0,7.0,1.0,6.0,,,,,,,90.0,57.0,7.1,23.0,1.021,0.8574,0.0485842,2,,4.0,5.0,9.0,1.0,1.0,,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0
11369853,away,Cercle Brugge,Jordan Semedo Varela,Jordan,Semedo Varela,jordan-varela,J. Semedo Varela,D,20,175.0,96,M,1158020,EUR,1042588800,M,77,77,False,15.0,9.0,1.0,,4.0,6.0,6.0,11.0,4.0,,1.0,1.0,,,,,,66.0,36.0,6.6,14.0,0.0,0.0,0.0210925,0,,1.0,2.0,4.0,,,1.0,1.0,1.0,2.0,2.0,,1.0,2.0,,,,,,1.0,,,,,,
11369853,away,Cercle Brugge,Thibo Somers,,,somers-thibo,T. Somers,F,24,183.0,225,M,1002804,EUR,921542400,F,34,34,False,33.0,17.0,2.0,,3.0,7.0,14.0,29.0,14.0,2.0,3.0,2.0,,,,,,90.0,61.0,7.1,29.0,0.0,0.0,0.0700306,0,,12.0,9.0,13.0,1.0,,,2.0,,5.0,,,,3.0,1.0,1.0,,,,,,1.0,True,,,
11369853,away,Cercle Brugge,Yann Gboho,,,yann-gboho,Y. Gboho,F,10,173.0,972,M,911851,EUR,979430400,F,10,10,False,22.0,13.0,,,1.0,3.0,12.0,20.0,6.0,,5.0,,,,,,,76.0,49.0,6.8,24.0,0.0669,0.0,0.0492135,1,,2.0,,9.0,1.0,,,1.0,1.0,9.0,1.0,,1.0,1.0,9.0,5.0,,1.0,,,,1.0,,,,
11369853,away,Cercle Brugge,Kévin Denkey,,,kevin-denkey,K. Denkey,F,9,181.0,3511,M,862470,EUR,975542400,F,9,9,False,33.0,22.0,1.0,1.0,7.0,7.0,15.0,26.0,7.0,,5.0,2.0,,,,,,90.0,54.0,6.8,23.0,0.0513,0.0287,0.142789,1,,11.0,5.0,17.0,,,,,,9.0,3.0,1.0,2.0,,1.0,,,,,,,,,1.0,1.0,
11369853,away,Cercle Brugge,Flávio Nazinho,,,nazinho-flavio,F. Nazinho,D,20,180.0,637,M,1006113,EUR,1058659200,D,20,20,True,7.0,3.0,,,,2.0,5.0,9.0,3.0,,1.0,2.0,,,,,,24.0,25.0,6.6,12.0,0.0,0.0,0.209166,0,,1.0,,6.0,1.0,,,1.0,,,1.0,,1.0,4.0,2.0,,,,,2.0,1.0,1.0,,,,
11369853,away,Cercle Brugge,Hannes Van Der Bruggen,,,hannes-van-der-bruggen,H. V. D. Bruggen,M,28,180.0,73,M,94290,EUR,733622400,M,28,28,True,23.0,14.0,6.0,3.0,3.0,3.0,11.0,20.0,6.0,,6.0,2.0,,,,,,24.0,33.0,6.9,10.0,0.1323,0.0,0.154186,2,,1.0,1.0,1.0,,,,3.0,2.0,1.0,,,,,,,,2.0,,,,,,,,
11369853,away,Cercle Brugge,Alan Minda,,,minda-alan,A. Minda,F,27,171.0,2590,M,1122552,EUR,1052870400,M,11,11,True,5.0,3.0,,,,1.0,3.0,4.0,2.0,,1.0,1.0,,,,,,14.0,8.0,6.7,3.0,0.0,0.0,0.0410299,0,,2.0,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11369853,away,Cercle Brugge,Edgaras Utkus,,,edgaras-utkus,E. Utkus,D,3,190.0,321,M,921180,EUR,961632000,M,3,3,True,6.0,5.0,,,,,5.0,6.0,2.0,,,,,,,,,8.0,9.0,6.4,4.0,0.0,0.0,0.0443557,0,,4.0,2.0,5.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,
11369853,away,Cercle Brugge,Kazeem Olaigbe,,,kazeem-olaigbe,K. Olaigbe,F,70,178.0,763,M,1004346,EUR,1041465600,F,19,19,True,3.0,1.0,,,,,1.0,3.0,,,,,,,,,,8.0,5.0,6.5,3.0,0.1763,0.0,0.0127655,1,,2.0,,2.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,
11369853,away,Cercle Brugge,Maxime Delanghe,,,maxime-delanghe,M. Delanghe,G,21,189.0,144,M,909953,EUR,990576000,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11369853,away,Cercle Brugge,Romaric Etonde,,,etonde-romaric,R. Etonde,F,17,,50,M,1415437,EUR,1114819200,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
