match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_outfielderBlock,stat_totalOffside,stat_challengeLost,stat_accurateCross,stat_clearanceOffLine,stat_keyPass,stat_wonContest,stat_bigChanceCreated,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_punches,stat_errorLeadToAShot,stat_bigChanceMissed,stat_hitWoodwork
12513998,away,Vitória SC,João Mendes,,,joao-mendes,J. Mendes,D,13,179,180,M,1133568,EUR,955584000,D,13,13,False,54.0,41.0,7.0,2.0,0.0,26.0,30.0,15.0,31.0,6.0,,,,90.0,87.0,6.6,24.0,0.0119762,0,,7.0,3.0,3.0,6.0,1.0,1.0,,1.0,,2.0,2.0,3.0,,,,2.0,,1.0,,,,,1.0,,,,,,,,1.0,,
12513998,away,Vitória SC,Tomás Händel,Tomás Händel,,tomas-handel,T. Händel,M,20,180,888,M,1131048,EUR,975283200,M,8,8,False,63.0,56.0,4.0,3.0,0.0,20.0,21.0,36.0,43.0,6.0,,,,90.0,73.0,7.0,10.0,0.040096,1,,1.0,,2.0,3.0,,1.0,,,2.0,1.0,1.0,,2.0,1.0,0.0177,,,,,,,,,,,,1.0,,,,,,
12513998,away,Vitória SC,Manuel Silva,,,manuel-silva,M. Silva,M,16,190,1034,M,1085740,EUR,992304000,M,6,6,False,43.0,33.0,11.0,5.0,0.0,14.0,15.0,19.0,29.0,2.0,,,,81.0,54.0,6.6,14.0,0.0101525,1,,1.0,3.0,5.0,4.0,1.0,,,,,1.0,1.0,1.0,,2.0,0.0382,2.0,,,,,,,,,,,1.0,,,,,,
12513998,away,Vitória SC,Samu,,,samu,Samu,M,20,170,212,M,785808,EUR,830044800,M,20,20,False,32.0,24.0,3.0,1.0,0.0,7.0,8.0,19.0,30.0,2.0,,,,69.0,46.0,7.6,15.0,0.438728,1,,6.0,,5.0,3.0,1.0,1.0,,,,3.0,3.0,1.0,,2.0,0.037,1.0,,,,2.0,,4.0,,,,1.0,,,0.0683,,,,
12513998,away,Vitória SC,Telmo Arcanjo,,,telmo-arcanjo,T. Arcanjo,M,18,180,559,M,1035280,EUR,993081600,F,18,18,False,24.0,21.0,1.0,1.0,0.0,5.0,5.0,17.0,22.0,,,,,62.0,42.0,7.1,10.0,0.121666,2,,3.0,,4.0,5.0,1.0,3.0,2.0,,,1.0,,1.0,3.0,,0.3141,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,
12513998,away,Vitória SC,Jesús Ramírez,,,jesus-ramirez,J. Ramírez,F,9,187,1078,M,987597,EUR,894240000,F,9,9,False,4.0,4.0,,,0.0,,,4.0,4.0,2.0,,,,69.0,14.0,6.5,4.0,0.0329811,2,,,2.0,5.0,5.0,,1.0,1.0,,,,,3.0,3.0,2.0,0.0801,2.0,,1.0,,,,,,,,1.0,,,0.3788,,,,
12513998,away,Vitória SC,Ricardo Mangas,Ricardo,Mangas,mangas-ricardo,R. Mangas,D,91,179,1156,M,878496,EUR,890179200,F,19,19,False,16.0,13.0,,,0.0,2.0,2.0,13.0,17.0,2.0,,,,90.0,32.0,7.0,10.0,0.0257345,4,,3.0,,3.0,2.0,,1.0,1.0,,,1.0,1.0,4.0,,1.0,0.7658,2.0,,1.0,,2.0,,1.0,1.0,,,2.0,1.0,,0.7775,,,1.0,1.0
12513998,away,Vitória SC,Mikel Villanueva,,,mikel-villanueva,M. Villanueva,D,17,192,343,M,836279,EUR,734745600,D,3,3,True,35.0,30.0,4.0,3.0,0.0,21.0,23.0,9.0,12.0,3.0,,,,45.0,41.0,6.5,5.0,0.00291636,0,,,1.0,2.0,3.0,,,,1.0,,2.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,
12513998,away,Vitória SC,Nuno Santos,,,nuno-santos,N. Santos,M,10,180,2173,M,930552,EUR,920332800,M,77,77,True,19.0,14.0,1.0,1.0,0.0,3.0,3.0,11.0,18.0,1.0,,,,28.0,27.0,6.8,8.0,0.00478007,2,,2.0,,1.0,2.0,,,2.0,,,1.0,,,1.0,1.0,0.0939,,,,,,,,,,,,,,,,,,1.0
12513998,away,Vitória SC,João Mendes,,,joao-mendes,J. Mendes,M,10,183,228,M,857376,EUR,782697600,M,17,17,True,5.0,5.0,,,0.0,2.0,2.0,4.0,7.0,2.0,,,,21.0,13.0,6.6,4.0,0.0275499,0,,4.0,,2.0,3.0,1.0,,,,,2.0,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,
12513998,away,Vitória SC,Nélson Oliveira,,,nelson-oliveira,N. Oliveira,F,7,186,461,M,42898,EUR,681609600,F,7,7,True,4.0,1.0,,,0.0,1.0,1.0,,3.0,,,,,21.0,5.0,6.6,3.0,2.701e-05,0,,,1.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12513998,away,Vitória SC,Gustavo Silva,,,gustavo-silva,G. Silva,F,11,180,417,M,1468082,EUR,928195200,F,71,71,True,1.0,1.0,,,0.0,,,1.0,4.0,,,,,9.0,10.0,6.7,5.0,0.00012107,0,,3.0,,3.0,1.0,,1.0,,2.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
12513998,away,Vitória SC,Charles,,,charles,Charles,G,27,186,127,M,155985,EUR,760320000,G,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513998,away,Vitória SC,Alberto Costa,Alberto Baio,,alberto-baio,A. Costa,D,20,185,2748,M,1160957,EUR,1064793600,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513998,away,Vitória SC,Miguel Maga,Miguel Maga,,miguel-maga,M. Maga,D,2,175,180,M,1131047,EUR,1037404800,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513998,away,Vitória SC,Zé Carlos,Zé Carlos,,ze-carlos,Z. Carlos,M,6,172,109,M,1138915,EUR,1004400000,M,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
