match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_wasFouled,stat_fouls,player_lastName,stat_challengeLost,stat_unsuccessfulTouch,stat_dispossessed,stat_totalOffside,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_shotOffTarget,stat_goals,stat_blockedScoringAttempt,stat_penaltyWon,stat_savedShotsFromInsideTheBox,stat_penaltyConceded,stat_penaltyFaced,stat_interceptionWon
12499482,away,Holstein Kiel,Nicolai Remberg,nicolai-remberg,N. Remberg,M,21,187,305,M,1064305,EUR,961372800,M,22,22,False,,42.0,31.0,5.0,0.0,24.0,29.0,13.0,3.0,7.0,3.0,13.0,,,,,,90.0,58.0,6.9,14.0,0.00650061,1,,,2.0,7.0,,1.0,5.0,1.0,,,3.0,2.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,0.0191,,,,,1.0,,,,,1.0
12499482,away,Holstein Kiel,John Tolkin,john-tolkin,J. Tolkin,M,47,170,602,M,1015186,EUR,1028073600,M,47,47,False,,36.0,28.0,4.0,0.0,18.0,21.0,23.0,,4.0,3.0,6.0,,,,,,90.0,64.0,7.5,18.0,0.141475,1,,,2.0,12.0,8.0,,2.0,4.0,2.0,,1.0,,,1.0,,,,,,,4.0,2.0,,,,0.0373,,,1.0,,,,,,,3.0
12499482,away,Holstein Kiel,Alexander Bernhardsson,alexander-bernhardsson,A. Bernhardsson,F,11,184,445,M,980916,EUR,905126400,F,11,11,False,,13.0,10.0,3.0,0.0,4.0,4.0,11.0,,6.0,,2.0,,,,,,87.0,30.0,6.4,8.0,0.158773,2,,,,8.0,2.0,3.0,6.0,3.0,1.0,,4.0,1.0,,1.0,,,1.0,3.0,,,1.0,2.0,,,,0.0468,,,1.0,,1.0,,,,,
12499482,away,Holstein Kiel,Steven Skrzybski,steven-skrzybski,S. Skrzybski,F,7,173,278,M,122573,EUR,722044800,F,7,7,False,,19.0,14.0,1.0,1.0,4.0,4.0,16.0,1.0,2.0,1.0,2.0,,,,,,67.0,32.0,7.3,9.0,0.275177,3,,,1.0,11.0,1.0,2.0,5.0,,,,1.0,1.0,,,,,2.0,3.0,1.0,,2.0,1.0,1.0,,1.0,0.1198,0.0346,,1.0,,1.0,,,,,1.0
12499482,away,Holstein Kiel,Shuto Machino,shuto-machino,S. Machino,F,18,185,1746,M,925910,EUR,938649600,F,18,18,False,,17.0,13.0,2.0,0.0,8.0,8.0,11.0,1.0,1.0,,2.0,,,,,,79.0,29.0,7.3,11.0,0.0420996,2,,,2.0,5.0,2.0,1.0,3.0,,,,,,,,,,1.0,3.0,1.0,,1.0,,,,1.0,0.2832,0.6533,,,1.0,1.0,,,,,
12499482,away,Holstein Kiel,Carl Johansson,carl-johansson,C. Johansson,D,5,185,82,M,347116,EUR,769651200,D,5,5,True,,3.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,,,,,,24.0,11.0,6.8,1.0,3.061e-05,0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
12499482,away,Holstein Kiel,Magnus Knudsen,magnus-knudsen,M. Knudsen,M,4,175,118,M,977919,EUR,992563200,M,24,24,True,,9.0,7.0,,0.0,2.0,3.0,6.0,1.0,2.0,1.0,2.0,,,,,,23.0,13.0,6.7,3.0,0.00321586,0,,,,5.0,,1.0,3.0,1.0,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,
12499482,away,Holstein Kiel,Finn Porath,finn-porath,F. Porath,M,27,179,117,M,789714,EUR,856656000,M,8,8,True,,4.0,3.0,1.0,0.0,2.0,2.0,4.0,,,,2.0,,,,,,11.0,10.0,6.2,5.0,0.00033001,0,,,1.0,1.0,2.0,,3.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
12499482,away,Holstein Kiel,Phil Harres,phil-harres,P. Harres,F,19,193,415,M,1121902,EUR,1017014400,F,19,19,True,,3.0,,1.0,0.0,,,4.0,,,1.0,,,,,,,11.0,8.0,6.9,4.0,0.0218828,1,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,1.0,,,1.0,0.0286,0.0653,,,,,,,,,
12499482,away,Holstein Kiel,Fiete Arp,jann-fiete-arp,F. Arp,F,7,186,976,M,877837,EUR,947116800,F,20,20,True,,1.0,,,0.0,,,3.0,,1.0,,,,,,,,12.0,7.0,6.6,3.0,0.0001878,1,,,,,2.0,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,0.1045,,,,,1.0,,,,,
12499482,away,Holstein Kiel,Timon Weiner,timon-weiner,T. Weiner,G,1,191,134,M,1140362,EUR,916617600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499482,away,Holstein Kiel,Max Geschwill,geschwill-max,M. Geschwill,D,28,182,46,M,963073,EUR,994464000,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499482,away,Holstein Kiel,Marvin Schulz,marvin-schulz,M. Schulz,M,10,186,43,M,254445,EUR,790128000,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499482,away,Holstein Kiel,Benedikt Pichler,benedikt-pichler,B. Pichler,F,11,187,206,M,843709,EUR,869356800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
