match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wasFouled,captain,stat_outfielderBlock,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_totalCross,stat_goalAssist,stat_shotOffTarget,stat_penaltyConceded,stat_keyPass,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_penaltyWon
10665993,away,Al-Nassr,Abdullah Al-Khaibari,abdullah-alkhaibari,A. Al-Khaibari,M,17,178.0,1250,M,867179,EUR,840153600,M,17,17,False,85.0,80.0,4.0,3.0,27.0,28.0,53.0,57.0,9.0,,,,90.0,92.0,6.7,7.0,1,1.0,,5.0,3.0,2.0,,,,,3.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,
10665993,away,Al-Nassr,Anderson Talisca,anderson-talisca,A. Talisca,M,94,191.0,20484,M,329245,EUR,760060800,M,94,94,False,35.0,30.0,5.0,4.0,11.0,12.0,19.0,23.0,4.0,,,,89.0,53.0,9.0,11.0,7,1.0,1.0,6.0,2.0,1.0,2.0,,,,,1.0,,,,1.0,,,3.0,,,,,1.0,2.0,5.0,3.0,,AndersonTalisca,,,,,2.0,
10665993,away,Al-Nassr,Sami Al-Najei,sami-al-najei,S. Al-Najei,M,14,181.0,886,M,832312,EUR,855273600,M,14,14,False,54.0,49.0,2.0,1.0,13.0,14.0,38.0,46.0,15.0,,,,90.0,81.0,7.6,13.0,3,,1.0,3.0,5.0,,1.0,,,1.0,3.0,1.0,,,3.0,1.0,,,1.0,6.0,,,,2.0,1.0,1.0,,,,,,2.0,,2.0,
10665993,away,Al-Nassr,Jaloliddin Masharipov,jaloliddin-masharipov,J. Masharipov,M,77,172.0,6101,M,333611,EUR,746841600,M,77,77,False,38.0,32.0,1.0,,2.0,2.0,34.0,51.0,5.0,,,,58.0,61.0,7.1,18.0,1,1.0,,5.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,15.0,,1.0,,4.0,2.0,,,,Masharipov77,,,4.0,,,
10665993,away,Al-Nassr,Vincent Aboubakar,vincent-aboubakar,V. Aboubakar,F,45,184.0,11201,M,116869,EUR,696038400,F,9,9,False,16.0,15.0,,,6.0,6.0,9.0,10.0,2.0,,,,89.0,32.0,7.0,8.0,3,3.0,1.0,7.0,2.0,1.0,3.0,,,,,1.0,,,,,,,2.0,,,,,,,2.0,1.0,2.0,aboubakarvincent,,,,,1.0,
10665993,away,Al-Nassr,Ayman Yahya,ayman-ahmed,A. Yahya,M,23,168.0,1412,M,1130539,EUR,989798400,M,23,23,True,15.0,12.0,1.0,,5.0,5.0,7.0,11.0,2.0,,,,32.0,24.0,6.9,6.0,0,,2.0,1.0,4.0,,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,1.0
10665993,away,Al-Nassr,Ali Lajami,ali-lajami,A. Lajami,D,78,175.0,1281,M,818667,EUR,830390400,D,78,78,True,12.0,8.0,3.0,1.0,6.0,8.0,2.0,5.0,1.0,,,,11.0,17.0,6.8,5.0,0,,,,1.0,,,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
10665993,away,Al-Nassr,Ali Al-Hassan,ali-al-hassan,A. Al-Hassan,M,19,183.0,1000,M,925947,EUR,857433600,M,19,19,True,13.0,11.0,,,8.0,10.0,3.0,3.0,2.0,,,,11.0,15.0,6.8,3.0,0,,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10665993,away,Al-Nassr,Khalid Al-Ghannam,khalid-al-ghannam,K. Al-Ghannam,M,17,171.0,713,M,976538,EUR,973641600,M,11,11,True,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,2.0,,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665993,away,Al-Nassr,Meshari Fahad Al-Nemer,meshari-fahad-al-nemer,M. F. Al-Nemer,F,75,180.0,439,M,1474690,EUR,1060041600,F,30,30,True,,,,,,,,,,,,,1.0,1.0,,,1,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10665993,away,Al-Nassr,Waleed Abdullah,waleed-abdullah,W. Abdullah,G,33,196.0,188,M,118139,EUR,514252800,G,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665993,away,Al-Nassr,Mohammed Al-Fatil,mohammed-al-fatil,M. Al-Fatil,D,33,181.0,549,M,328829,EUR,694483200,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665993,away,Al-Nassr,Majed Mohammed,majed-mohammed,M. Mohammed,D,50,169.0,71,M,1385284,EUR,1007337600,D,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Majed Mohammed,,,,,,,,,,,,,,,,,,
10665993,away,Al-Nassr,Abdulmajeed Al-Sulaiheem,abdulmajeed-al-sulaiheem,A. Al-Sulaiheem,M,8,165.0,600,M,538320,EUR,768960000,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
