match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_ballRecovery,stat_unsuccessfulTouch,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_interceptionWon,stat_wasFouled,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_totalTackle,stat_wonTackle,captain,stat_goalAssist,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,player_sofascoreId
11408422,away,SC Farense,Bruno Duarte,bruno-duarte,B. Duarte,F,17,182,1470,M,878830,EUR,827625600,F,9,9,False,13.0,5.0,3.0,1.0,1.0,1.0,5.0,18.0,2.0,7.0,5.0,3.0,,3.0,,,,,,90.0,31.0,7.6,15.0,0.239461,1,,6.0,3.0,,,1.0,1.0,4.0,,0.4411,0.3841,,1.0,1.0,1.0,,,,,,,,3.0,2.0,,,,,
11408422,away,SC Farense,Elves Baldé,elves-balde,E. Baldé,F,21,168,195,M,846040,EUR,938822400,F,7,7,True,10.0,8.0,3.0,1.0,5.0,5.0,3.0,8.0,1.0,1.0,3.0,4.0,,,,,,,,33.0,22.0,7.3,6.0,0.0388434,2,,3.0,,1.0,2.0,,,,,0.0219,,,,1.0,,,,,,1.0,,,2.0,2.0,1.0,,,,
11408422,away,SC Farense,Mohamed Belloumi,mohamed-belloumi,M. Belloumi,F,10,174,4940,M,1125839,EUR,1022889600,F,62,62,True,14.0,10.0,,,1.0,2.0,9.0,13.0,1.0,3.0,4.0,2.0,1.0,,,,,,,33.0,23.0,7.2,7.0,0.0965516,1,,1.0,2.0,,1.0,,,,,0.0707,,,1.0,2.0,,,2.0,1.0,,,,,1.0,,1.0,,,,b.m.belooumi.10
11408422,away,SC Farense,Pastor,pastor,Pastor,D,2,176,138,M,1046354,EUR,951004800,D,28,28,True,12.0,11.0,1.0,1.0,7.0,7.0,4.0,6.0,,4.0,,1.0,,2.0,,,,,,18.0,20.0,6.4,2.0,0.00264934,0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11408422,away,SC Farense,Vítor Gonçalves,vitor-goncalves,V. Gonçalves,M,8,174,14,M,170483,EUR,701827200,M,80,80,True,3.0,1.0,2.0,1.0,1.0,1.0,,2.0,,1.0,2.0,1.0,,1.0,,,,,,18.0,6.0,6.6,2.0,2.364e-05,0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
11408422,away,SC Farense,Rafael Barbosa,rafael-barbosa,R. Barbosa,M,27,170,124,M,823128,EUR,828057600,M,8,8,True,6.0,5.0,1.0,1.0,2.0,2.0,3.0,5.0,,1.0,1.0,1.0,,,,,,,,18.0,10.0,6.7,2.0,0.00142844,0,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
11408422,away,SC Farense,Miguel Carvalho,miguel-carvalho,M. Carvalho,G,22,185,13,M,786018,EUR,835228800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408422,away,SC Farense,Artur Jorge,artur-jorge,A. Jorge,D,44,186,53,M,310800,EUR,776822400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408422,away,SC Farense,Talocha,talocha,Talocha,D,31,180,43,M,778216,EUR,620438400,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408422,away,SC Farense,Andre Seruca,andre-seruca,A. Seruca,M,50,191,30,M,1131129,EUR,972777600,M,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,André Seruca,,,,,,,,
