match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_aerialWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_wonTackle,stat_outfielderBlock,captain,stat_blockedScoringAttempt,stat_goals,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_totalOffside
14053755,home,Feyenoord,Gijs Smal,,,gijs-smal,G. Smal,D,5,183.0,335,M,860160,EUR,872985600,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053755,home,Feyenoord,Aymen Sliti,,,aymen-sliti,A. Sliti,M,32,175.0,949,M,1479467,EUR,1143158400,F,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053755,home,Feyenoord,Gaoussou Diarra,Gaoussou Diarra,,gaoussou-diarra,G. Diarra,M,27,183.0,2471,M,1918931,EUR,1037836800,F,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053755,home,Feyenoord,Gonçalo Borges,,,goncalo-borges,G. Borges,F,11,184.0,1083,M,979221,EUR,985824000,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053755,home,Feyenoord,Casper Tengstedt,,,tengstedt-casper,C. Tengstedt,F,17,184.0,1578,M,957937,EUR,959817600,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053755,away,FC Utrecht,Vasilis Barkas,,,vasilis-barkas,V. Barkas,G,1,196.0,389,M,347726,EUR,770256000,G,1,1,False,30.0,20.0,15.0,7.0,0.0,14.0,18.0,6.0,12.0,6.0,,3.0,6.0,90.0,38.0,6.8,10.0,0.00144949,0.3501,0,0.4108,-0.05,0.02,-0.32,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
14053755,away,FC Utrecht,Siebe Horemans,,,siebe-horemans,S. Horemans,D,2,186.0,205,M,794990,EUR,896745600,D,2,2,False,9.0,9.0,1.0,1.0,0.0,3.0,3.0,6.0,6.0,,,,,45.0,24.0,6.5,2.0,0.00156394,,0,,0.04,0.01,-0.1,,1.0,,2.0,5.0,3.0,2.0,1.0,,,,,3.0,2.0,,,,,,,1.0,,,,,1.0,,,,,,,,
14053755,away,FC Utrecht,Matisse Didden,,,matisse-didden,M. Didden,D,40,198.0,168,M,996992,EUR,1002499200,D,40,40,False,49.0,42.0,7.0,4.0,0.0,27.0,29.0,15.0,20.0,3.0,1.0,,,90.0,66.0,6.7,9.0,0.0196647,,0,,0.06,0.08,-0.11,,,,3.0,6.0,3.0,2.0,,,,,,4.0,2.0,,2.0,,,1.0,,1.0,,,3.0,,3.0,,,,,,,,
14053755,away,FC Utrecht,Nick Viergever,,,nick-viergever,N. Viergever,D,24,182.0,150,M,46900,EUR,618105600,D,24,24,False,51.0,43.0,3.0,,0.0,30.0,33.0,13.0,18.0,5.0,,,,90.0,57.0,6.0,8.0,0.0069536,,0,,-0.26,0.14,-0.38,,,,,1.0,2.0,,,,,,,2.0,,,1.0,,,,,2.0,,,2.0,,1.0,True,,,,,,,
14053755,away,FC Utrecht,Souffian El Karouani,,,souffian-el-karouani,S. El Karouani,D,16,178.0,3591,M,991679,EUR,971913600,D,16,16,False,35.0,29.0,2.0,1.0,0.0,16.0,17.0,13.0,18.0,4.0,,,,90.0,57.0,5.7,18.0,0.0156214,,0,,-0.01,0.08,-0.63,,7.0,,1.0,5.0,2.0,1.0,1.0,,,,,,2.0,,2.0,,,,,,,,,2.0,,,,,,,,,
14053755,away,FC Utrecht,Alonzo Engwanda,,,alonzo-engwanda,A. Engwanda,M,27,173.0,362,M,1000548,EUR,1043625600,M,27,27,False,26.0,19.0,2.0,,0.0,11.0,15.0,8.0,11.0,1.0,,,,62.0,40.0,6.6,8.0,0.010188,,0,,-0.08,0.04,-0.07,,,,1.0,4.0,6.0,2.0,1.0,,,,,5.0,4.0,,,,,,,1.0,1.0,1.0,,3.0,,,,,,,,,
14053755,away,FC Utrecht,Zidane Iqbal,,,zidane-iqbal,Z. Iqbal,M,14,180.0,7245,M,1014225,EUR,1051401600,M,14,14,False,25.0,21.0,2.0,2.0,0.0,10.0,14.0,11.0,11.0,2.0,1.0,,,45.0,35.0,7.8,6.0,0.190962,,0,,0.26,0.03,0.49,,,,,1.0,3.0,,,,,,,1.0,1.0,,,,,,,,3.0,2.0,3.0,,1.0,,,,zidaneiqbal,,,1.0,
14053755,away,FC Utrecht,Miguel Rodríguez,,,miguel-rodriguez,M. Rodríguez,M,22,179.0,653,M,1014118,EUR,1051574400,M,22,22,False,14.0,10.0,,,0.0,5.0,7.0,5.0,7.0,2.0,,,,45.0,25.0,6.2,6.0,0.0107353,,0,,-0.18,0.06,-0.13,,,,2.0,6.0,5.0,2.0,2.0,,,,,,1.0,3.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,
14053755,away,FC Utrecht,Gjivai Zechiël,,,gjivai-zechiel,G. Zechiël,M,21,179.0,684,M,1433802,EUR,1086048000,M,21,21,False,31.0,26.0,1.0,1.0,0.0,14.0,17.0,12.0,14.0,3.0,7.0,,,90.0,53.0,7.9,14.0,0.0248083,,3,,0.01,0.41,-0.09,,,,,3.0,5.0,,1.0,,1.0,,2.0,1.0,3.0,,1.0,0.2334,0.8422,1.0,0.48,1.0,2.0,1.0,,1.0,1.0,,1.0,1.0,,,,,
14053755,away,FC Utrecht,Adrian Blake,Adrian Blake,,blake-adrian,A. Blake,F,15,170.0,321,M,1214695,EUR,1121385600,M,15,15,False,22.0,16.0,1.0,,0.0,9.0,10.0,7.0,12.0,8.0,2.0,,,90.0,38.0,6.2,10.0,0.179867,,3,,-0.26,0.32,-0.18,,,,,3.0,2.0,1.0,,,,2.0,1.0,1.0,1.0,1.0,,0.1071,0.2744,,-0.33,,2.0,,2.0,1.0,,,,,,,,,
14053755,away,FC Utrecht,Sébastien Haller,,,sebastien-haller,S. Haller,F,91,190.0,46794,M,149731,EUR,772243200,F,91,91,False,24.0,16.0,,,1.0,10.0,11.0,6.0,13.0,1.0,3.0,,,90.0,35.0,6.6,13.0,0.046036,,0,,-0.43,0.32,-0.11,,,,3.0,9.0,8.0,2.0,2.0,1.0,,,,1.0,1.0,2.0,2.0,,,2.0,,6.0,,,,,,,,,SebHaller,,,,1.0
14053755,away,FC Utrecht,Niklas Vesterlund,,,niklas-vesterlund,N. B. V. Nielsen,D,23,185.0,76,M,837010,EUR,928627200,D,23,23,True,5.0,2.0,1.0,,0.0,,1.0,2.0,4.0,1.0,,,,28.0,13.0,6.2,4.0,0.00321361,,0,,-0.08,-0.08,-0.21,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,
14053755,away,FC Utrecht,Miliano Jonathans,,,jonathans-miliano,M. Jonathans,M,26,178.0,5655,M,1211982,EUR,1081123200,F,26,26,True,16.0,12.0,1.0,,1.0,2.0,3.0,10.0,13.0,1.0,1.0,,,45.0,27.0,6.6,8.0,0.0470962,,2,,0.07,0.19,0.21,,,,,3.0,1.0,,2.0,,,1.0,,2.0,,,,0.0556,,2.0,-0.08,,2.0,1.0,,,,,1.0,,,,,,
14053755,away,FC Utrecht,David Min,,,david-min,D. Min,F,9,194.0,359,M,966429,EUR,930096000,F,9,9,True,12.0,9.0,,,0.0,4.0,4.0,5.0,8.0,1.0,1.0,,,45.0,20.0,6.4,5.0,0.0621941,,0,,-0.04,0.03,0.16,,,,,3.0,2.0,,1.0,,,,,3.0,,,2.0,,,2.0,,2.0,,,1.0,,,,,,,,,,
14053755,away,FC Utrecht,Can Bozdoğan,,,can-bozdogan,C. Bozdoğan,M,8,175.0,305,M,934249,EUR,986428800,M,8,8,True,22.0,20.0,1.0,1.0,0.0,14.0,15.0,6.0,7.0,2.0,,,,28.0,26.0,6.4,2.0,0.00260073,,1,,-0.02,0.04,-0.05,,,,5.0,5.0,3.0,,,,,1.0,,,1.0,1.0,,0.0625,,,-0.08,1.0,,,,,,,,,,,,,
14053755,away,FC Utrecht,Derry Murkin,,,derry-murkin,D. Murkin,D,2,183.0,173,M,946561,EUR,933033600,D,55,55,True,11.0,7.0,1.0,,0.0,3.0,5.0,4.0,6.0,2.0,,,,17.0,13.0,7.3,4.0,0.00571497,,1,,-0.05,0.01,-0.21,,,,,,,,,,,,1.0,,,,,0.0303,0.3145,,0.54,,,,,,,,,1.0,,,,,
14053755,away,FC Utrecht,Kevin Gadellaa,,,kevin-gadellaa,K. Gadellaa,G,33,210.0,174,M,1169107,EUR,1049760000,G,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053755,away,FC Utrecht,Michael Brouwer,,,michael-brouwer,M. Brouwer,G,25,187.0,76,M,252027,EUR,727574400,G,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053755,away,FC Utrecht,Kolbeinn Finnsson,,,kolbeinn-finnsson,K. Finnsson,D,5,181.0,95,M,797522,EUR,935539200,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053755,away,FC Utrecht,Mike Eerdhuijzen,,,mike-eerdhuijzen,M. Eerdhuijzen,D,44,194.0,180,M,947842,EUR,963446400,D,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053755,away,FC Utrecht,Jaygo van Ommeren,Jaygo van Ommeren,,jaygo-van-ommeren,J. v. Ommeren,M,46,,81,M,1957736,EUR,1210204800,M,46,46,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053755,away,FC Utrecht,Emirhan Demircan,Emirhan Demircan,,emirhan-demircan,E. Demircan,F,17,181.0,421,M,1402994,EUR,1106179200,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
