match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_goalAssist,stat_aerialLost,stat_aerialWon,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_fouls,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_errorLeadToAGoal
10665992,away,Al-Fateh,Mohammed Petros,petros,Petros,M,,182.0,273,M,552678,EUR,612403200.0,M,6,6,False,45.0,38.0,2.0,,19.0,23.0,19.0,22.0,,9.0,,,,,87.0,52.0,6.6,9.0,0,,3.0,6.0,,3.0,3.0,,,,,2.0,,,,,,1.0,,,,1.0,,,2.0,,,,,,,
10665992,away,Al-Fateh,Majed Omar Kanabah,majed-omar-kanabah,M. O. Kanabah,M,12,172.0,36,M,828444,EUR,730771200.0,M,12,12,False,32.0,27.0,3.0,1.0,12.0,14.0,15.0,18.0,,6.0,,,,,78.0,36.0,6.3,6.0,0,,5.0,1.0,,,,,,,1.0,,,,,,,1.0,1.0,,,1.0,2.0,,1.0,,,,,,,
10665992,away,Al-Fateh,Mourad Batna,batna-mourad,M. Batna,M,11,185.0,1192,M,880790,EUR,646444800.0,F,11,11,False,19.0,17.0,1.0,,3.0,3.0,15.0,21.0,3.0,4.0,,,,,90.0,44.0,7.0,13.0,3,5.0,10.0,6.0,6.0,,,1.0,,,3.0,1.0,1.0,1.0,1.0,,,2.0,1.0,,,1.0,,1.0,3.0,3.0,1.0,,3.0,,,
10665992,away,Al-Fateh,Firas Al-Buraikan,firas-al-buraikan,F. Al-Buraikan,F,9,181.0,1082,M,893307,EUR,958262400.0,F,9,9,False,21.0,17.0,1.0,,4.0,5.0,13.0,17.0,2.0,3.0,,,,,90.0,30.0,6.7,8.0,1,1.0,4.0,1.0,1.0,,,2.0,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,2.0,,,,,,,,,
10665992,away,Al-Fateh,Ziyad Aljari,ziyad-aljari,Z. Aljari,D,4,182.0,17,M,1049202,EUR,1005782400.0,D,3,3,True,10.0,9.0,,,8.0,9.0,1.0,1.0,3.0,2.0,,,,,36.0,17.0,6.4,1.0,0,,1.0,2.0,,2.0,,,,,1.0,,,,,1.0,,,,Ziyad Aljari,,,,,,,,,,,,
10665992,away,Al-Fateh,Salem Alnajdi,alnajdi-salem,S. Alnajdi,D,83,178.0,1037,M,1475427,EUR,1043625600.0,M,83,83,True,8.0,6.0,1.0,,4.0,5.0,2.0,5.0,1.0,1.0,,,,,12.0,20.0,6.6,5.0,0,2.0,,3.0,,1.0,,1.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,
10665992,away,Al-Fateh,Hassan Al Salis,hassan-al-salis,H. A. Salis,M,9,181.0,9,M,1066589,EUR,962755200.0,F,99,99,True,2.0,1.0,1.0,,,,1.0,2.0,,,,,,,12.0,6.0,5.7,3.0,1,,3.0,1.0,1.0,,,,,,,,,,1.0,,,1.0,,Hassan Al Salis,,,1.0,,1.0,,,,,1.0,,
10665992,away,Al-Fateh,Mohammed Al-Fuhaid,mohammed-al-fuhaid,M. Al-Fuhaid,M,28,171.0,10,M,818616,EUR,631843200.0,M,14,14,True,11.0,8.0,,,3.0,5.0,5.0,6.0,1.0,4.0,,,,,12.0,13.0,4.3,4.0,0,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0
10665992,away,Al-Fateh,Hussain Al Moqahwi,al-moqahwi-hussain,H. A. Moqahwi,M,,173.0,17,,792391,EUR,575164800.0,M,8,8,True,11.0,8.0,2.0,,3.0,3.0,5.0,8.0,,,,,,,16.0,13.0,6.2,4.0,0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
10665992,away,Al-Fateh,Mustafa Malaika,mustafa-malaika,M. Malaika,G,1,184.0,41,M,818855,EUR,516931200.0,G,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665992,away,Al-Fateh,Nouh Al-Mousa,nouh-al-mousa,N. Al-Mousa,M,,175.0,17,M,818614,EUR,667267200.0,M,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665992,away,Al-Fateh,Othman Al-Othman,othman-al-othman,O. Al-Othman,M,88,167.0,30,M,1096521,EUR,1050364800.0,M,88,88,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Othman Alothma,,,,,,,,,,,,
10665992,away,Al-Fateh,Ali Al-Jassem,ali-salah-aljassem,A. Al-Jassem,F,17,167.0,6,M,1096522,EUR,984441600.0,M,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Ali Salah Aljassem,,,,,,,,,,,,
