match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_shotValueNormalized,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_interceptionWon,stat_ownGoals,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_dispossessed,stat_outfielderBlock,stat_totalOffside,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_lastManTackle,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_hitWoodwork,stat_accurateCross
14053843,away,Fortuna Sittard,Mohamed Ihattaren,mohamed-ihattaren,M. Ihattaren,M,52,182.0,2927,M,929633,EUR,1013472000,M,52,52,False,27.0,22.0,3.0,2.0,0.0,11.0,12.0,11.0,15.0,,1.0,,,45.0,30.0,6.3,7.0,0.0149449,134.40984542066,13.0,52.642289954589,2.0,,1,,-0.15,0.28,-0.23,,,,,2.0,,,,1.0,,,,0.0164,11.748414460634,36.486135759893,-0.11,,1.0,,,,2.0,,,,,,,1.0,,,,,,,,,
14053843,away,Fortuna Sittard,Lance Duijvestijn,lance-duijvestijn,L. Duijvestijn,M,70,179.0,152,M,946505,EUR,916358400,M,70,70,False,38.0,31.0,,,0.0,11.0,15.0,20.0,23.0,,2.0,,,85.0,47.0,6.2,10.0,0.389576,75.237989960937,12.0,10.962134063289,1.0,,1,,0.01,0.14,-0.3,,,,,4.0,3.0,,,1.0,2.0,2.0,1.0,0.1977,9.8740273080859,9.9328215528117,-0.55,,,,1.0,,1.0,,1.0,,2.0,,,2.0,,,,,1.0,,,,
14053843,away,Fortuna Sittard,Kaj Sierhuis,kaj-sierhuis,K. Sierhuis,F,9,180.0,531,M,855847,EUR,893635200,F,9,9,False,28.0,23.0,,,0.0,9.0,10.0,14.0,18.0,,1.0,,,80.0,47.0,6.1,13.0,0.0174391,112.00172240778,9.0,36.693565220351,2.0,,3,,-0.19,0.02,-0.03,,,,,9.0,5.0,3.0,,2.0,,,1.0,0.5295,20.570399774385,46.628826881614,-0.6,,4.0,4.0,,,3.0,,,,2.0,,1.0,,1.0,,,0.2202,1.0,,,,
14053843,away,Fortuna Sittard,Shawn Adewoye,shawn-adewoye,S. Adewoye,D,4,183.0,158,M,989586,EUR,962236800,D,4,4,True,22.0,19.0,2.0,1.0,0.0,13.0,14.0,6.0,8.0,2.0,3.0,,,45.0,29.0,6.7,4.0,0.00558598,30.681860506985,5.0,-4.5812839970549,0.0,,0,,-0.01,0.05,0.18,,,,,2.0,2.0,,,,,,,,,,,,,2.0,1.0,,1.0,2.0,,,,2.0,,,,,,,,,,,
14053843,away,Fortuna Sittard,Kristoffer Peterson,kristoffer-peterson,K. Peterson,M,7,180.0,135,M,366942,EUR,785980800,F,7,7,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,,,,20.0,13.0,6.4,7.0,0.00317602,94.656161491918,8.0,18.958425963513,2.0,,1,,-0.05,0.01,0.13,,,,3.0,2.0,1.0,2.0,,,1.0,1.0,,0.0313,13.305294021374,39.713387130993,-0.08,,,,,,2.0,,,,,,,,,,,,,1.0,,,
14053843,away,Fortuna Sittard,Yassin Oukili,oukili-yassin,Y. Oukili,M,5,195.0,494,M,1010846,EUR,978480000,M,5,5,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,1.0,,,,10.0,8.0,6.3,2.0,0.00041883,,,,,,0,,-0.01,,-0.01,,,,,3.0,,,,,,,,,,,,,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,
14053843,away,Fortuna Sittard,Paul Gladon,paul-gladon,P. Gladon,F,19,188.0,61,M,148615,EUR,700876800,F,19,19,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,10.0,4.0,6.5,,0.00084782,,,,,,0,,-0.02,,0.13,,,,,2.0,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
14053843,away,Fortuna Sittard,Jasper Dahlhaus,jasper-dahlhaus,J. Dahlhaus,D,8,176.0,32,M,1048758,EUR,1006819200,D,8,8,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,,,,8.0,6.0,6.8,,0.00268758,30.012636124299,2.0,20.745876277565,0.0,,0,,0.03,0.02,0.0,,,,,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
14053843,away,Fortuna Sittard,Nick Marsman,nick-marsman,N. Marsman,G,32,188.0,65,M,70927,EUR,654739200,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053843,away,Fortuna Sittard,Niels Martens,niels-martens,N. Martens,G,25,201.0,18,M,1513291,EUR,1083888000,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Niels Martens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053843,away,Fortuna Sittard,Syb van Ottele,syb-van-ottele,S. v. Ottele,D,6,185.0,93,M,961686,EUR,1012608000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053843,away,Fortuna Sittard,Alen Halilović,alen-halilovic,A. Halilović,M,10,169.0,1720,M,277331,EUR,835056000,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053843,away,Fortuna Sittard,Moussa Gbemou,moussa-gbemou,M. Gbemou,M,46,,15,M,2207814,EUR,1189296000,M,46,46,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053843,away,Fortuna Sittard,Tristan Schenkhuizen,tristan-schenkhuizen,T. Schenkhuizen,M,38,178.0,40,M,1386737,EUR,1089590400,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Tristan,Schenkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
