match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_aerialWon,stat_onTargetScoringAttempt,stat_wasFouled,player_sofascoreId,stat_accurateCross,stat_shotOffTarget,stat_keyPass,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_dispossessed,stat_hitWoodwork,stat_penaltyWon,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_outfielderBlock,stat_penaltyFaced,stat_punches,stat_penaltyConceded
10406916,away,KV Mechelen,Geoffry Hairemans,,,geoffry-hairemans,G. Hairemans,F,11,184,140,M,58917,EUR,688003200,F,7,7,False,,29.0,24.0,4.0,2.0,11.0,13.0,13.0,20.0,1.0,4.0,,,74.0,45.0,7.0,10.0,1,4.0,1.0,6.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,4.0,,,,1.0,,,1.0,,,,,,,,,,
10406916,away,KV Mechelen,Yonas Malede,Yonas,Malede,yonas-malede,Y. Malede,F,15,188,72,M,921826,EUR,942537600,F,10,10,False,,16.0,8.0,,,3.0,5.0,5.0,11.0,,1.0,,,90.0,39.0,6.6,19.0,0,,10.0,9.0,,,1.0,1.0,4.0,2.0,1.0,2.0,,5.0,,,,1.0,2.0,1.0,,6.0,,,,,1.0,2.0,,,
10406916,away,KV Mechelen,Nikola Storm,,,nikola-storm,N. Storm,F,26,178,277,M,149796,EUR,780883200,F,11,11,False,,29.0,25.0,3.0,3.0,11.0,14.0,18.0,22.0,,7.0,,,90.0,50.0,6.8,15.0,0,7.0,5.0,2.0,1.0,,,,3.0,,,,,1.0,,4.0,,,2.0,1.0,,3.0,,,,,,,,,
10406916,away,KV Mechelen,Milan Robberechts,,,milan-robberechts,M. Robberechts,F,39,172,94,M,1128428,EUR,1078358400,F,39,39,True,,2.0,2.0,,,,,2.0,2.0,,,,,16.0,3.0,6.5,,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10406916,away,KV Mechelen,Frederic Soelle Soelle,Frederic Soelle Soelle,,frederic-soelle-soelle,F. S. Soelle,F,19,190,128,M,1195742,EUR,1135382400,F,28,28,True,,2.0,2.0,,,2.0,2.0,,,,,,,16.0,4.0,6.5,,0,,3.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,,,,
10406916,away,KV Mechelen,Ngal'ayel Mukau,Ngal'ayel Mukau,,ngalayel-mukau,N. Mukau,M,17,188,7494,M,1391541,EUR,1099440000,M,34,34,True,,9.0,9.0,,,6.0,6.0,3.0,3.0,,,,,8.0,15.0,6.6,1.0,0,,3.0,2.0,1.0,,1.0,1.0,,,1.0,,,1.0,,,,,1.0,,,,,,,,,1.0,,,
10406916,away,KV Mechelen,Oskar Annell,,,annell-oskar,O. Annell,G,31,190,34,M,1445113,EUR,1108425600,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406916,away,KV Mechelen,Jannes Van Hecke,,,jannes-van-hecke,J. V. Hecke,M,78,175,70,M,965741,EUR,1011052800,M,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406916,away,KV Mechelen,Bilal Bafdili,,,bafdili-bilal,B. Bafdili,M,11,180,191,M,1445119,EUR,1091491200,M,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406916,away,KV Mechelen,Bill Antonio,Bill Antonio,,bill-antonio,B. Antonio,F,38,177,214,M,1158921,EUR,1031011200,F,38,38,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
