match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_dispossessed,stat_totalContest,stat_wonContest,player_sofascoreId,stat_shotOffTarget,stat_interceptionWon,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_clearanceOffLine,stat_totalOffside
10388415,away,FC Augsburg,Ermedin Demirović,,,ermedin-demirovic,E. Demirović,F,9,184,5628,M,878081,EUR,890784000,M,9,9,False,22.0,11.0,,,2.0,5.0,9.0,18.0,5.0,8.0,8.0,,,90.0,50.0,6.8,19.0,0.0,0.0,0.00688599,0,,1.0,,2.0,4.0,,,1.0,2.0,1.0,2.0,,1.0,4.0,,1.0,,,e.demirovic29,,2.0,,,,,,,,,
10388415,away,FC Augsburg,Florian Niederlechner,Florian,Niederlechner,florian-niederlechner,F. Niederlechner,F,7,186,341,M,156146,EUR,656726400,F,7,7,False,13.0,9.0,1.0,,5.0,6.0,4.0,7.0,,1.0,,2.0,,74.0,25.0,7.6,7.0,0.0967,0.7706,0.0314684,1,,,,2.0,5.0,,,,,,,1.0,,,,2.0,2.0,1.0,,,,1.0,1.0,1.0,,,,,,
10388415,away,FC Augsburg,Mergim Berisha,,,mergim-berisha,M. Berisha,F,20,186,561,M,770083,EUR,894844800,F,11,11,False,16.0,12.0,1.0,1.0,1.0,1.0,12.0,20.0,2.0,4.0,2.0,1.0,,90.0,35.0,6.6,14.0,0.0263,0.0,0.0578915,1,,5.0,1.0,2.0,5.0,,,,1.0,,1.0,,,4.0,,1.0,2.0,1.0,,1.0,,,,,,,,,,2.0
10388415,away,FC Augsburg,Daniel Caligiuri,,,daniel-caligiuri,D. Caligiuri,M,,182,214,,40253,EUR,569203200,M,20,20,True,13.0,10.0,1.0,,4.0,4.0,6.0,9.0,1.0,4.0,,6.0,,45.0,20.0,7.0,5.0,0.1776,0.3589,0.0235414,1,,,,2.0,6.0,,,,2.0,,2.0,,2.0,,,1.0,2.0,1.0,,,,1.0,1.0,,,,,,,
10388415,away,FC Augsburg,Lukas Petkov,,,lukas-petkov,L. Petkov,M,25,183,303,M,960017,EUR,973036800,F,21,21,True,6.0,4.0,1.0,,3.0,3.0,1.0,3.0,,2.0,,1.0,,16.0,11.0,6.6,3.0,0.0,0.0,0.00184376,0,,,,2.0,3.0,,,,1.0,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,
10388415,away,FC Augsburg,Mads Pedersen,,,mads-pedersen,M. Pedersen,D,3,179,157,M,809219,EUR,841536000,D,3,3,True,3.0,3.0,1.0,1.0,,,3.0,4.0,,1.0,,1.0,,11.0,9.0,6.3,3.0,0.0,0.0,0.00135702,0,,1.0,,,2.0,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,
10388415,away,FC Augsburg,Julian Baumgartlinger,,,julian-baumgartlinger,J. Baumgartlinger,M,,183,113,,24006,EUR,568080000,M,14,14,True,4.0,3.0,,,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,,11.0,6.0,6.6,1.0,0.0,0.0,0.00090417,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10388415,away,FC Augsburg,Daniel Klein,,,daniel-klein,D. Klein,G,25,192,165,M,930282,EUR,984441600,G,25,25,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388415,away,FC Augsburg,Daniel Katić,,,daniel-katic,D. Katić,D,,185,39,M,1399742,EUR,1051315200,D,41,41,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388415,away,FC Augsburg,Josué Mbila,,,josue-mbila,J. Mbila,M,,178,3,M,939591,EUR,935193600,F,47,47,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388415,away,FC Augsburg,Aaron Zehnter,,,aaron-zehnter,A. Zehnter,M,25,180,593,M,1127788,EUR,1099180800,D,42,42,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
