match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOwnHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_lastManTackle,stat_wonTackle,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_keyPass,captain,stat_dispossessed,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_outfielderBlock,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_hitWoodwork
11369944,home,RC Sporting Charleroi,Daan Heymans,heymans-daan,D. Heymans,M,38,186,544,M,,845344,EUR,929404800,M,18,18,True,3.0,2.0,,,1.0,1.0,2.0,1.0,1.0,,,,1.0,4.0,,1.0,0.31077,0,,,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,
11369944,home,RC Sporting Charleroi,Damien Marcq,damien-marcq,D. Marcq,D,,183,29,M,,51622,EUR,597542400,M,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369944,home,RC Sporting Charleroi,Oday Dabbagh,oday-dabbagh,O. Dabbagh,F,98,182,6574,M,,920458,EUR,912643200,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369944,away,KV Mechelen,Gaëtan Coucke,gaetan-coucke,G. Coucke,G,98,187,160,M,,794989,EUR,910051200,G,1,1,False,36.0,31.0,10.0,5.0,33.0,2.0,3.0,,6.0,3.0,3.0,,90.0,42.0,6.7,5.0,0.0022978,0,-0.9024,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
11369944,away,KV Mechelen,Jordi Vanlerberghe,jordi-vanlerberghe,J. Vanlerberghe,D,30,189,145,M,,284727,EUR,835833600,D,30,30,False,95.0,76.0,17.0,10.0,57.0,27.0,40.0,2.0,9.0,,,,90.0,121.0,7.5,26.0,0.0843324,3,,,,50.0,4.0,2.0,5.0,10.0,2.0,,5.0,2.0,,,4.0,2.0,1.0,,,3.0,1.0,,,1.0,2.0,1.0,,,0.0758,0.0541,,,,,,
11369944,away,KV Mechelen,David Bates,david-bates,D. Bates,D,4,193,95,M,,839675,EUR,844473600,D,27,27,False,83.0,77.0,2.0,1.0,72.0,7.0,11.0,1.0,4.0,,,,90.0,89.0,6.3,6.0,0.0151331,0,,,,70.0,2.0,4.0,4.0,5.0,,1.0,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
11369944,away,KV Mechelen,Elias Cobbaut,elias-cobbaut,E. Cobbaut,D,33,188,177,M,,828570,EUR,880329600,D,22,22,False,87.0,80.0,12.0,8.0,58.0,25.0,31.0,5.0,10.0,,,,90.0,104.0,7.0,13.0,0.0189954,0,,,,55.0,1.0,1.0,1.0,3.0,,2.0,1.0,1.0,,,1.0,2.0,,,,1.0,,,,,,,,,,,,1.0,,,,
11369944,away,KV Mechelen,Sandy Walsh,sandy-walsh,S. Walsh,D,14,185,7746,M,sandywalsh,163199,EUR,795139200,M,5,5,False,22.0,19.0,1.0,,12.0,9.0,11.0,,1.0,,,,45.0,30.0,6.7,5.0,0.0406453,0,,,,11.0,1.0,,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,
11369944,away,KV Mechelen,Mory Konate,mory-konate,M. Konate,M,8,191,1273,M,,889927,EUR,753321600,M,8,8,False,41.0,33.0,,,25.0,13.0,17.0,1.0,4.0,,,,80.0,53.0,6.7,11.0,0.00645088,0,,,,20.0,2.0,2.0,4.0,6.0,1.0,1.0,2.0,2.0,,,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,
11369944,away,KV Mechelen,Rob Schoofs,rob-schoofs,R. Schoofs,M,17,179,194,M,,133164,EUR,764380800,M,16,16,False,74.0,57.0,8.0,4.0,30.0,30.0,45.0,,9.0,,,,90.0,90.0,6.5,21.0,0.0336201,1,,,,27.0,3.0,,7.0,3.0,2.0,2.0,2.0,,1.0,,1.0,1.0,,1.0,,1.0,,True,1.0,1.0,,,1.0,,0.0176,,,,,,,
11369944,away,KV Mechelen,Daam Foulon,daam-foulon,D. Foulon,M,5,180,205,M,,826170,EUR,922147200,M,23,23,False,41.0,28.0,2.0,,21.0,13.0,25.0,1.0,2.0,,,,90.0,66.0,7.3,22.0,0.650122,3,,,,15.0,1.0,3.0,4.0,4.0,1.0,,1.0,,,,1.0,5.0,,1.0,1.0,,1.0,,1.0,,2.0,1.0,,,0.0944,0.0404,1.0,,,,,
11369944,away,KV Mechelen,Geoffry Hairemans,geoffry-hairemans,G. Hairemans,F,11,184,140,M,,58917,EUR,688003200,F,7,7,False,53.0,43.0,4.0,3.0,18.0,26.0,42.0,2.0,9.0,,,,88.0,81.0,7.2,25.0,0.225867,0,,,,17.0,4.0,3.0,11.0,6.0,4.0,,3.0,,1.0,,2.0,7.0,,1.0,,2.0,2.0,,1.0,,,,,,,,,1.0,,,,
11369944,away,KV Mechelen,Kerim Mrabti,kerim-mrabti,K. Mrabti,F,19,175,187,M,,338869,EUR,769392000,F,19,19,False,31.0,26.0,2.0,1.0,8.0,20.0,24.0,,1.0,,,,90.0,45.0,6.6,8.0,0.0937481,1,,,,7.0,3.0,2.0,6.0,4.0,,,,2.0,2.0,,,1.0,1.0,,,2.0,,,1.0,,,,1.0,,0.0374,,,,,,,
11369944,away,KV Mechelen,Norman Bassette,bassette-norman,N. Bassette,F,17,186,557,M,,1137328,EUR,1099958400,F,70,70,False,11.0,5.0,,,2.0,3.0,10.0,,,,,,90.0,24.0,7.4,10.0,0.0115278,3,,,,2.0,4.0,1.0,9.0,4.0,2.0,,2.0,,4.0,,,1.0,,,,1.0,,,,1.0,,3.0,,1.0,0.7106,1.2578,,,3.0,,,1.0
11369944,away,KV Mechelen,Bill Antonio,bill-antonio,B. Antonio,F,38,177,214,M,,1158921,EUR,1031011200,F,38,38,True,13.0,7.0,,,2.0,6.0,15.0,,1.0,,,,45.0,22.0,6.3,14.0,0.0227667,0,,Bill Antonio,,2.0,,,2.0,,1.0,,,,,,,4.0,1.0,,,3.0,,,1.0,,,,,,,,,,,,,
11369944,away,KV Mechelen,Lion Lauberbach,lion-lauberbach,L. Lauberbach,F,29,197,268,M,,886171,EUR,887500800,F,20,20,True,6.0,5.0,,,1.0,4.0,5.0,,,,,,10.0,6.0,6.6,1.0,0.00395321,0,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11369944,away,KV Mechelen,Patrick Pflücke,patrick-pflucke,P. Pflücke,M,14,170,191,M,,281283,EUR,849312000,F,77,77,True,2.0,2.0,1.0,1.0,,3.0,4.0,,,,,,12.0,6.0,6.7,1.0,0.0249198,0,,,,,,,,,,,,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,
11369944,away,KV Mechelen,Yannick Thoelen,yannick-thoelen,Y. Thoelen,G,15,188,95,M,,794571,EUR,648259200,G,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369944,away,KV Mechelen,Isaac Asante,isaac-asante,I. Asante,M,34,178,45,M,,1014171,EUR,1030579200,M,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369944,away,KV Mechelen,Bilal Bafdili,bafdili-bilal,B. Bafdili,M,11,180,191,M,,1445119,EUR,1091491200,M,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369944,away,KV Mechelen,Jannes Van Hecke,jannes-van-hecke,J. V. Hecke,M,78,175,70,M,,965741,EUR,1011052800,M,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
