match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_keyPass,stat_totalOffside,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals
12513717,away,Sporting Braga,Francisco Chissumba,francisco-chissumba,F. Chissumba,D,55,180,264,M,1158067,EUR,1117324800,D,55,55,False,67.0,58.0,5.0,2.0,0.0,35.0,38.0,23.0,29.0,4.0,4.0,,,,90.0,87.0,6.7,13.0,0.0112386,0,,Francisco,Chissumba,,,5.0,,,,,1.0,,1.0,,,1.0,,,,2.0,,1.0,,,,,1.0,,,,,,
12513717,away,Sporting Braga,João Moutinho,joao-moutinho,J. Moutinho,M,8,171,1563,M,6562,EUR,526521600,M,8,8,False,81.0,76.0,9.0,8.0,2.0,34.0,36.0,42.0,45.0,1.0,8.0,,,,79.0,90.0,8.3,6.0,0.308603,0,,,,1.0,1.0,4.0,4.0,,2.0,,,,1.0,2.0,,1.0,,,,1.0,,1.0,,,,,2.0,,1.0,,,,
12513717,away,Sporting Braga,Uroš Račić,uros-racic,U. Račić,M,10,193,669,M,839909,EUR,890092800,M,10,10,False,66.0,54.0,4.0,3.0,0.0,31.0,36.0,23.0,30.0,3.0,7.0,,,,90.0,88.0,7.9,12.0,0.020346,1,,,,3.0,5.0,5.0,15.0,,2.0,,,,3.0,8.0,7.0,2.0,0.0161,,,,,1.0,,,,1.0,,,,1.0,,,
12513717,away,Sporting Braga,Rodrigo Zalazar,rodrigo-zalazar,R. Zalazar,M,10,174,2789,M,966575,EUR,934416000,M,16,16,False,39.0,33.0,,,0.0,12.0,13.0,21.0,27.0,,7.0,,,,60.0,53.0,6.5,12.0,0.0237837,0,,,,2.0,1.0,8.0,4.0,1.0,1.0,,3.0,,1.0,2.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,
12513717,away,Sporting Braga,Ricardo Horta,ricardo-horta,R. Horta,M,21,173,2145,M,314380,EUR,779587200,M,21,21,False,42.0,35.0,3.0,3.0,0.0,26.0,26.0,9.0,17.0,1.0,4.0,,,,84.0,56.0,7.1,10.0,0.00418719,1,,,,,1.0,2.0,5.0,2.0,1.0,True,,1.0,,3.0,3.0,1.0,0.0285,1.0,,,,1.0,,,,,,,,,,,
12513717,away,Sporting Braga,Ismael Gharbi,gharbi-ismael,I. Gharbi,M,11,173,7580,M,1113488,EUR,1081555200,M,20,20,False,35.0,32.0,3.0,1.0,0.0,14.0,15.0,18.0,23.0,3.0,7.0,,,,90.0,62.0,8.4,13.0,0.0277606,2,,,,1.0,,9.0,6.0,2.0,2.0,,2.0,,,2.0,1.0,2.0,0.3778,3.0,,5.0,2.0,1.0,,2.0,0.6151,,,,,,,,2.0
12513717,away,Sporting Braga,Afonso Patrao,afonso-patrao,A. Patrão,F,10,182,377,M,1586655,EUR,1170460800,F,67,67,False,11.0,9.0,,,0.0,3.0,4.0,6.0,7.0,,1.0,,,,60.0,22.0,6.4,9.0,0.00475452,0,,Afonso Patrão,,6.0,2.0,12.0,5.0,4.0,1.0,,2.0,,,2.0,,3.0,,,,1.0,,,,,,,,1.0,,,,,
12513717,away,Sporting Braga,Robson Bambu,robson-bambu,R. Bambu,D,3,184,362,M,923186,EUR,879292800,D,3,3,True,22.0,19.0,2.0,,0.0,14.0,14.0,5.0,8.0,2.0,1.0,,,,30.0,24.0,6.6,3.0,0.00156881,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513717,away,Sporting Braga,Gabriel Martínez,gabriel-martinez,G. Martínez,M,77,185,489,M,1134430,EUR,1043193600,F,77,77,True,6.0,3.0,1.0,,0.0,1.0,2.0,2.0,4.0,1.0,2.0,,,,30.0,14.0,6.2,5.0,0.0259898,1,,Gabriel Martínez,,1.0,,4.0,1.0,,1.0,,1.0,,,,,1.0,0.3951,,,1.0,,,1.0,1.0,0.2699,,,,,,,,
12513717,away,Sporting Braga,Amine El Ouazzani,el-ouazzani-amine,A. E. Ouazzani,F,9,188,2047,M,1014048,EUR,995155200,F,9,9,True,11.0,9.0,1.0,1.0,0.0,3.0,3.0,7.0,9.0,,2.0,,,,30.0,19.0,7.3,4.0,0.110294,0,,,,1.0,2.0,3.0,5.0,2.0,,,,,1.0,3.0,2.0,1.0,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,,
12513717,away,Sporting Braga,Vítor Carvalho,vitor-carvalho,V. Carvalho,M,6,183,434,M,887754,EUR,864691200,M,6,6,True,8.0,8.0,,,0.0,4.0,4.0,4.0,4.0,,,,,,11.0,10.0,6.6,,0.00140705,0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12513717,away,Sporting Braga,Jean-Baptiste Gorby,jean-baptiste-gorby,J. Gorby,M,29,181,4294,M,1120039,EUR,1027555200,M,29,29,True,11.0,11.0,,,0.0,10.0,10.0,1.0,1.0,,1.0,,,,11.0,11.0,6.5,,0.00031364,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513717,away,Sporting Braga,Tiago Sá,tiago-sa,T. Sá,G,12,188,145,M,344159,EUR,789782400,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513717,away,Sporting Braga,Adrián Marín,adrian-marin,A. Marín,D,21,181,96,M,547242,EUR,852768000,D,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513717,away,Sporting Braga,João Ferreira,joao-ferreira,J. Ferreira,D,13,185,384,M,976401,EUR,985219200,D,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513717,away,Sporting Braga,Roger Fernandes,roger-fernandes,R. Fernandes,M,78,170,2450,M,1128560,EUR,1132531200,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
