match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_fouls,stat_dispossessed,stat_keyPass,stat_totalCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_bigChanceCreated,stat_accurateCross,stat_bigChanceMissed,stat_errorLeadToAShot,stat_totalOffside,captain,stat_goals,stat_savedShotsFromInsideTheBox,stat_blockedScoringAttempt
11408432,away,Portimonense SAD,Carlinhos,,,carlinhos,Carlinhos,M,11,179,118,M,244787,EUR,772243200,F,11,11,False,42.0,35.0,6.0,3.0,10.0,10.0,25.0,34.0,,4.0,,,90.0,66.0,6.6,16.0,0.0343481,9,,1.0,2.0,7.0,4.0,1.0,3.0,,,,,,,1.0,1.0,,2.0,3.0,3.0,,3.0,2.0,0.4885,,,1.0,,,,,,3.0
11408432,away,Portimonense SAD,Hélio Varela,,,varela-helio,H. Varela,F,29,176,603,M,1094395,EUR,1020384000,F,77,77,False,18.0,17.0,,,2.0,2.0,15.0,18.0,1.0,4.0,,,90.0,41.0,7.1,11.0,0.0313351,4,,,2.0,4.0,7.0,,4.0,2.0,,,,,,1.0,1.0,2.0,2.0,1.0,,,5.0,3.0,0.3164,,,,,,,,,3.0
11408432,away,Portimonense SAD,Ronie Carrillo,,,ronie-carrillo,R. Carrillo,F,22,186,278,M,873891,EUR,842140800,F,19,19,False,18.0,15.0,,,5.0,6.0,10.0,12.0,,1.0,,,90.0,29.0,6.9,10.0,0.123745,1,,1.0,1.0,3.0,3.0,,2.0,1.0,,,,,,1.0,1.0,1.0,,1.0,,,5.0,1.0,0.034,1.0,,,,,,,,
11408432,away,Portimonense SAD,Gonçalo Costa,,,goncalo-costa,G. Costa,D,20,170,81,M,1087354,EUR,950832000,D,18,18,True,25.0,20.0,2.0,1.0,7.0,8.0,13.0,22.0,1.0,2.0,,,30.0,41.0,7.0,11.0,0.0123699,0,,1.0,1.0,2.0,3.0,,1.0,1.0,,,,1.0,,1.0,,1.0,5.0,,,,1.0,,,,,,,,,,,
11408432,away,Portimonense SAD,Sylvester Jasper,,,jasper-sylvester,S. Jasper,M,27,180,184,M,1013994,EUR,1000339200,F,7,7,True,11.0,10.0,2.0,2.0,3.0,4.0,7.0,14.0,,1.0,,,30.0,25.0,6.7,11.0,0.00964085,0,,1.0,,1.0,2.0,,,,,,,1.0,,,,,7.0,,,,2.0,1.0,,,,,,,,,,
11408432,away,Portimonense SAD,Guga,Guga,,guga,Guga,D,32,178,71,M,1515162,EUR,1066867200,D,27,27,True,13.0,11.0,,,3.0,3.0,9.0,14.0,,1.0,,,24.0,27.0,7.2,5.0,0.0872573,1,,1.0,,1.0,3.0,,,,,1.0,,1.0,,,,2.0,4.0,1.0,,,,2.0,0.0434,1.0,1.0,,,,,,,
11408432,away,Portimonense SAD,Paulo Estrela,Paulo,Estrela,paulo-estrela,P. Estrela,M,20,167,55,M,855664,EUR,919468800,M,20,20,True,25.0,19.0,3.0,1.0,9.0,9.0,11.0,19.0,,2.0,,,24.0,29.0,6.8,8.0,0.0265845,1,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,3.0,1.0,,,,,0.0119,,1.0,,,,,,,
11408432,away,Portimonense SAD,Hildeberto Pereira,,,hildeberto-pereira,H. Pereira,F,14,175,109,M,352880,EUR,825724800,F,10,10,True,3.0,3.0,,,,,3.0,3.0,,1.0,,,16.0,5.0,6.6,1.0,0.00471053,0,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
11408432,away,Portimonense SAD,Vinicius Silvestre,,,vinicius-silvestre,Vinicius,G,25,195,226,M,559582,EUR,764812800,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408432,away,Portimonense SAD,Thiago Dombroski,Thiago Dombroski,,thiago-dombroski,T. Dombroski,D,55,190,96,M,1134106,EUR,1024531200,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408432,away,Portimonense SAD,Taichi Fukui,,,taichi-fukui,T. Fukui,M,21,177,1092,M,1105857,EUR,1089849600,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408432,away,Portimonense SAD,Midana Cassamá,,,midana-cassama,M. Cassamá,F,19,185,18,M,1520746,EUR,1029628800,F,85,85,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
