match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_challengeLost,stat_interceptionWon,player_sofascoreId,captain,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside
10389782,away,RC Strasbourg,Jean-Ricner Bellegarde,jean-ricner-bellegarde,J.-R. Bellegarde,M,27,170,28999,M,845273,EUR,898905600,F,17,17,False,31.0,25.0,2.0,,6.0,6.0,21.0,28.0,,1.0,,,,,,71.0,43.0,7.1,8.0,0.1058,0.0,0.337383,2,,3.0,2.0,1.0,1.0,5.0,5.0,1.0,1.0,,1.0,2.0,3.0,3.0,,1.0,1.0,,,,,2.0,,1.0,,,,,,,
10389782,away,RC Strasbourg,Habib Diallo,habib-diallo,H. Diallo,F,30,186,7542,M,802159,EUR,803433600,F,20,20,False,14.0,9.0,,,4.0,4.0,5.0,10.0,1.0,1.0,,,,,,90.0,28.0,6.7,12.0,0.2203,0.3305,0.0339413,2,,,,9.0,10.0,10.0,11.0,,,,7.0,1.0,1.0,,,,,,,,1.0,1.0,,,,habibdiallo28,,,,,1.0
10389782,away,RC Strasbourg,Jean-Eudes Aholou,jean-eudes-aholou,J. Aholou,M,6,187,438,M,156004,EUR,764121600,M,6,6,True,19.0,17.0,2.0,1.0,7.0,7.0,10.0,12.0,1.0,1.0,,,,,,29.0,25.0,6.7,2.0,0.0254,0.0,0.0144709,1,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,
10389782,away,RC Strasbourg,Sanjin Prcić,sanjin-prcic,S. Prcić,M,,182,171,M,94822,EUR,753753600,M,14,14,True,25.0,20.0,2.0,,8.0,11.0,13.0,15.0,1.0,7.0,,,,,,29.0,31.0,6.8,6.0,0.0,0.0,0.026823,0,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,2.0,,,,,,
10389782,away,RC Strasbourg,Kévin Gameiro,kevin-gameiro,K. Gameiro,F,9,172,598,M,3504,EUR,547516800,F,9,9,True,9.0,8.0,,,3.0,3.0,5.0,6.0,,,,,,,,19.0,12.0,7.4,1.0,0.0298,0.434,0.0223204,1,,,,,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,
10389782,away,RC Strasbourg,Lucas Perrin,lucas-perrin,L. Perrin,D,4,187,210,M,941077,EUR,911433600,D,5,5,True,4.0,3.0,1.0,,2.0,2.0,1.0,2.0,,2.0,,,,,,11.0,4.0,6.4,1.0,0.0,0.0,0.00158327,0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10389782,away,RC Strasbourg,Lebo Mothiba,lebo-mothiba,L. Mothiba,F,35,182,464,M,845084,EUR,822787200,F,12,12,True,,,,,,,,,,,,,,,,11.0,1.0,6.5,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389782,away,RC Strasbourg,Robin Risser,robin-risser,R. Risser,G,40,193,833,M,1387161,EUR,1101945600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,Robin Risser,,,,,,,,,,,,
10389782,away,RC Strasbourg,Colin Dagba,dagba-colin,C. Dagba,D,2,168,499,M,941300,EUR,905299200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389782,away,RC Strasbourg,Thomas Delaine,thomas-delaine,T. Delaine,M,,180,116,M,153218,EUR,701395200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389782,away,RC Strasbourg,Yuito Suzuki,yuito-suzuki,Y. Suzuki,F,14,175,2203,M,1020422,EUR,1003968000,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
