match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_keyPass,stat_totalTackle,stat_wonTackle,stat_fouls,stat_wonContest,stat_outfielderBlock,stat_unsuccessfulTouch,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_expectedGoals,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,captain,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12117240,home,São Paulo,Jamal Lewis,,,jamal-lewis,J. Lewis,D,18,178,937,M,891803,EUR,885686400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117240,home,São Paulo,Santiago Longo,Santiago,Longo,longo-santiago,S. Longo,M,5,177,449,M,990171,EUR,892339200,F,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117240,home,São Paulo,Rodriguinho,Rodriguinho,,rodriguinho,Rodriguinho,M,15,185,1942,M,1200730,EUR,1079395200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117240,away,Internacional,Sergio Rochet,,,sergio-rochet,S. Rochet,G,1,190,2554,M,581060,EUR,732844800,G,1,1,False,22.0,10.0,17.0,5.0,0.0,6.0,7.0,4.0,15.0,,6.0,,2.0,1.0,1.0,90.0,30.0,6.8,13.0,0.00190369,0,-0.0767,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0
12117240,away,Internacional,Bruno Gomes,,,bruno-gomes,B. Gomes,D,15,175,903,M,995071,EUR,986342400,D,15,15,False,27.0,25.0,4.0,2.0,0.0,14.0,16.0,11.0,11.0,3.0,1.0,1.0,,,,90.0,47.0,7.7,5.0,0.0175303,1,,,,1.0,,4.0,2.0,,,3.0,2.0,,2.0,2.0,1.0,,,1.0,,,,0.0377,,1.0,1.0,,0.1301,,,,
12117240,away,Internacional,Vitão,,,vitao,Vitão,D,44,185,3503,M,876625,EUR,949449600,D,44,44,False,24.0,17.0,6.0,3.0,0.0,15.0,16.0,2.0,8.0,3.0,3.0,1.0,,,,90.0,36.0,7.0,8.0,0.00077017,2,,,,2.0,2.0,2.0,,,,5.0,1.0,,,,1.0,,1.0,1.0,,1.0,,0.0879,,1.0,,,0.0543,,,,
12117240,away,Internacional,Gabriel Mercado,,,gabriel-mercado,G. Mercado,D,25,180,995,M,128376,EUR,543024000,D,25,25,False,21.0,18.0,2.0,,0.0,16.0,17.0,2.0,4.0,,1.0,,,,,36.0,23.0,6.3,4.0,0.00143796,0,,,,1.0,,2.0,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,
12117240,away,Internacional,Alexandro Bernabei,,,alexandro-bernabei,A. Bernabei,D,26,169,2144,M,989200,EUR,969753600,D,26,26,False,22.0,14.0,1.0,,0.0,7.0,7.0,7.0,17.0,12.0,3.0,2.0,,,,90.0,50.0,7.1,12.0,0.0286471,0,,2.0,,,3.0,5.0,3.0,,1.0,1.0,,1.0,6.0,4.0,2.0,1.0,,1.0,,,,,,,,,,,,,
12117240,away,Internacional,Fernando,,,fernando-reges,Fernando,M,,183,1104,M,41837,EUR,554169600,M,5,5,False,23.0,20.0,,,0.0,14.0,14.0,6.0,9.0,3.0,3.0,,,,,78.0,28.0,6.9,3.0,0.0240149,0,,,,,1.0,4.0,1.0,,,,2.0,1.0,2.0,2.0,3.0,,1.0,,,,,,,,,,,,,,
12117240,away,Internacional,Thiago Maia,,,thiago-maia,T. Maia,M,29,179,1392,M,358550,EUR,859075200,M,29,29,False,18.0,16.0,1.0,,1.0,4.0,4.0,12.0,14.0,2.0,3.0,,,,,67.0,27.0,7.9,3.0,0.0291826,1,,,,,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,0.1635,,1.0,1.0,,0.5683,,,,
12117240,away,Internacional,Gustavo Prado,,,gustavo-prado,G. Prado,M,47,179,743,M,1485220,EUR,1118016000,M,47,47,False,9.0,7.0,,,0.0,5.0,5.0,2.0,6.0,9.0,5.0,1.0,,,,67.0,28.0,7.3,10.0,0.00161616,1,,2.0,,,1.0,3.0,,1.0,3.0,,,,6.0,3.0,,1.0,,3.0,,,,0.028,,1.0,,1.0,0.0765,,,,
12117240,away,Internacional,Alan Patrick,,,alan-patrick,A. Patrick,M,10,177,6630,M,124997,EUR,674092800,M,10,10,False,28.0,20.0,,,0.0,4.0,4.0,20.0,32.0,6.0,2.0,2.0,,,,90.0,52.0,8.1,18.0,0.409843,3,,8.0,4.0,1.0,3.0,6.0,,3.0,1.0,,,3.0,,,2.0,1.0,,3.0,2.0,,,0.1946,,1.0,1.0,,0.2567,True,,,
12117240,away,Internacional,Wesley Ribeiro,,,wesley,W. Ribeiro,M,21,175,1823,M,985766,EUR,922752000,M,21,21,False,28.0,16.0,1.0,1.0,0.0,3.0,4.0,16.0,27.0,15.0,5.0,6.0,,,,90.0,59.0,7.4,18.0,0.176958,2,,3.0,3.0,3.0,2.0,11.0,3.0,3.0,6.0,1.0,,1.0,2.0,2.0,1.0,5.0,,,,2.0,,0.0927,,,,,,,,,
12117240,away,Internacional,Rafael Borré,,,rafael-borre,R. Borré,F,19,174,5874,M,560116,EUR,811123200,F,19,19,False,23.0,18.0,1.0,,0.0,4.0,4.0,14.0,20.0,6.0,5.0,2.0,,,,79.0,40.0,7.0,14.0,0.147331,2,,1.0,,4.0,3.0,9.0,,2.0,2.0,,,2.0,1.0,1.0,1.0,,,4.0,2.0,,,0.3023,rafaelsantosborre,,,,,,,,
12117240,away,Internacional,Agustín Rogel,,,agustin-rogel,A. Rogel,D,3,190,476,M,875293,EUR,877046400,D,18,18,True,19.0,15.0,6.0,2.0,0.0,11.0,11.0,4.0,8.0,,2.0,,,,,54.0,21.0,6.5,4.0,0.00450534,0,,,,,,2.0,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,
12117240,away,Internacional,Wanderson,,,wanderson,Wanderson,M,94,175,1923,M,247483,EUR,781401600,F,11,11,True,5.0,5.0,,,0.0,,,5.0,5.0,2.0,2.0,,,,,23.0,12.0,6.7,2.0,0.00845809,1,,,,1.0,,4.0,1.0,,4.0,,,,,,,2.0,,,,,,0.0425,,1.0,,1.0,0.1318,,,,
12117240,away,Internacional,Bruno Henrique,,,bruno-henrique,B. Henrique,M,8,180,899,M,345113,EUR,624931200,M,8,8,True,11.0,9.0,1.0,1.0,0.0,2.0,2.0,7.0,9.0,1.0,1.0,,,,,23.0,16.0,6.4,4.0,0.00608863,0,,,,1.0,,4.0,2.0,,2.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,
12117240,away,Internacional,Rômulo Zwarg,,,romulo,R. Zwarg,M,23,182,491,M,989384,EUR,951868800,M,40,40,True,2.0,,,,0.0,,,,2.0,2.0,,1.0,,,,12.0,5.0,6.7,2.0,,0,,,,,,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12117240,away,Internacional,Enner Valencia,,,enner-valencia,E. Valencia,F,10,177,9801,M,106456,EUR,626140800,F,13,13,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,,,,11.0,9.0,6.6,2.0,0.00148467,1,,,,1.0,,1.0,,,,,,,,,,,,1.0,,1.0,,0.0309,ennervalencia,,,,,,,,
12117240,away,Internacional,Anthoni,Anthoni,,anthoni,Anthoni,G,12,191,615,M,1106134,EUR,1011744000,G,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117240,away,Internacional,Igor Gomes,,,igor-gomes,I. Gomes,D,25,186,325,M,997023,EUR,983836800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117240,away,Internacional,Renê,,,rene,Renê,D,6,174,1464,M,243113,EUR,716428800,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117240,away,Internacional,Clayton Sampaio,,,clayton,C. Sampaio,D,20,187,354,M,1394242,EUR,954806400,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117240,away,Internacional,Braian Aguirre,Brian Aguirre,,braian-aguirre,B. Aguirre,D,35,174,797,M,1084963,EUR,964742400,D,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117240,away,Internacional,Lucas Alario,,,lucas-alario,L. Alario,F,27,184,1109,M,249893,EUR,718502400,F,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117240,away,Internacional,Ricardo Mathias,Ricardo Mathias,,ricardo-mathias,R. Mathias,F,77,192,1826,M,1483340,EUR,1153785600,F,49,49,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
