match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_accurateCross,stat_interceptionWon,stat_goalAssist,stat_challengeLost,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,captain,stat_goals
11409138,away,Vitória SC,Jorge Fernandes,jorge-fernandes,J. Fernandes,D,44,193,145,M,814673,EUR,859939200,D,44,44,False,53.0,42.0,15.0,11.0,17.0,21.0,25.0,32.0,4.0,7.0,4.0,4.0,,,,,,90.0,68.0,7.4,13.0,0.0287083,1,,,4.0,5.0,,,1.0,,2.0,1.0,0.0376,3.0,1.0,,,,1.0,,1.0,,,1.0,,,,,,
11409138,away,Vitória SC,Manuel Silva,manuel-silva,M. Silva,M,16,190,1034,M,1085740,EUR,992304000,D,6,6,False,60.0,49.0,12.0,6.0,33.0,35.0,16.0,25.0,2.0,4.0,3.0,10.0,,,,,,90.0,71.0,6.9,11.0,0.01394,0,,,8.0,9.0,1.0,1.0,,2.0,,2.0,,1.0,1.0,,,,,,1.0,,,,,,,,,
11409138,away,Vitória SC,Tomás Ribeiro,tomas-ribeiro,T. Ribeiro,D,16,185,137,M,996765,EUR,925430400,D,4,4,False,43.0,34.0,9.0,2.0,23.0,24.0,11.0,20.0,3.0,6.0,6.0,3.0,3.0,,,,,84.0,61.0,7.1,12.0,0.00427868,1,,1.0,1.0,2.0,,,1.0,1.0,,1.0,0.0392,,,,,,,,,,,,,,,,,
11409138,away,Vitória SC,Bruno Gaspar,bruno-gaspar,B. Gaspar,D,76,180,173,M,252819,EUR,735350400,M,76,76,False,10.0,6.0,1.0,1.0,2.0,3.0,4.0,11.0,,2.0,1.0,2.0,,,,,,37.0,29.0,6.7,11.0,0.0121848,1,,4.0,2.0,3.0,,,,,,,0.0173,2.0,1.0,,,,,,,,1.0,,1.0,,,,,
11409138,away,Vitória SC,Dani Silva,daniel-silva,D. Silva,M,80,180,228,M,974863,EUR,955411200,M,80,80,False,40.0,33.0,4.0,3.0,13.0,13.0,22.0,34.0,1.0,2.0,,10.0,,,,,,67.0,56.0,7.5,17.0,0.131416,2,,7.0,,1.0,,,,,5.0,1.0,0.0443,1.0,1.0,,,2.0,1.0,,,,1.0,5.0,,1.0,,0.2189,,
11409138,away,Vitória SC,Tomás Händel,tomas-handel,T. Händel,M,20,180,888,M,1131048,EUR,975283200,M,8,8,False,41.0,36.0,4.0,4.0,13.0,13.0,23.0,30.0,2.0,3.0,,3.0,,,,,,84.0,52.0,7.2,8.0,0.203595,3,,2.0,,2.0,,,2.0,,,1.0,0.0518,1.0,1.0,Tomás Händel,,,1.0,,,,1.0,2.0,1.0,,,,,
11409138,away,Vitória SC,Ricardo Mangas,mangas-ricardo,R. Mangas,D,91,179,1156,M,878496,EUR,890179200,M,19,19,False,31.0,23.0,,,6.0,8.0,18.0,26.0,5.0,8.0,,3.0,2.0,,,,,90.0,49.0,7.4,11.0,0.0600609,4,,3.0,2.0,3.0,,,1.0,1.0,,,0.1924,1.0,1.0,Ricardo,Mangas,1.0,,,,,3.0,1.0,1.0,,1.0,,,
11409138,away,Vitória SC,Jota Silva,jota-silva,J. Silva,F,26,179,2828,M,1011895,EUR,933465600,F,11,11,False,18.0,12.0,2.0,1.0,2.0,2.0,10.0,25.0,2.0,5.0,2.0,4.0,1.0,,,,,90.0,45.0,7.0,26.0,0.164868,2,,9.0,2.0,6.0,4.0,2.0,,,3.0,,0.0609,,,,,,,,1.0,,1.0,,1.0,1.0,,0.0494,,
11409138,away,Vitória SC,João Mendes,joao-mendes,J. Mendes,M,10,183,228,M,857376,EUR,782697600,F,17,17,False,20.0,16.0,2.0,2.0,3.0,4.0,13.0,17.0,1.0,5.0,1.0,2.0,1.0,,,,,67.0,37.0,6.6,13.0,0.00974706,2,,1.0,,7.0,4.0,2.0,,,2.0,,0.0778,1.0,1.0,,,,1.0,,1.0,,2.0,,4.0,,,,,
11409138,away,Vitória SC,André Silva,andre-silva,A. Silva,F,17,181,2951,M,925072,EUR,865296000,F,7,7,False,19.0,12.0,,,4.0,4.0,8.0,16.0,1.0,1.0,,1.0,,,,,,90.0,23.0,6.7,9.0,0.0240115,0,,1.0,3.0,4.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,
11409138,away,Vitória SC,Miguel Maga,miguel-maga,M. Maga,D,2,175,180,M,1131047,EUR,1037404800,D,2,2,True,31.0,26.0,3.0,,8.0,9.0,18.0,23.0,1.0,5.0,,3.0,1.0,,,,,53.0,43.0,6.6,8.0,0.0229052,1,,1.0,1.0,3.0,2.0,2.0,1.0,,1.0,2.0,0.0255,1.0,,Miguel Maga,,,,,,,,,,,,,,
11409138,away,Vitória SC,Zé Carlos,ze-carlos,Z. Carlos,M,6,172,109,M,1138915,EUR,1004400000,D,28,28,True,17.0,15.0,3.0,1.0,7.0,8.0,8.0,9.0,1.0,3.0,,5.0,2.0,,,,,23.0,21.0,6.4,3.0,0.00944022,0,,,,2.0,,,,,,1.0,,,,Zé Carlos,,,,,1.0,,,,,,,,,
11409138,away,Vitória SC,Nuno Santos,nuno-santos,N. Santos,M,10,180,2173,M,930552,EUR,920332800,M,77,77,True,15.0,10.0,2.0,1.0,4.0,7.0,6.0,10.0,,,,1.0,,,,,,23.0,18.0,6.5,7.0,0.00470452,0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11409138,away,Vitória SC,Nelson Luz,nelson-luz,N. Luz,M,10,177,198,M,841743,EUR,886550400,F,20,20,True,7.0,6.0,,,4.0,4.0,2.0,3.0,,,,1.0,,,,,,11.0,7.0,6.5,1.0,0.0007158,0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
11409138,away,Vitória SC,Alisson Safira,allison-safira,A. Safira,F,25,178,356,M,870927,EUR,795398400,F,9,9,True,3.0,2.0,,,,,2.0,3.0,,,,,,,,,,11.0,3.0,6.5,1.0,0.00526063,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11409138,away,Vitória SC,Charles,charles,Charles,G,27,186,127,M,155985,EUR,760320000,G,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409138,away,Vitória SC,Toni Borevković,toni-borevkovic,T. Borevković,D,24,194,270,M,886843,EUR,866592000,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409138,away,Vitória SC,Afonso Freitas,afonso-freitas,A. Freitas,D,25,180,35,M,928812,EUR,955065600,D,72,72,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409138,away,Vitória SC,Adrián Butzke,adrian-butzke,A. Butzke,F,3,191,100,M,991292,EUR,922752000,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
