match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_totalCross,stat_errorLeadToAGoal,stat_wasFouled,stat_keyPass,stat_totalContest,stat_wonContest,stat_lastManTackle,stat_challengeLost,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_unsuccessfulTouch,stat_fouls,stat_interceptionWon,stat_accurateCross,stat_onTargetScoringAttempt,stat_penaltyWon,stat_expectedGoalsOnTarget,stat_bigChanceCreated,captain,stat_goals,stat_totalOffside,stat_penaltyMiss,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded
12436481,home,Manchester City,Divin Mubama,mubama-divin,D. Mubama,F,9,183,2449,M,,1167025,EUR,1098662400,F,67,67,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436481,away,Everton,Jordan Pickford,jordan-pickford,J. Pickford,G,1,185,7610,M,jpickford1,138530,EUR,762998400,G,1,1,False,52.0,34.0,31.0,13.0,0.0,26.0,29.0,23.0,1.0,11.0,3.0,4.0,1.0,1.0,90.0,67.0,7.6,18.0,0.00428615,0,0.6643,,,8.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,
12436481,away,Everton,Séamus Coleman,seamus-coleman,S. Coleman,D,23,177,893,M,,76632,EUR,592531200,D,23,23,False,21.0,15.0,7.0,3.0,0.0,7.0,8.0,14.0,5.0,3.0,,,,,89.0,46.0,6.9,11.0,0.00499293,0,,,,8.0,,,2.0,4.0,1.0,,2.0,1.0,1.0,,1.0,,1.0,,3.0,2.0,,,,,,,,1.0,,,,,,True,,,,,,,
12436481,away,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185,2558,M,,145188,EUR,722131200,D,6,6,False,31.0,28.0,4.0,1.0,0.0,24.0,24.0,7.0,10.0,1.0,,,,,90.0,50.0,7.4,3.0,0.00125698,0,,,,4.0,,1.0,1.0,5.0,,,3.0,3.0,3.0,,,,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,
12436481,away,Everton,Jarrad Branthwaite,jarrad-branthwaite,J. Branthwaite,D,32,195,2591,M,,979563,EUR,1025136000,D,32,32,False,30.0,24.0,4.0,1.0,0.0,20.0,24.0,6.0,7.0,1.0,,,,,90.0,41.0,7.0,6.0,0.00090989,1,,,,4.0,2.0,2.0,2.0,4.0,,,1.0,2.0,1.0,0.0062,,,,,,,,,,,,,,,,1.0,,0.0427,,,,,,,,,
12436481,away,Everton,Vitaliy Mykolenko,vitaliy-mykolenko,V. Mykolenko,D,16,180,4082,M,mikola_16,876643,EUR,927936000,D,19,19,False,27.0,23.0,3.0,1.0,0.0,10.0,12.0,15.0,4.0,,,,,,90.0,42.0,6.4,5.0,0.00852348,0,,,,13.0,1.0,,6.0,2.0,,,2.0,2.0,2.0,,,,,,,,,3.0,,,,,2.0,1.0,,,,,,,,,,,,,1.0
12436481,away,Everton,Orel Mangala,orel-mangala,O. Mangala,M,5,178,1576,M,,793988,EUR,890179200,M,8,8,False,37.0,34.0,2.0,1.0,0.0,20.0,20.0,17.0,1.0,7.0,,,,,90.0,50.0,6.8,6.0,0.0115499,2,,,,14.0,,,4.0,2.0,2.0,2.0,1.0,,,0.0691,,,,,2.0,2.0,,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,
12436481,away,Everton,Idrissa Gueye,idrissa-gueye,I. Gueye,M,27,174,21481,M,iganagueye,106337,EUR,622771200,M,27,27,False,35.0,31.0,3.0,3.0,0.0,22.0,24.0,11.0,2.0,5.0,,,,,90.0,52.0,7.1,7.0,0.00544134,1,,,,9.0,,,2.0,4.0,,,1.0,4.0,3.0,0.0178,,,,,1.0,,,,,,,1.0,1.0,,,1.0,,0.0351,,,,,,,,,
12436481,away,Everton,Abdoulaye Doucouré,abdoulaye-doucoure,A. Doucouré,M,8,182,1269,M,,96535,EUR,725846400,M,16,16,False,25.0,24.0,1.0,1.0,0.0,9.0,9.0,17.0,,6.0,,,,,90.0,35.0,6.7,6.0,0.0101148,1,,,,15.0,,,4.0,3.0,,,,2.0,2.0,0.0439,1.0,,,,1.0,1.0,,2.0,,1.0,,4.0,2.0,,,,,,,,,1.0,,,,,
12436481,away,Everton,Jack Harrison,jack-harrison,J. Harrison,M,17,175,1145,M,,829570,EUR,848448000,F,11,11,False,12.0,9.0,1.0,1.0,0.0,5.0,5.0,16.0,2.0,2.0,,,,,90.0,33.0,6.7,14.0,0.201091,1,,,,8.0,2.0,,10.0,2.0,2.0,,,,,0.0796,9.0,,1.0,3.0,4.0,1.0,,2.0,,1.0,,1.0,1.0,,4.0,,,,,,,,,,,,
12436481,away,Everton,Dominic Calvert-Lewin,dominic-calvert-lewin,D. Calvert-Lewin,F,9,187,5857,M,CalvertLewin14,372344,EUR,858470400,F,9,9,False,12.0,5.0,,,0.0,3.0,4.0,8.0,,2.0,,,,,70.0,25.0,6.6,13.0,0.00503458,1,,,,2.0,3.0,5.0,8.0,7.0,2.0,1.0,,1.0,1.0,0.1875,,,1.0,,,,,1.0,,,,4.0,2.0,,,,,,,,,1.0,,,,,
12436481,away,Everton,Iliman Ndiaye,iliman-ndiaye,I. Ndiaye,M,10,180,54701,M,ilimanndiaye10,914309,EUR,952300800,F,10,10,False,23.0,21.0,2.0,2.0,0.0,10.0,11.0,16.0,2.0,5.0,,,,,81.0,38.0,7.2,9.0,0.0121382,1,,,,12.0,1.0,,6.0,2.0,,,,2.0,1.0,0.2429,4.0,,,1.0,3.0,,,2.0,,,,1.0,,,1.0,1.0,,0.8242,,,1.0,,,,,,
12436481,away,Everton,Armando Broja,armando-broja,A. Broja,F,27,191,8716,M,armando.broja,996985,EUR,1000080000,F,22,22,True,7.0,7.0,,,0.0,,,7.0,,3.0,,,,,20.0,12.0,6.8,2.0,0.00987208,0,,,,7.0,,1.0,1.0,3.0,,,,,,,,,1.0,2.0,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
12436481,away,Everton,Jesper Lindstrøm,jesper-lindstrom,J. Lindstrøm,M,19,182,2672,M,,947929,EUR,951782400,M,29,29,True,4.0,3.0,,,0.0,2.0,2.0,3.0,,2.0,,,,,9.0,9.0,6.6,2.0,0.0273661,0,,,,2.0,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,
12436481,away,Everton,Nathan Patterson,patterson-nathan,N. Patterson,D,2,189,661,M,,1020141,EUR,1003190400,D,2,2,True,2.0,1.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,1.0,4.0,,1.0,2.131e-05,0,,Nathan,Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436481,away,Everton,João Virgínia,joao-virginia,J. Virgínia,G,12,191,815,M,,930666,EUR,939513600,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,João,Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436481,away,Everton,Michael Keane,michael-keane,M. Keane,D,5,188,1573,M,,110846,EUR,726710400,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436481,away,Everton,Jake O'Brien,jake-obrien,J. O'Brien,D,15,197,1429,M,,998253,EUR,989884800,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436481,away,Everton,Harrison Armstrong,harrison-armstrong,H. Armstrong,M,45,185,581,M,,1627560,EUR,1169164800,M,45,45,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436481,away,Everton,Beto,beto,Beto,F,9,194,3398,M,,987489,EUR,886204800,F,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436481,away,Everton,Youssef Chermiti,youssef-chermiti,Y. Chermiti,F,9,192,1739,M,,1145627,EUR,1085356800,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
