match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,captain,stat_aerialLost,stat_outfielderBlock,player_firstName,player_lastName,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_fouls,stat_totalOffside,stat_dispossessed,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_penaltyWon,stat_penaltyFaced,stat_errorLeadToAShot,stat_penaltyConceded
10913377,away,Al Batin,Andrés Roa,andres-roa,A. Roa,F,,175.0,286,M,832707,EUR,738201600.0,M,10,10,False,47.0,41.0,2.0,2.0,13.0,17.0,28.0,31.0,,4.0,,,90.0,71.0,6.5,16.0,3,,1.0,,6.0,7.0,,5.0,3.0,,1.0,,2.0,1.0,2.0,2.0,1.0,,,,,,,1.0,,1.0,,3.0,,1.0,,,,
10913377,away,Al Batin,Tariq Al Mutairi,tariq-al-mutairi,T. A. Mutairi,M,20,172.0,3,M,1168579,EUR,988243200.0,M,20,20,False,14.0,11.0,4.0,1.0,6.0,7.0,5.0,7.0,,2.0,,,60.0,26.0,6.9,8.0,1,,,,3.0,4.0,2.0,,,,,,2.0,2.0,4.0,2.0,,,,,Tariq Al Mutairi,,,1.0,1.0,,,1.0,,,,,,
10913377,away,Al Batin,Juan Pedroza,juan-pedroza,J. Pedroza,M,18,176.0,186,M,972585,EUR,923529600.0,M,8,8,False,69.0,63.0,10.0,5.0,35.0,36.0,30.0,37.0,,4.0,,,90.0,84.0,7.1,9.0,1,,4.0,2.0,5.0,4.0,4.0,2.0,2.0,,,1.0,2.0,1.0,1.0,,4.0,,,2.0,,,,,,1.0,,,,1.0,,,,
10913377,away,Al Batin,Nawaf Al-Sehimai,nawaf-al-sehimai,N. Al-Sehimai,M,94,169.0,1,M,923013,EUR,783993600.0,M,94,94,False,30.0,26.0,2.0,2.0,17.0,19.0,9.0,11.0,,7.0,,,79.0,46.0,6.4,9.0,1,,,,5.0,6.0,,2.0,1.0,,,1.0,3.0,3.0,3.0,2.0,1.0,,,,,,,,,3.0,,1.0,,1.0,,,,1.0
10913377,away,Al Batin,Yousef Al-Shammari,yousef-al-shammari,Y. Al-Shammari,F,7,170.0,52,M,917232,EUR,881625600.0,M,7,7,False,15.0,12.0,1.0,,8.0,10.0,4.0,6.0,1.0,7.0,,,60.0,26.0,6.3,6.0,3,,1.0,,3.0,2.0,1.0,2.0,1.0,,,,,,1.0,,,True,,,,,1.0,1.0,,1.0,,,,2.0,,,,
10913377,away,Al Batin,Renzo López,renzo-lopez,R. López,F,31,190.0,440,M,926513,EUR,766454400.0,F,31,31,False,18.0,18.0,,,9.0,9.0,10.0,10.0,,,,,90.0,29.0,6.5,5.0,2,,1.0,1.0,4.0,3.0,,2.0,1.0,,1.0,,,,2.0,1.0,1.0,,2.0,,,,1.0,1.0,,,2.0,1.0,,,,,,
10913377,away,Al Batin,Abdullah Al-Barrih,abdullah-al-barrih,A. Al-Barrih,M,10,178.0,1,M,1084261,EUR,868838400.0,M,21,21,True,12.0,11.0,2.0,2.0,2.0,2.0,9.0,11.0,,,,,30.0,22.0,6.8,6.0,2,,1.0,,2.0,3.0,,2.0,2.0,,,,1.0,,1.0,,1.0,,,,Abdullah Al-Barrih,,,1.0,,,,2.0,,1.0,,,,
10913377,away,Al Batin,Yousef Fawaz,yousef-fawaz,Y. Fawaz,M,77,173.0,9,M,1214204,EUR,1013644800.0,F,77,77,True,10.0,8.0,,,6.0,6.0,2.0,6.0,,2.0,,,30.0,20.0,6.8,5.0,0,,2.0,,2.0,6.0,1.0,4.0,3.0,,,,,,,3.0,,,,,Yousef Fawaz,,,,,,,,,,,,,
10913377,away,Al Batin,André Bukia,andre-bukia,A. Bukia,M,95,173.0,95,M,798904,EUR,794188800.0,F,11,11,True,3.0,3.0,1.0,1.0,,,3.0,5.0,,,,,11.0,7.0,6.5,3.0,0,,2.0,,2.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,
10913377,away,Al Batin,Ibrahim Jamal,ibrahim-jamal,I. Jamal,D,5,180.0,7,M,1184652,EUR,1030752000.0,D,5,5,True,4.0,4.0,,,3.0,3.0,1.0,1.0,,2.0,,,10.0,7.0,6.8,1.0,0,,,,,2.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10913377,away,Al Batin,Hassan Ghazwani,hassan-ghazwani,H. Ghazwani,M,,168.0,1,M,849662,EUR,767750400.0,M,15,15,True,3.0,2.0,,,1.0,2.0,1.0,1.0,,1.0,,,2.0,5.0,,2.0,0,,,,,,,,,,,,,,,,,,,,Hassan,Ghazwani,,,,,,,,,,,,
10913377,away,Al Batin,Martín Campaña,martin-campana,M. Campaña,G,25,186.0,179,M,243045,EUR,612403200.0,G,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913377,away,Al Batin,Faisal Othman,faysal-omar,F. Othman,D,33,186.0,94,M,989762,EUR,858211200.0,D,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913377,away,Al Batin,Turki Al-Dhafiri,turki-al-dhafiri,T. Al-Dhafiri,M,37,,0,M,1104953,EUR,,M,37,37,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Turki Al-Dhafiri,,,,,,,,,,,,,
10913377,away,Al Batin,Othman Awad,othman-awad,O. Awad,M,80,166.0,2,M,1190921,EUR,1057104000.0,M,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Othman Awad,,,,,,,,,,,,,
