match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_outfielderBlock,captain,stat_unsuccessfulTouch,stat_keyPass,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,player_sofascoreId,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_bigChanceCreated,stat_bigChanceMissed
12499307,home,Empoli,Junior Sambia,junior-sambia,J. Sambia,M,,185,154,M,603738,EUR,842054400,D,7,7,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499307,home,Empoli,Ismael Konate,ismael-konate,I. Konate,F,51,183,218,M,1397346,EUR,1143590400,F,90,90,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499307,home,Empoli,Jacopo Fazzini,jacopo-fazzini,J. Fazzini,F,22,178,840,M,1012179,EUR,1047772800,M,10,10,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499307,away,Fiorentina,David De Gea,david-de-gea,D. De Gea,G,43,192,23723,M,69378,EUR,657936000,G,43,43,False,31.0,29.0,15.0,13.0,0.0,23.0,23.0,6.0,8.0,8.0,90.0,38.0,7.4,2.0,0.00186533,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d_degea,1.0,1.0,1.0,0.0223,,
12499307,away,Fiorentina,Dodô,dodo,Dodô,D,2,166,3348,M,822518,EUR,911260800,D,2,2,False,65.0,53.0,11.0,5.0,0.0,31.0,33.0,24.0,39.0,7.0,90.0,94.0,7.8,21.0,0.185557,0,,,,1.0,3.0,8.0,2.0,,,1.0,2.0,2.0,1.0,,,,2.0,2.0,7.0,2.0,5.0,4.0,,,,,,,,,,,,1.0,
12499307,away,Fiorentina,Pietro Comuzzo,comuzzo-pietro,P. Comuzzo,D,15,185,1322,M,1210848,EUR,1108857600,D,15,15,False,73.0,67.0,6.0,3.0,0.0,55.0,59.0,12.0,14.0,4.0,90.0,82.0,7.3,6.0,0.00565806,0,Pietro Comuzzo,,3.0,3.0,8.0,7.0,2.0,,3.0,1.0,4.0,3.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,
12499307,away,Fiorentina,Luca Ranieri,luca-ranieri,L. Ranieri,D,6,187,1115,M,893998,EUR,924825600,D,6,6,False,82.0,74.0,16.0,10.0,0.0,55.0,57.0,19.0,25.0,4.0,90.0,91.0,7.4,10.0,0.00793777,0,,,2.0,2.0,4.0,2.0,1.0,,2.0,2.0,,,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,
12499307,away,Fiorentina,Robin Gosens,robin-gosens,R. Gosens,D,21,183,3165,M,377118,EUR,773366400,D,21,21,False,59.0,51.0,4.0,3.0,0.0,28.0,30.0,23.0,29.0,3.0,88.0,80.0,7.3,9.0,0.0174843,1,,,,2.0,,6.0,,,2.0,1.0,2.0,,2.0,,,,1.0,1.0,,,,,1.0,0.0119,,,,,,,,,,,
12499307,away,Fiorentina,Edoardo Bove,edoardo-bove,E. Bove,M,15,181,2073,M,986352,EUR,1021507200,M,4,4,False,31.0,27.0,7.0,4.0,0.0,15.0,17.0,12.0,14.0,7.0,90.0,46.0,6.8,8.0,0.0263564,0,,,,1.0,7.0,6.0,2.0,4.0,,1.0,2.0,1.0,4.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,
12499307,away,Fiorentina,Danilo Cataldi,danilo-cataldi,D. Cataldi,M,32,180,952,M,317301,EUR,776131200,M,32,32,False,44.0,37.0,9.0,3.0,0.0,26.0,29.0,11.0,15.0,8.0,71.0,51.0,6.9,8.0,0.00613296,1,,,,,1.0,2.0,,,1.0,1.0,2.0,2.0,,1.0,,,1.0,,,,,,,0.0657,1.0,,,,,,,,,,
12499307,away,Fiorentina,Andrea Colpani,colpani-andrea,A. Colpani,M,28,186,944,M,928122,EUR,926380800,M,23,23,False,20.0,18.0,3.0,2.0,0.0,7.0,8.0,12.0,15.0,,71.0,39.0,5.8,13.0,0.0711876,2,,,,,10.0,2.0,2.0,2.0,,,,,2.0,2.0,,,3.0,,3.0,1.0,4.0,,1.0,0.1456,1.0,,,,,,,,,,1.0
12499307,away,Fiorentina,Albert Guðmundsson,albert-gudmundsson,A. Guðmundsson,F,10,178,3691,M,804909,EUR,866332800,M,10,10,False,24.0,20.0,4.0,1.0,0.0,7.0,7.0,13.0,17.0,1.0,71.0,37.0,6.5,8.0,0.0458563,2,,,2.0,,6.0,3.0,1.0,1.0,,1.0,,,2.0,1.0,,,2.0,,,,2.0,1.0,,0.1309,2.0,,,,,,,,,,
12499307,away,Fiorentina,Christian Kouamé,christian-kouame,C. Kouamé,F,31,185,2375,M,812946,EUR,881366400,M,99,99,False,34.0,27.0,2.0,1.0,0.0,11.0,11.0,17.0,25.0,2.0,81.0,59.0,6.6,18.0,0.053849,0,,,1.0,5.0,9.0,8.0,1.0,4.0,2.0,,1.0,1.0,2.0,2.0,,True,4.0,,2.0,1.0,1.0,,,,,,,,christianmichael.11,,,,,,
12499307,away,Fiorentina,Moise Kean,moise-kean,M. Kean,F,20,183,15084,M,835601,EUR,951696000,F,20,20,False,21.0,13.0,3.0,3.0,0.0,4.0,5.0,9.0,17.0,2.0,90.0,40.0,7.2,16.0,0.0244516,4,,,1.0,2.0,6.0,8.0,,2.0,,,1.0,1.0,1.0,,,,2.0,1.0,1.0,,7.0,4.0,3.0,0.2311,1.0,,,1.0,moise_kean,,,,,,
12499307,away,Fiorentina,Lucas Beltrán,lucas-beltran,L. Beltrán,M,15,177,3780,M,962029,EUR,985824000,F,9,9,True,15.0,9.0,4.0,,0.0,2.0,2.0,7.0,13.0,2.0,19.0,18.0,6.2,6.0,0.00758767,2,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,0.0787,1.0,,,,beltranlucass,,,,,,1.0
12499307,away,Fiorentina,Jonathan Ikoné,jonathan-ikone,J. Ikoné,M,93,180,1415,M,802142,EUR,894067200,M,11,11,True,9.0,9.0,,,0.0,,,9.0,10.0,1.0,19.0,14.0,6.5,2.0,0.0536523,0,,,,,2.0,1.0,,,,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,
12499307,away,Fiorentina,Yacine Adli,yacine-adli,Y. Adli,M,29,187,3790,M,859024,EUR,964828800,M,29,29,True,17.0,14.0,5.0,4.0,0.0,5.0,5.0,10.0,13.0,2.0,19.0,21.0,7.2,3.0,0.043098,0,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,adliyacine,,,,,1.0,
12499307,away,Fiorentina,Riccardo Sottil,riccardo-sottil,R. Sottil,M,23,180,1381,M,893640,EUR,928368000,F,7,7,True,5.0,5.0,,,0.0,2.0,2.0,3.0,5.0,1.0,9.0,9.0,6.7,2.0,0.00049381,1,,,,,,1.0,,,,,,,1.0,,,,,,2.0,,,,,0.0167,1.0,,,,,,,,,,
12499307,away,Fiorentina,Fabiano Parisi,fabiano-parisi,F. Parisi,D,65,178,788,M,972886,EUR,973728000,D,65,65,True,4.0,2.0,1.0,,0.0,,1.0,2.0,3.0,1.0,2.0,6.0,,2.0,0.00037382,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12499307,away,Fiorentina,Pietro Terracciano,pietro-terracciano,P. Terracciano,G,1,193,1591,M,136856,EUR,636854400,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499307,away,Fiorentina,Tommaso Martinelli,martinelli-tommaso,T. Martinelli,G,50,194,712,M,1397756,EUR,1136505600,G,30,30,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499307,away,Fiorentina,Michael Kayode,michael-kayode,M. Kayode,D,33,179,2419,M,1137431,EUR,1089417600,D,33,33,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499307,away,Fiorentina,Matias Moreno,matias-moreno,M. Moreno,D,2,195,1092,M,1496360,EUR,1064361600,D,22,22,True,,,,,,,,,,,,,,,,0,Matias Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499307,away,Fiorentina,Lucas Martínez Quarta,lucas-martinez-quarta,L. M. Quarta,D,28,183,3115,M,795297,EUR,831686400,D,28,28,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chinomartinezquarta96,,,,,,
12499307,away,Fiorentina,Cristiano Biraghi,cristiano-biraghi,C. Biraghi,D,34,184,1338,M,122848,EUR,715305600,D,3,3,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499307,away,Fiorentina,Amir Richardson,amir-richardson,A. Richardson,M,25,195,11630,M,1121333,EUR,1011830400,M,24,24,True,,,,,,,,,,,,,,,,0,Amir Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,ami2r,,,,,,
12499307,away,Fiorentina,Rolando Mandragora,rolando-mandragora,R. Mandragora,M,8,183,2103,M,548178,EUR,867542400,M,8,8,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
