match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_fouls,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_clearanceOffLine,stat_totalOffside,stat_hitWoodwork
12450200,away,RC Strasbourg,Ismael Doukouré,Ismael Doukoure,,ismael-doukoure,I. Doukouré,D,6,183.0,1100,M,1049517,EUR,1059004800,D,29,29,False,,67.0,63.0,3.0,,0.0,30.0,30.0,37.0,5.0,,4.0,,,,,90.0,84.0,7.7,6.0,0.0236665,1,,33.0,,,1.0,3.0,4.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,0.41,,,,1.0,,1.0,0.9498,,1.0,,,,,
12450200,away,RC Strasbourg,Mamadou Sarr,Mamadou Sarr,,sarr-mamadou,M. Sarr,D,19,194.0,21849,M,1154657,EUR,1125273600,D,23,23,False,,62.0,57.0,3.0,2.0,0.0,38.0,41.0,21.0,5.0,1.0,1.0,,,,,90.0,72.0,6.9,6.0,0.0124584,0,,19.0,,,1.0,2.0,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,
12450200,away,RC Strasbourg,Abakar Sylla,Abakar Sylla,,abakar-sylla,A. Sylla,D,4,188.0,887,M,1170197,EUR,1040774400,D,5,5,False,,50.0,47.0,1.0,,0.0,30.0,31.0,20.0,9.0,1.0,4.0,,,,,90.0,67.0,7.6,6.0,0.00844746,0,,17.0,1.0,,2.0,3.0,3.0,,1.0,1.0,1.0,,,2.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,
12450200,away,RC Strasbourg,Dilane Bakwa,,,dilane-bakwa,D. Bakwa,M,29,179.0,2042,M,963298,EUR,1030320000,M,26,26,False,,39.0,36.0,1.0,1.0,0.0,11.0,11.0,35.0,1.0,,1.0,,,,,87.0,58.0,7.4,12.0,0.763948,1,,27.0,7.0,2.0,,4.0,4.0,,1.0,2.0,1.0,,,,1.0,1.0,0.1347,4.0,2.0,2.0,,2.0,1.0,0.8461,,,1.0,1.0,,,
12450200,away,RC Strasbourg,Andrey Santos,Andrey Santos,,santos-andrey,A. Santos,M,17,180.0,27949,M,1105779,EUR,1083542400,M,8,8,False,True,66.0,55.0,5.0,3.0,0.0,25.0,29.0,37.0,2.0,1.0,6.0,,,,,90.0,85.0,7.1,13.0,0.0377273,3,,30.0,,,2.0,4.0,8.0,,,,,1.0,1.0,,4.0,2.0,0.4813,,1.0,3.0,1.0,2.0,1.0,0.4007,andreysantos_5,,,1.0,,,
12450200,away,RC Strasbourg,Valentín Barco,Valentín Barco,,valentin-barco,V. Barco,M,32,172.0,11515,M,1127057,EUR,1090540800,M,32,32,False,,34.0,29.0,4.0,2.0,0.0,17.0,17.0,20.0,4.0,3.0,10.0,,,,,90.0,68.0,7.0,14.0,0.403274,2,,14.0,3.0,2.0,1.0,7.0,7.0,1.0,3.0,1.0,,1.0,1.0,,3.0,,0.0463,1.0,2.0,3.0,1.0,1.0,,,colo.barco,,1.0,,,,
12450200,away,RC Strasbourg,Diego Moreira,Diego,Moreira,diego-moreira,D. Moreira,F,7,179.0,6007,M,1142233,EUR,1091750400,M,7,7,False,,37.0,31.0,1.0,,0.0,6.0,7.0,31.0,1.0,2.0,5.0,,,,,90.0,58.0,7.5,14.0,0.387924,0,,26.0,1.0,1.0,,4.0,5.0,1.0,,5.0,3.0,,,1.0,2.0,1.0,,1.0,4.0,,,1.0,,,diegzyyy,,,,1.0,1.0,
12450200,away,RC Strasbourg,Félix Lemaréchal,,,felix-lemarechal,F. Lemaréchal,M,80,181.0,791,M,1130942,EUR,1060214400,F,6,6,False,,32.0,28.0,2.0,1.0,0.0,10.0,10.0,23.0,2.0,1.0,,,,,,70.0,46.0,7.1,7.0,0.161168,1,,19.0,1.0,1.0,,1.0,2.0,,,,,,1.0,1.0,2.0,1.0,0.0574,2.0,3.0,,,2.0,,,,,,,,,
12450200,away,RC Strasbourg,Emmanuel Emegha,,,emanuel-emegha,E. Emegha,F,10,195.0,9578,M,1048333,EUR,1044230400,F,10,10,False,,19.0,12.0,,,0.0,7.0,8.0,11.0,1.0,,2.0,,,,,90.0,29.0,6.8,11.0,0.01532,2,,5.0,,,2.0,4.0,4.0,,1.0,,,1.0,,,,,1.0321,,3.0,1.0,3.0,1.0,1.0,0.7031,,,,1.0,,2.0,1.0
12450200,away,RC Strasbourg,Sebastian Nanasi,Sebastian Nanasi,,sebastian-nanasi,S. Nanasi,M,11,178.0,2778,M,962068,EUR,1021507200,F,15,15,False,,16.0,14.0,1.0,,1.0,6.0,6.0,12.0,,,1.0,,,,,57.0,23.0,7.6,4.0,0.237975,2,,9.0,2.0,1.0,,1.0,1.0,1.0,,,,2.0,,,1.0,1.0,0.319,2.0,1.0,,,,,,,,2.0,1.0,,,
12450200,away,RC Strasbourg,Habib Diarra,Habib,Diarra,habib-diarra,H. Diarra,M,19,179.0,12696,M,1128532,EUR,1073088000,M,19,19,True,,10.0,9.0,,,0.0,3.0,3.0,7.0,1.0,,1.0,,,,,33.0,13.0,6.6,2.0,0.0174263,0,,6.0,,,,2.0,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
12450200,away,RC Strasbourg,Samuel Amo-Ameyaw,,,amo-ameyaw-samuel,S. Amo-Ameyaw,M,27,174.0,1482,M,1407484,EUR,1153180800,F,27,27,True,,5.0,5.0,,,0.0,4.0,4.0,1.0,,,1.0,,,,,20.0,13.0,6.5,4.0,0.00130864,1,,1.0,,,1.0,2.0,1.0,,,1.0,,,1.0,,1.0,1.0,0.0716,1.0,3.0,,,,,,,,,,,,
12450200,away,RC Strasbourg,Andrew Omobamidele,,,andrew-omobamidele,A. Omobamidele,D,2,188.0,720,M,983066,EUR,1024790400,D,2,2,True,,3.0,3.0,,,0.0,3.0,3.0,,1.0,,1.0,,,,,12.0,4.0,6.6,,2.385e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450200,away,RC Strasbourg,Karl-Johan Johnsson,,,karl-johan-johnsson,K. Johnsson,G,1,187.0,304,M,40973,EUR,633484800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450200,away,RC Strasbourg,Eduard Sobol,,,eduard-sobol,E. Sobol,D,23,186.0,579,M,186017,EUR,798336000,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450200,away,RC Strasbourg,Amadou Cissé,,,amadou-cisse,A. Cissé,D,33,183.0,111,M,1935903,EUR,1140998400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450200,away,RC Strasbourg,Abdoul Ouattara,,,abdoul-ouattara,A. Ouattara,M,42,180.0,1131,M,1930811,EUR,1129939200,M,42,42,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450200,away,RC Strasbourg,Samir El Mourabet,Samir El Mourabet,,el-mourabet-samir,S. E. Mourabet,M,29,186.0,2528,M,1605921,EUR,1128556800,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450200,away,RC Strasbourg,Sékou Mara,,,sekou-mara,S. Mara,F,9,184.0,963,M,1047484,EUR,1027987200,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
