match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_totalContest,stat_lastManTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_wonContest,stat_outfielderBlock,stat_accurateCross,stat_onTargetScoringAttempt,stat_keyPass,stat_bigChanceCreated,captain,stat_bigChanceMissed,stat_totalOffside,stat_clearanceOffLine,stat_blockedScoringAttempt
10433791,away,Kasımpaşa,Mounir Chouiar,mounir-chouiar,M. Chouiar,M,23,178.0,1621,M,845274,EUR,917049600,M,16,16,False,37.0,29.0,4.0,2.0,9.0,10.0,22.0,31.0,1.0,3.0,,7.0,,,,,,,83.0,63.0,6.9,18.0,5,4.0,,5.0,,2.0,1.0,1.0,,,,,,5.0,,3.0,,2.0,,2.0,1.0,2.0,1.0,,,,,3.0
10433791,away,Kasımpaşa,Stéphane Bahoken,stephane-bahoken,S. Bahoken,F,,185.0,234,M,153220,EUR,707011200,F,19,19,False,12.0,7.0,,,3.0,4.0,4.0,8.0,1.0,2.0,,2.0,,,,,,,59.0,22.0,6.1,11.0,1,,1.0,7.0,2.0,2.0,1.0,,1.0,,2.0,,,,,4.0,,,,,,,,,1.0,1.0,,
10433791,away,Kasımpaşa,Bengali-Fodé Koita,bengali-fode-koita,B. Koita,M,55,186.0,217,M,51407,EUR,656467200,F,9,9,True,10.0,5.0,,,,1.0,5.0,9.0,1.0,3.0,3.0,2.0,,,,,,,31.0,23.0,6.8,8.0,2,,1.0,3.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,2.0,,1.0,,,,,,,,,,1.0
10433791,away,Kasımpaşa,Mustafa Eskihellaç,mustafa-eskihellac,M. Eskihellaç,D,19,175.0,571,M,899069,EUR,862790400,M,25,25,True,1.0,,1.0,,,1.0,,,,,,,,,,,,,14.0,3.0,6.3,2.0,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
10433791,away,Kasımpaşa,Mickael Tirpan,mickael-tirpan,M. Tirpan,D,25,177.0,58,M,800340,EUR,751334400,D,24,24,True,1.0,,,,,,,1.0,,,1.0,,,,,,,,14.0,3.0,6.6,1.0,0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
10433791,away,Kasımpaşa,Ahmet Engin,engin-ahmet,A. Engin,M,17,180.0,26,M,791087,EUR,839548800,M,17,17,True,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10433791,away,Kasımpaşa,Haris Hajradinović,haris-hajradinovic,H. Hajradinović,M,10,179.0,1215,M,254979,EUR,761529600,M,10,10,True,1.0,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
10433791,away,Kasımpaşa,Erdem Canpolat,erdem-canpolat,E. Canpolat,G,1,194.0,88,M,1066726,EUR,987120000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Erdem Canpolat,,,,,,,,,,,,,,,,
10433791,away,Kasımpaşa,Fabiano Souza,fabiano-silva,F. Souza,D,70,175.0,374,M,1130513,EUR,952992000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433791,away,Kasımpaşa,Yasin Özcan,yasin-ozcan,Y. Özcan,D,58,185.0,1802,M,1392102,EUR,1145491200,D,58,58,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433791,away,Kasımpaşa,Gökhan Gül,gokhan-gul,G. Gül,M,17,180.0,107,M,797820,EUR,900633600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433791,away,Kasımpaşa,Tunay Torun,tunay-torun,T. Torun,M,,176.0,12,,30241,EUR,640656000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
